NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	
N1	0.0852815	0.084745	0.0836299	0.0819289	0.0796749	0.0769422	0.0738445	0.0705285	0.0671641	0.0639333	0.0610191	0.0585975	0.0568327	0.0558779	
N2	0.147155	0.130973	0.118714	0.108545	0.0988312	0.0884272	0.0768548	0.0643136	0.0515174	0.0394139	0.0288885	0.0205525	0.0146621	0.0111512	
N3	0.124121	0.112334	0.105104	0.10026	0.0957848	0.0900998	0.0823197	0.0723789	0.0609516	0.0491691	0.0382379	0.0291053	0.0222844	0.0178507	
N4	0.101527	0.0966979	0.0984769	0.102904	0.106127	0.105057	0.0980697	0.0854098	0.068994	0.0516065	0.0358729	0.0235133	0.0151524	0.0105921	
N5	0.134907	0.125008	0.121368	0.11956	0.115311	0.105633	0.0898823	0.0699894	0.0494487	0.031627	0.0184332	0.0100282	0.00542896	0.00337422	
N6	0.195445	0.174594	0.157477	0.139071	0.116015	0.0885196	0.0602836	0.0360631	0.0187936	0.00852066	0.00338654	0.00121244	0.000426793	0.000190443	
POCOCO_Rhyzobius_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCOOR_Rodolia_cardinalis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POCOSC_Hyperaspis_lateralis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POCOSC_Scymnus_nubilus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N7	0.033024	0.0374749	0.0488006	0.0644492	0.0814191	0.0963232	0.105977	0.108282	0.102933	0.0915222	0.076912	0.0622017	0.0497866	0.0408945	
POCOCO_Epilachna_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N8	0.000133222	0.000320872	0.00104057	0.00327507	0.00912088	0.0218301	0.0444718	0.0769689	0.113521	0.143857	0.159008	0.157047	0.143417	0.125989	
N9	1.89273e-05	4.83065e-05	0.000191916	0.000788171	0.00288523	0.00894859	0.0231066	0.049449	0.0879203	0.130965	0.165911	0.182888	0.180887	0.165993	
N10	2.39451e-06	7.91858e-06	4.37882e-05	0.000244388	0.0011729	0.00462102	0.0147194	0.0376996	0.077594	0.128856	0.174459	0.196677	0.191906	0.171996	
POCOCO_Chnoodes_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCOOR_Cryptolaemus_montrouzieri	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCOMI_Microweisea_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N11	1.15708e-06	7.53047e-06	7.10399e-05	0.000582364	0.00369026	0.017209	0.0572904	0.133275	0.213778	0.235601	0.180062	0.098346	0.0417812	0.0183049	
N12	4.1218e-08	6.42731e-07	1.42942e-05	0.000237545	0.0026449	0.0187111	0.0802516	0.201157	0.290475	0.242033	0.118764	0.036256	0.00772781	0.00172671	
POCOCO_Sumnius_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCOST_Prodilis_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCOSC_Cryptognatha_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N13	0.221636	0.18941	0.158102	0.127976	0.0995563	0.0737197	0.0514977	0.0336907	0.0205443	0.0116712	0.00622597	0.00320336	0.00170102	0.00106572	
N14	0.3002	0.244209	0.183295	0.124987	0.0761542	0.0408276	0.01902	0.00763398	0.00263009	0.000779941	0.000201663	4.70149e-05	1.08277e-05	3.33275e-06	
N15	0.310567	0.250133	0.184014	0.121862	0.0715446	0.0367092	0.016268	0.00617545	0.0020008	0.000554965	0.000133723	2.91206e-05	6.37822e-06	1.9436e-06	
N16	0.327437	0.259261	0.184316	0.116137	0.0640165	0.0304918	0.0124167	0.00428758	0.00124976	0.000307842	6.4837e-05	1.21135e-05	2.24176e-06	5.90939e-07	
POCOCO_Coelophora_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N17	0.332865	0.262191	0.18439	0.114261	0.0615715	0.0284941	0.0112003	0.0037066	0.00102677	0.000237814	4.64351e-05	7.91104e-06	1.33185e-06	3.36553e-07	
N18	0.284469	0.236646	0.184507	0.131244	0.0829704	0.0456836	0.0216157	0.00872108	0.00298993	0.000871757	0.000218041	4.83418e-05	1.06804e-05	3.38371e-06	
POCOCO_Illeis_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCOCO_Psyllobora_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N19	0.332849	0.261929	0.183988	0.114016	0.0616356	0.0287628	0.0114804	0.00388995	0.00111315	0.000268597	5.49784e-05	9.8194e-06	1.70769e-06	4.31587e-07	
POCOCO_Anatis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N20	0.324881	0.257905	0.184302	0.11701	0.0651381	0.0314124	0.0129887	0.00456902	0.00136042	0.000342378	7.32667e-05	1.37219e-05	2.52055e-06	6.75028e-07	
POCOCO_Coleomegilla_maculata	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCOCO_Calvia_quatuordecimguttata	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
