NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	
N1	0.0721623	0.0721016	0.0719516	0.0716782	0.0712433	0.070607	0.0697318	0.0685887	0.0671649	0.0654736	0.0635652	0.0615393	0.0595575	0.0578583	0.0567765	
N2	0.372173	0.232748	0.145974	0.0918833	0.0580701	0.0368399	0.0234315	0.0149046	0.0094465	0.00593832	0.00368574	0.00225186	0.00135532	0.000809646	0.000488265	
ADCACI_Omus_californicus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.345114	0.22589	0.154371	0.106843	0.0718799	0.0453756	0.0262418	0.0137071	0.0064174	0.00268349	0.00100157	0.000334585	0.00010127	2.91935e-05	9.71074e-06	
ADCACI_Amblycheila_baroni	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N4	0.17027	0.11766	0.0915394	0.0788242	0.0724434	0.0687033	0.0657164	0.0625025	0.0585192	0.0534657	0.0472463	0.040001	0.0321197	0.024181	0.0168073	
N5	0.264221	0.173015	0.120726	0.0902598	0.0716756	0.0593004	0.0500006	0.0421507	0.0350147	0.0283669	0.0222483	0.0168054	0.0121806	0.00844831	0.00558739	
ADCACI_Ctenostoma_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.301072	0.193972	0.130502	0.0923089	0.068519	0.0528013	0.0415694	0.0328801	0.0257553	0.0197583	0.014728	0.0106133	0.00737575	0.00494365	0.00320082	
N7	0.358495	0.225325	0.143061	0.0920251	0.060108	0.0398929	0.0268633	0.018285	0.01251	0.00854637	0.00579166	0.00387177	0.00254397	0.00164114	0.00104092	
N8	0.374553	0.233984	0.146372	0.0917271	0.0575952	0.0362244	0.0227976	0.0143277	0.00896511	0.00556459	0.00341393	0.00206579	0.00123451	0.00073413	0.000441729	
N9	0.44833	0.267334	0.149441	0.0768112	0.035658	0.0147339	0.00536256	0.00170843	0.000475123	0.000115332	2.44764e-05	4.55529e-06	7.48511e-07	1.1257e-07	2.00838e-08	
ADCACI_Prothyma_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
