NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
N1	0.0617319	0.0772664	0.106499	0.14155	0.166102	0.16359	0.131353	0.0844946	0.043068	0.0172761	0.00543221	0.00133645	0.000257223	3.87764e-05	4.58898e-06	4.27702e-07	3.15183e-08	1.84507e-09	8.62707e-11	3.24336e-12	9.97055e-17	1.59095e-17	2.48693e-18	5.71178e-19	
N2	0.080254	0.0948019	0.115934	0.136953	0.148044	0.141224	0.116149	0.0811537	0.0477336	0.0235122	0.00967511	0.00332462	0.000955115	0.000229934	4.65363e-05	7.94983e-06	1.15182e-06	1.42364e-07	1.5124e-08	1.39557e-09	1.13667e-10	8.40057e-12	6.03674e-13	6.22488e-14	
POCHCA_Agroiconota_propinqua	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.0872113	0.0991273	0.115171	0.130655	0.138577	0.13284	0.112402	0.0826631	0.0523317	0.0283571	0.0131123	0.00516728	0.00173543	0.000497152	0.000121667	2.5488e-05	4.58155e-06	7.08555e-07	9.45661e-08	1.09337e-08	1.10316e-09	9.9582e-11	9.04496e-12	1.43191e-12	
N4	0.028729	0.0418056	0.0681607	0.106446	0.14639	0.169975	0.163	0.127585	0.0810225	0.0416487	0.0173341	0.0058536	0.00160945	0.000361897	6.68878e-05	1.02172e-05	1.29722e-06	1.37696e-07	1.22947e-08	9.30196e-10	6.03652e-11	3.46925e-12	1.9674e-13	1.71199e-14	
N5	0.0180642	0.0292459	0.0556842	0.100929	0.155381	0.192142	0.185472	0.137617	0.0778408	0.0334354	0.0108972	0.00269863	0.000509367	7.35991e-05	8.18423e-06	7.04633e-07	4.72782e-08	2.48918e-09	1.03573e-10	3.43158e-12	9.13265e-14	1.9838e-15	3.77141e-17	1.06949e-18	
N6	0.0193686	0.0314281	0.0597113	0.107167	0.162148	0.195696	0.183095	0.130731	0.0706297	0.0287583	0.00881777	0.00203915	0.00035686	4.74858e-05	4.83243e-06	3.78583e-07	2.29958e-08	1.09118e-09	4.07661e-11	1.20915e-12	2.87677e-14	5.59808e-16	9.52818e-18	2.28199e-19	
POCHCR_Pachybrachis_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0187839	0.0305765	0.0585284	0.106011	0.161646	0.196122	0.184113	0.131825	0.0714821	0.0292801	0.00906517	0.00212743	0.0003802	5.20501e-05	5.49639e-06	4.51094e-07	2.90046e-08	1.47321e-09	5.96047e-11	1.93721e-12	5.10359e-14	1.10548e-15	2.08607e-17	5.74249e-19	
N8	0.0399449	0.0600747	0.101789	0.1579	0.1987	0.191481	0.137764	0.073244	0.0286994	0.00830098	0.00178001	0.00028474	3.4236e-05	3.12027e-06	2.17519e-07	1.17072e-08	4.91092e-10	1.6207e-11	4.24699e-13	8.91647e-15	1.51306e-16	2.09656e-18	2.4631e-20	4.0924e-22	
N9	0.0451547	0.0677152	0.11173	0.165524	0.198089	0.182694	0.127242	0.0663868	0.0259031	0.00757512	0.00166838	0.000278607	3.55619e-05	3.5008e-06	2.68328e-07	1.61701e-08	7.73654e-10	2.96714e-11	9.2076e-13	2.33293e-14	4.87065e-16	8.49193e-18	1.30852e-19	2.96798e-21	
POCHCL_Coptocephala_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.031734	0.0505485	0.0914248	0.149899	0.197859	0.199163	0.149389	0.082836	0.0339636	0.0103502	0.00236387	0.000408738	5.41114e-05	5.549e-06	4.45961e-07	2.84118e-08	1.45077e-09	5.99988e-11	2.02969e-12	5.66894e-14	1.31885e-15	2.58184e-17	4.43633e-19	1.16215e-20	
POCHCL_Smaragdina_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.000115829	0.000491349	0.00242058	0.0101964	0.033841	0.0852662	0.159539	0.218409	0.216594	0.154692	0.079418	0.0293663	0.0078639	0.00153801	0.000222062	2.396e-05	1.9572e-06	1.22644e-07	5.97254e-09	2.28887e-10	6.9887e-12	1.72719e-13	3.66577e-15	1.16049e-16	
POCHCR_Cryptocephalus_venustus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	2.16055e-05	9.97004e-05	0.000632535	0.00351362	0.0151983	0.0490798	0.115634	0.195653	0.235052	0.199016	0.118364	0.0494976	0.0146291	0.00308288	0.00046868	5.21033e-05	4.29768e-06	2.66936e-07	1.26679e-08	4.65813e-10	1.34542e-11	3.10367e-13	6.0609e-15	1.72486e-16	
POCHCH_Exema_canadensis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chlamisus_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.00335806	0.00811315	0.0211348	0.0481963	0.0919414	0.143693	0.181558	0.183809	0.148206	0.0947974	0.0479938	0.0192175	0.00608971	0.00153008	0.000305786	4.88139e-05	6.25673e-06	6.47749e-07	5.45181e-08	3.75627e-09	2.13529e-10	1.01618e-11	4.37306e-13	3.09899e-14	
N14	2.72274e-07	2.29286e-06	2.25207e-05	0.000181235	0.00114814	0.00563466	0.0211278	0.0597639	0.12608	0.196394	0.224005	0.185881	0.111742	0.0485768	0.0152852	0.00349392	0.000583765	7.1892e-05	6.59187e-06	4.55101e-07	2.39498e-08	9.76718e-10	3.29409e-11	1.66694e-12	
N15	3.56359e-10	4.64566e-09	8.60078e-08	1.35874e-06	1.69192e-05	0.000162178	0.001178	0.00638982	0.0255114	0.0739077	0.153271	0.224789	0.230903	0.16511	0.0820513	0.0284266	0.00691962	0.00119762	0.000149587	1.37108e-05	9.39123e-07	4.92936e-08	2.1569e-09	1.41242e-10	
POCHEU_Colasposoma_auripenne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
