NODE	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.126401	0.145668	0.166675	0.171097	0.150519	0.111502	0.0691178	0.0357783	0.0154581	0.00557486	0.00167872	0.00042225	8.87596e-05	1.56015e-05	2.29461e-06	2.82607e-07	2.91727e-08	2.52655e-09	1.83795e-10	1.12445e-11	5.79355e-13	4.77472e-17	9.14825e-18	1.61236e-18	2.61638e-19	3.91256e-20	5.39708e-21	6.87421e-22	8.09277e-23	8.81521e-24	8.89385e-25	8.32024e-26	7.22509e-27	5.8303e-28	4.37686e-29	3.06026e-30	1.99565e-31	1.21898e-32	7.27583e-34	6.84447e-35	
N2	0.0438588	0.0660585	0.09592	0.126344	0.146933	0.149266	0.131871	0.10112	0.0672562	0.0388054	0.0194373	0.00846172	0.00320613	0.00105902	0.000305479	7.7091e-05	1.70523e-05	3.31242e-06	5.66138e-07	8.53002e-08	1.13518e-08	1.33689e-09	1.39595e-10	1.2948e-11	1.06879e-12	7.86551e-14	5.16965e-15	3.03967e-16	1.60147e-17	7.57208e-19	3.21782e-20	1.23086e-21	4.24461e-23	1.32214e-24	3.73046e-26	9.58899e-28	2.27866e-29	5.23196e-31	1.34276e-32	6.8708e-34	
N3	0.0220281	0.0334013	0.0504064	0.0721729	0.0955787	0.115581	0.126765	0.125608	0.11219	0.0902071	0.0652538	0.0424589	0.0248539	0.0130933	0.00621133	0.00265525	0.0010237	0.000356265	0.000112031	3.18652e-05	8.20693e-06	1.9161e-06	4.0601e-07	7.81716e-08	1.36926e-08	2.18465e-09	3.17897e-10	4.22428e-11	5.13267e-12	5.70992e-13	5.8237e-14	5.45335e-15	4.69572e-16	3.72541e-17	2.7318e-18	1.86384e-19	1.20363e-20	7.726e-22	5.70714e-23	8.16283e-24	
N4	0.000431011	0.000840079	0.00182567	0.00392042	0.00792286	0.0148215	0.025537	0.0404712	0.0589811	0.0790471	0.0974307	0.110451	0.11517	0.110469	0.0974839	0.079158	0.0591616	0.0407115	0.0258057	0.0150755	0.00812224	0.00403899	0.00185556	0.000788446	0.000310265	0.000113245	3.8406e-05	1.21265e-05	3.57267e-06	9.84546e-07	2.54441e-07	6.183e-08	1.41647e-08	3.06675e-09	6.28912e-10	1.22463e-10	2.27552e-11	4.11618e-12	8.02086e-13	2.67102e-13	
N5	1.01286e-13	5.42253e-13	3.67199e-12	2.40437e-11	1.46905e-10	8.3437e-10	4.40424e-09	2.16031e-08	9.84303e-08	4.16352e-07	1.63384e-06	5.94356e-06	2.00276e-05	6.24618e-05	0.000180164	0.000480247	0.00118222	0.0026859	0.00562829	0.0108726	0.0193536	0.0317336	0.0479184	0.0666302	0.0853221	0.100647	0.10943	0.109763	0.10171	0.087241	0.0694662	0.0515589	0.0358815	0.0236143	0.014879	0.00913876	0.00562287	0.00363027	0.00269052	0.00264904	
N6	3.71854e-17	2.42031e-16	2.29412e-15	2.20303e-14	1.99434e-13	1.67652e-12	1.30337e-11	9.35409e-11	6.18964e-10	3.77189e-09	2.11441e-08	1.08909e-07	5.14863e-07	2.2314e-06	8.8559e-06	3.21495e-05	0.000106641	0.000322865	0.000891272	0.0022411	0.00512817	0.0106692	0.0201661	0.0346045	0.0538787	0.0760869	0.0974423	0.113192	0.119345	0.114374	0.0998762	0.0798025	0.0587385	0.0402585	0.0261331	0.0164979	0.0105551	0.00729415	0.00597116	0.00638064	
POCUEN_Otiorhynchus_armadillo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCUEN_Chlorophanus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCUEN_Dyslobus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N7	0.000101304	0.000204041	0.000474483	0.00112371	0.0025567	0.00544851	0.0107544	0.0195595	0.032697	0.0501731	0.0706211	0.0911401	0.107814	0.116882	0.11611	0.105686	0.0881408	0.0673538	0.0471637	0.0302671	0.0178046	0.00960267	0.00474986	0.0021555	0.000897787	0.000343366	0.000120651	3.89725e-05	1.15809e-05	3.1684e-06	7.98925e-07	1.85934e-07	4.00257e-08	7.99893e-09	1.49397e-09	2.64188e-10	4.54255e-11	8.06822e-12	1.74828e-12	7.32491e-13	
N8	6.21216e-06	1.49022e-05	4.36333e-05	0.0001306	0.000372956	0.000990596	0.00242229	0.00542741	0.0111144	0.0207689	0.0353747	0.0548727	0.0774674	0.0994824	0.116158	0.123274	0.118875	0.104141	0.0828717	0.0598983	0.0393233	0.0234501	0.0127047	0.00625457	0.00279878	0.00113874	0.000421453	0.000141953	4.35352e-05	1.21646e-05	3.09882e-06	7.2021e-07	1.52849e-07	2.96574e-08	5.27327e-09	8.64442e-10	1.33186e-10	2.05842e-11	3.9375e-12	1.56999e-12	
N9	3.7821e-09	1.55569e-08	8.22108e-08	4.30025e-07	2.09357e-06	9.31158e-06	3.75426e-05	0.000136632	0.000447613	0.00131721	0.00347572	0.00821106	0.0173423	0.032704	0.0550005	0.082401	0.109869	0.130265	0.137239	0.1284	0.106635	0.0785888	0.0513908	0.0298185	0.0153547	0.00701936	0.00285018	0.00102859	0.000330181	9.43627e-05	2.40349e-05	5.46244e-06	1.1092e-06	2.01554e-07	3.28484e-08	4.82443e-09	6.47945e-10	8.4014e-11	1.28762e-11	4.21104e-12	
