NODE	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	
N1	0.939679	0.0602824	3.88576e-05	2.87719e-09	3.92904e-14	3.8608e-20	2.23298e-23	6.37817e-27	1.07354e-30	1.18275e-34	9.13282e-39	5.18246e-43	2.23693e-47	7.58878e-52	3.73454e-56	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N2	0.872186	0.127271	0.000542659	3.188e-07	2.97926e-11	8.86567e-16	1.14637e-20	7.67111e-26	2.96972e-31	7.1809e-37	1.14622e-42	1.2586e-48	9.80995e-55	5.56385e-61	3.18765e-67	
N3	0.760616	0.237696	0.0016871	9.54986e-07	1.29085e-10	6.4709e-15	1.52177e-19	1.9421e-24	1.48428e-29	7.29018e-35	2.42535e-40	5.6903e-46	9.71691e-52	1.24034e-57	1.84376e-63	
N4	0.546382	0.446654	0.0069623	1.73201e-06	5.52503e-11	5.10652e-16	1.93737e-21	3.66362e-27	3.90457e-33	2.55044e-39	1.08432e-45	3.13748e-52	6.39155e-59	9.40968e-66	1.14951e-72	
N5	0.389066	0.558848	0.0519495	0.000136619	1.50552e-08	3.85329e-13	3.69873e-18	1.68675e-23	4.20867e-29	6.30825e-35	6.06665e-41	3.92927e-47	1.77796e-53	5.78183e-60	1.64695e-66	
N6	0.0784435	0.454329	0.416856	0.0503167	5.46577e-05	1.23202e-08	1.01486e-12	3.95743e-17	8.49463e-22	1.10862e-26	9.4409e-32	5.53074e-37	2.32217e-42	7.22245e-48	2.43122e-53	
N7	5.22156e-10	3.57035e-06	0.00490786	0.995079	9.94026e-06	1.85012e-11	1.23522e-17	2.93578e-24	2.53773e-31	6.78697e-39	2.67306e-34	6.67569e-35	1.5026e-35	3.07726e-36	6.95545e-37	
ADCATR_Bembidion_tibiale	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_tetracolum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N8	0.00172649	0.081823	0.553611	0.362754	8.51718e-05	3.6189e-09	5.23505e-14	3.41946e-19	1.18562e-24	2.41962e-30	3.11808e-36	2.66738e-42	1.57076e-48	6.53618e-55	2.37908e-61	
N9	1.03651e-08	3.69912e-05	0.0200267	0.9799	3.60861e-05	2.10765e-10	3.97153e-16	3.1918e-22	1.26024e-28	2.65318e-35	3.09791e-42	2.02419e-49	7.24639e-57	1.31984e-64	1.15595e-72	
ADCATR_Bembidion_planatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_decorum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N10	0.000392292	0.0386402	0.476866	0.483959	0.000141956	5.8659e-09	7.41029e-14	3.99842e-19	1.10845e-24	1.77053e-30	1.7588e-36	1.14624e-42	5.09173e-49	1.584e-55	4.17534e-62	
ADCATR_Bembidion_mexicanum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N11	4.05479e-08	0.000107819	0.0384545	0.961382	5.54029e-05	4.80197e-10	1.30577e-15	1.53892e-21	9.36593e-28	3.26378e-34	6.94499e-41	9.40631e-48	8.30851e-55	4.83359e-62	2.03332e-69	
ADCATR_Bembidion_transversale	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_sejunctum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N12	0.102789	0.561155	0.329024	0.00702639	6.15374e-06	8.37189e-10	2.25792e-14	2.20703e-19	1.02036e-24	3.45224e-30	1.39541e-33	1.49518e-36	1.28727e-39	9.07887e-43	7.04815e-46	
ADCATR_Bembidion_punctulatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N13	0.0793365	0.52614	0.383566	0.0109229	3.49131e-05	2.13141e-08	1.15937e-12	1.87839e-17	1.22697e-22	3.70807e-28	5.27481e-34	3.58108e-40	3.57506e-46	1.32447e-50	8.42199e-55	
ADCATR_Bembidion_articulatum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N14	0.010575	0.252523	0.708056	0.028825	2.10287e-05	3.69285e-09	2.48468e-13	8.05581e-18	1.44719e-22	1.58333e-27	1.12956e-32	5.53329e-38	1.93792e-43	5.01308e-49	1.3276e-54	
ADCATR_Bembidion_quadrimaculatum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_tairuense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
