NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	
N1	0.430603	0.310564	0.167517	0.0670644	0.0195316	0.00406015	0.000594379	6.08371e-05	4.34736e-06	2.17827e-07	7.75996e-09	2.06163e-10	5.10937e-12	3.21909e-13	
N2	0.237341	0.263127	0.227857	0.152273	0.0777726	0.0302416	0.00895618	0.00202647	0.000352145	4.73568e-05	4.99391e-06	4.28075e-07	3.47885e-08	5.44101e-09	
N3	0.128564	0.179214	0.214587	0.203269	0.147218	0.0805646	0.0332367	0.010365	0.00245974	0.00044945	6.46535e-05	7.70474e-06	8.83163e-07	1.74055e-07	
POCOCO_Epilachna_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N4	0.0103396	0.0305561	0.0878366	0.182904	0.254722	0.231384	0.135847	0.0514767	0.0126535	0.00204163	0.000220995	1.6863e-05	1.08815e-06	1.37274e-07	
N5	0.00789135	0.0234385	0.0714593	0.161698	0.246246	0.244939	0.157577	0.0655013	0.0176926	0.00314512	0.000376866	3.2156e-05	2.31635e-06	2.74462e-07	
N6	0.000588628	0.0028956	0.0148536	0.0565803	0.146083	0.245169	0.261302	0.175141	0.0738228	0.0197228	0.00340321	0.000396496	3.62527e-05	5.35561e-06	
POCOCO_Chnoodes_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POCOOR_Cryptolaemus_montrouzieri	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCOMI_Microweisea_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N7	0.00438603	0.0151607	0.0514722	0.129541	0.222518	0.253479	0.190067	0.0941164	0.0310834	0.0069587	0.00108288	0.00012204	1.08851e-05	1.28262e-06	
POCOST_Prodilis_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N8	0.0182741	0.0600098	0.165613	0.280734	0.272767	0.148489	0.0452184	0.00797859	0.000855675	5.84544e-05	2.657e-06	8.43211e-08	2.07596e-09	7.5274e-11	
POCOSC_Cryptognatha_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCOCO_Sumnius_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N9	0.167846	0.212176	0.224228	0.187637	0.120523	0.0586142	0.0215085	0.00597102	0.0012623	0.000205155	2.60106e-05	2.66959e-06	2.60683e-07	4.9539e-08	
N10	0.018957	0.0714599	0.18843	0.293021	0.258819	0.127713	0.0354027	0.00563489	0.000530193	3.04476e-05	1.10538e-06	2.65587e-08	4.69786e-10	1.19136e-11	
