NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	
N1	0.0614597	0.06795	0.0807233	0.0982153	0.116416	0.128887	0.129079	0.114234	0.0878451	0.0579963	0.0325962	0.0155062	0.00622011	0.00209952	0.0005958	0.000142167	2.85506e-05	4.83306e-06	6.91036e-07	8.36562e-08	8.59803e-09	7.52523e-10	5.62794e-11	3.61153e-12	2.00008e-13	3.45377e-17	7.1477e-18	1.4212e-18	2.84684e-19	7.21071e-20	
N2	0.0628643	0.0647569	0.0706443	0.07908	0.0881317	0.0955324	0.0990702	0.0971571	0.0893605	0.0766157	0.0609568	0.0448515	0.0304415	0.019022	0.0109279	0.00576604	0.00279244	0.00124074	0.000505694	0.000189061	6.48475e-05	2.04123e-05	5.89941e-06	1.56675e-06	3.82994e-07	8.6548e-08	1.83157e-08	3.78377e-09	8.6968e-10	3.14505e-10	
N3	0.0296677	0.0341922	0.0440071	0.058085	0.074698	0.091232	0.104422	0.111105	0.109265	0.0988772	0.082039	0.0622288	0.0430525	0.0271175	0.0155291	0.00807702	0.00381307	0.00163324	0.000634619	0.000223716	7.15673e-05	2.07854e-05	5.48416e-06	1.31584e-06	2.87607e-07	5.74975e-08	1.06329e-08	1.88635e-09	3.63556e-10	1.11675e-10	
POCUBR_Notaris_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.00633539	0.00830053	0.0132656	0.0225849	0.0375783	0.0584877	0.0833758	0.107701	0.125305	0.130794	0.122141	0.10183	0.0756715	0.0500611	0.0294578	0.0154094	0.0071635	0.00295935	0.00108661	0.000354742	0.000103027	2.66377e-05	6.13655e-06	1.26092e-06	2.31424e-07	3.80376e-08	5.64078e-09	7.76851e-10	1.12311e-10	2.682e-11	
N5	0.0043209	0.00591601	0.0100033	0.0180072	0.0316741	0.0520761	0.0781457	0.105587	0.127419	0.136647	0.129822	0.109051	0.0808994	0.0529722	0.0306105	0.0156132	0.00703248	0.00279913	0.00098542	0.000307162	8.48769e-05	2.08198e-05	4.54011e-06	8.81578e-07	1.52712e-07	2.3666e-08	3.30424e-09	4.27137e-10	5.77173e-11	1.30181e-11	
N6	1.02327e-07	5.52832e-07	4.1102e-06	2.82214e-05	0.000167688	0.000843165	0.00352855	0.0121095	0.0336316	0.0747177	0.131506	0.181989	0.197008	0.166361	0.109536	0.0563375	0.0227258	0.00723339	0.00183057	0.000371586	6.10704e-05	8.20427e-06	9.09413e-07	8.39307e-08	6.5056e-09	4.27175e-10	2.40056e-11	1.17759e-12	5.44059e-14	3.86296e-15	
POCUDR_Sphenophorus_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Metamasius_hemipterus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
