NODE	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	3.91323e-09	1.0994e-08	4.46618e-08	1.92944e-07	8.10879e-07	3.21874e-06	1.19078e-05	4.07545e-05	0.000128461	0.00037186	0.000986709	0.00239687	0.00532533	0.0108144	0.0200624	0.0339868	0.0525585	0.0741776	0.095526	0.112238	0.120311	0.11766	0.104991	0.085499	0.0635584	0.0431476	0.0267629	0.0151771	0.00787567	0.00374355	0.00163212	0.000653745	0.000241079	8.20609e-05	2.58682e-05	7.58288e-06	2.07754e-06	5.35325e-07	1.30695e-07	3.04934e-08	6.86536e-09	1.50843e-09	3.28847e-10	7.39579e-11	1.93824e-11	8.17555e-12	
ADDYHY_Hydrovatus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	1.55567e-09	4.47536e-09	1.88151e-08	8.5869e-08	3.80689e-07	1.58136e-06	6.0816e-06	2.15564e-05	7.02741e-05	0.000210442	0.000578364	0.00145781	0.00336805	0.00712897	0.0138187	0.024522	0.0398269	0.0591893	0.0804822	0.100119	0.113947	0.118656	0.113071	0.0986263	0.0787708	0.0576311	0.0386462	0.0237686	0.0134182	0.00695972	0.00332034	0.00145893	0.000591302	0.000221447	7.67883e-05	2.47106e-05	7.39877e-06	2.06717e-06	5.40639e-07	1.32813e-07	3.07601e-08	6.74619e-09	1.41126e-09	2.87974e-10	6.33836e-11	2.26402e-11	
N3	9.22675e-11	2.15557e-10	6.87062e-10	2.41353e-09	8.5546e-09	2.95547e-08	9.81427e-08	3.114e-07	9.41578e-07	2.70967e-06	7.41663e-06	1.92998e-05	4.77351e-05	0.000112194	0.00025054	0.000531492	0.00107097	0.00204965	0.00372533	0.00642999	0.010539	0.0164032	0.0242439	0.034028	0.0453588	0.0574277	0.069068	0.0789239	0.0857076	0.0884792	0.0868649	0.0811419	0.072165	0.0611585	0.0494452	0.0381928	0.0282428	0.0200484	0.0137115	0.00907896	0.00585822	0.00371745	0.00235427	0.00153217	0.00109392	0.000966059	
N4	1.97461e-27	1.86465e-26	2.49835e-25	3.38112e-24	4.43418e-23	5.56811e-22	6.65125e-21	7.52705e-20	8.04836e-19	8.11582e-18	7.70675e-17	6.88332e-16	5.77617e-15	4.54935e-14	3.35962e-13	2.32395e-12	1.50426e-11	9.10204e-11	5.14316e-10	2.71112e-09	1.33182e-08	6.09065e-08	2.59032e-07	1.02345e-06	3.75283e-06	1.27584e-05	4.01754e-05	0.000117073	0.000315435	0.00078523	0.00180482	0.00382829	0.00749173	0.0135253	0.0225332	0.0346684	0.0493237	0.0650329	0.0797314	0.0913677	0.0986523	0.10163	0.101861	0.102204	0.106397	0.118671	
ADDYHY_Stictotarsus_griseostriatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
ADDYHY_Nebrioporus_lanceolatus_M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
ADDYHY_Hydroporus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N5	5.61891e-10	2.03281e-09	1.01885e-08	5.2771e-08	2.60741e-07	1.19687e-06	5.04931e-06	1.94779e-05	6.8512e-05	0.000219353	0.000638467	0.00168783	0.0040491	0.00880895	0.0173682	0.0310177	0.0501517	0.0733849	0.0971469	0.116317	0.125942	0.123303	0.109154	0.0873778	0.0632584	0.0414276	0.0245498	0.0131692	0.00639773	0.00281631	0.00112406	0.00040705	0.00013384	3.99908e-05	1.08684e-05	2.68923e-06	6.06494e-07	1.24828e-07	2.34847e-08	4.04813e-09	6.41935e-10	9.44422e-11	1.31496e-11	1.82279e-12	2.89182e-13	8.08012e-14	
