NODE	17	18	19	20	21	22	23	24	25	26	27	
N1	1.00044e-07	4.5481e-06	6.04334e-05	0.000458175	0.00242494	0.00975242	0.031094	0.0804398	0.170723	0.296373	0.40867	
POCHCH_Timarcha_intricata	0	0	1	0	0	0	0	0	0	0	0	
N2	2.66442e-05	0.000480954	0.00386299	0.0195554	0.0663195	0.151397	0.231514	0.238025	0.167748	0.0849553	0.0361155	
POCHCH_Timarcha_metallica	0	0	0	0	1	0	0	0	0	0	0	
N3	1.01166e-07	1.25669e-05	0.000514544	0.00912524	0.0716826	0.243273	0.354357	0.23205	0.0741155	0.0130543	0.00181614	
N4	1.08118e-06	6.20714e-05	0.00138355	0.0155003	0.0886971	0.249653	0.335139	0.218576	0.0739849	0.014619	0.0023845	
POCHCH_Timarcha_tenebricosa	0	0	0	0	0	0	1	0	0	0	0	
POCHCH_Timarcha_pimelioides	0	1	0	0	0	0	0	0	0	0	0	
N5	1.01896e-07	1.20846e-05	0.000507471	0.00928856	0.0743229	0.251855	0.358572	0.225115	0.0677496	0.0111105	0.00146627	
N6	9.26714e-05	0.00182345	0.0149482	0.0684411	0.182475	0.283747	0.25668	0.136357	0.0440401	0.00948937	0.00190671	
POCHCH_Timarcha_insparsa	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_balearica	0	0	0	0	0	0	1	0	0	0	0	
N7	2.51708e-08	6.22834e-06	0.000519515	0.0152636	0.144802	0.407727	0.336207	0.0870989	0.00804932	0.000317793	8.74035e-06	
N8	7.68038e-06	0.000382036	0.00698494	0.0592625	0.231221	0.383858	0.248311	0.0626621	0.00689951	0.000393134	1.81875e-05	
N9	0.0074547	0.0859604	0.282351	0.357161	0.201496	0.0563657	0.00844941	0.000722952	3.74916e-05	1.27474e-06	3.99683e-08	
POCHCH_Timarcha_marginicollis	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_calceata	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_lugens	0	0	0	1	0	0	0	0	0	0	0	
N10	1.21947e-08	3.7911e-06	0.000401689	0.0139621	0.144186	0.415602	0.336526	0.0822594	0.0068261	0.000227784	5.27666e-06	
N11	1.23863e-06	0.00010108	0.00326217	0.0434687	0.221497	0.405202	0.259211	0.0610126	0.00595275	0.000281141	9.83299e-06	
N12	1.44035e-05	0.000728224	0.0136237	0.103852	0.313222	0.367641	0.167374	0.0308759	0.00255519	0.000109372	3.76139e-06	
POCHCH_Timarcha_granadensis	0	0	0	0	1	0	0	0	0	0	0	
N13	0.000486817	0.0212572	0.202561	0.450828	0.268842	0.052088	0.00381603	0.000119265	1.77614e-06	1.41239e-08	8.27428e-11	
N14	0.000925909	0.0284685	0.236885	0.471695	0.226053	0.0339269	0.00199034	5.39563e-05	7.66827e-07	6.32152e-09	4.20069e-11	
POCHCH_Timarcha_hispanica	0	0	0	1	0	0	0	0	0	0	0	
POCHCH_Timarcha_fallax	0	0	1	0	0	0	0	0	0	0	0	
N15	0.00299646	0.0786432	0.373603	0.407199	0.124496	0.0125659	0.000487836	8.38955e-06	7.23546e-08	3.48175e-10	1.27493e-12	
POCHCH_Timarcha_aurichalcea	0	1	0	0	0	0	0	0	0	0	0	
N16	0.00847685	0.252982	0.557907	0.167544	0.0127547	0.00033259	3.65782e-06	1.97945e-08	5.90893e-11	1.06238e-13	1.46915e-16	
N17	0.0102989	0.821505	0.163755	0.00441277	2.91958e-05	6.73386e-08	6.80715e-11	3.50942e-14	1.02294e-17	1.81347e-21	2.27472e-25	
POCHCH_Timarcha_gougeleti	0	1	0	0	0	0	0	0	0	0	0	
N18	0.00248427	0.973741	0.0237221	5.28803e-05	2.64677e-08	4.6235e-12	3.52005e-16	1.31219e-20	2.56683e-25	2.72518e-30	1.62054e-35	
POCHCH_Timarcha_cyanescens	0	1	0	0	0	0	0	0	0	0	0	
N19	0.00104023	0.992996	0.00596046	2.83801e-06	3.26244e-10	1.36227e-14	2.52304e-19	2.30936e-24	1.08782e-29	2.63037e-35	3.30547e-41	
POCHCH_Timarcha_geniculata	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_perezi	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_montserratensis	0	0	1	0	0	0	0	0	0	0	0	
N20	1.38142e-09	3.60006e-07	4.60885e-05	0.00287829	0.0728045	0.508507	0.366167	0.0474706	0.00208368	4.22697e-05	5.98864e-07	
POCHCH_Timarcha_goettingensis	0	0	0	0	0	0	1	0	0	0	0	
N21	6.3973e-15	5.83176e-11	2.32215e-07	0.000316461	0.0895173	0.866398	0.0434951	0.000272757	4.3323e-07	2.5312e-10	7.90143e-14	
N22	1.06667e-14	9.00018e-11	3.41883e-07	0.000453392	0.123444	0.847081	0.028902	0.000118862	1.29883e-07	5.48111e-11	1.22818e-14	
POCHCH_Timarcha_recticollis	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Timarcha_cornuta	0	0	0	0	1	0	0	0	0	0	0	
N23	9.73182e-16	2.26764e-11	2.18167e-07	0.000579661	0.0969084	0.892155	0.0103436	1.30637e-05	4.34466e-09	5.369e-13	3.15278e-17	
POCHCH_Timarcha_sinuaticollis	0	0	0	0	0	1	0	0	0	0	0	
N24	6.05268e-15	1.46784e-10	1.37727e-06	0.00344317	0.164501	0.828357	0.00369545	2.25216e-06	4.15897e-10	3.24024e-14	1.32416e-18	
POCHCH_Timarcha_interstitialis	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Timarcha_maritima	0	0	0	1	0	0	0	0	0	0	0	
N25	1.84378e-07	2.32946e-05	0.00114963	0.022762	0.165387	0.402043	0.315037	0.0843972	0.00877166	0.00041581	1.35848e-05	
N26	8.56954e-06	0.000448683	0.00873527	0.0741038	0.266703	0.384978	0.21363	0.0467172	0.00445372	0.000213963	8.22069e-06	
N27	1.7325e-05	0.0011699	0.0225865	0.152203	0.369379	0.329565	0.109977	0.0142821	0.000797074	2.20343e-05	5.10825e-07	
N28	1.70786e-05	0.0011537	0.0223286	0.151019	0.368283	0.330662	0.11116	0.0145346	0.000817647	2.28514e-05	5.32879e-07	
POCHCH_Timarcha_espanoli	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_ventricosa	0	0	0	0	0	0	1	0	0	0	0	
POCHCH_Timarcha_rugosa	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_intermedia	0	1	0	0	0	0	0	0	0	0	0	
N29	4.46249e-06	0.000171944	0.00293196	0.0259835	0.118795	0.274391	0.317681	0.188463	0.0595646	0.0106095	0.00140475	
POCHCH_Timarcha_strangulata	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Timarcha_scabripennis	0	0	1	0	0	0	0	0	0	0	0	
