NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
N1	6.99755e-22	1.9056e-20	6.06334e-19	1.59251e-17	1.90432e-12	4.89023e-10	7.1556e-08	5.67674e-06	0.000231651	0.00461476	0.0428686	0.180063	0.339125	0.290593	0.116965	0.0230654	0.0023361	0.000127716	3.98253e-06	7.84642e-08	1.84911e-09	
N2	5.65582e-19	2.01013e-16	8.23446e-14	2.2996e-11	4.03684e-09	4.22751e-07	2.50102e-05	0.000787916	0.0124101	0.0914273	0.293436	0.380135	0.185378	0.0337695	0.00253965	8.96966e-05	1.6558e-06	1.73743e-08	1.11219e-10	4.74093e-13	1.90966e-15	
N3	8.62709e-12	4.6279e-10	3.14127e-08	1.47711e-06	4.4636e-05	0.000827241	0.00897574	0.0545603	0.179182	0.310201	0.279389	0.130447	0.031853	0.00419111	0.000312436	1.39644e-05	3.94717e-07	7.39403e-09	9.55656e-11	8.90836e-13	8.75705e-15	
N4	2.21466e-10	1.02009e-08	5.85896e-07	2.22597e-05	0.000512044	0.0066693	0.0462715	0.165505	0.304818	0.290167	0.143219	0.0371268	0.00524354	0.000424198	2.07223e-05	6.42418e-07	1.32131e-08	1.87426e-10	1.8968e-12	1.4266e-14	1.14768e-16	
POSCSC_Cheironitis_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N5	6.1177e-10	8.5069e-08	1.08642e-05	0.000716027	0.0199652	0.176914	0.446427	0.285397	0.0640541	0.00621229	0.000295389	7.49986e-06	1.08649e-07	9.505e-10	5.27944e-12	1.94569e-14	4.944e-17	8.95425e-20	1.18975e-22	1.19567e-25	1.1581e-28	
N6	3.90363e-11	3.32655e-08	1.79717e-05	0.00354265	0.114097	0.462462	0.38864	0.0305826	0.00065222	5.23111e-06	1.89925e-08	3.54082e-11	3.72203e-14	2.37211e-17	9.71106e-21	2.67599e-24	5.15756e-28	7.17731e-32	7.4065e-36	5.79906e-40	3.89437e-44	
N7	1.68744e-10	3.21028e-07	0.000312532	0.082803	0.721388	0.186357	0.00906726	7.17304e-05	1.6248e-07	1.45677e-10	6.29669e-14	1.49417e-17	2.13193e-21	1.95519e-25	1.21237e-29	5.28757e-34	1.67381e-38	3.94501e-43	7.06909e-48	9.79927e-53	1.12316e-57	
POSCSC_Malagoniella_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Onitis_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	5.48488e-24	4.78236e-19	2.30104e-14	4.63228e-10	3.09927e-06	0.00465618	0.993958	0.0013822	3.38117e-07	2.77359e-11	9.82547e-16	1.71191e-20	1.58302e-25	8.05935e-31	2.27646e-36	3.48915e-42	2.69389e-48	8.93756e-55	8.07957e-62	2.52998e-45	1.03534e-46	
POSCSC_Phanaeus_igneus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Bolbites_onitoides	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Phanaeus_vindex	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	1.42361e-11	1.26799e-09	1.28572e-07	8.36377e-06	0.000316029	0.00632615	0.0599924	0.239854	0.380787	0.240549	0.0637258	0.00791276	0.000509869	1.85118e-05	4.04767e-07	5.63024e-09	5.2153e-11	3.34367e-13	1.53402e-15	5.23466e-18	1.8107e-20	
POSCSC_Bubas_bison	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	2.95664e-13	5.42644e-11	1.01426e-08	1.16998e-06	7.63275e-05	0.00255038	0.0384092	0.222091	0.416947	0.260445	0.0546467	0.00464287	0.000186799	3.99539e-06	4.95587e-08	3.81386e-10	1.92147e-12	6.62057e-15	1.61752e-17	2.89515e-20	4.90086e-23	
POSCSC_Phanaeus_chalcomelas	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Bubas_bubalus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	1.23679e-19	5.23316e-17	2.6735e-14	9.43286e-12	2.0482e-09	2.57621e-07	1.77571e-05	0.000632802	0.010965	0.0866307	0.291355	0.386799	0.188262	0.0329816	0.0022838	7.1256e-05	1.11862e-06	9.63575e-09	4.90055e-11	1.61852e-13	5.32269e-16	
POSCSC_Sisyphus_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N12	2.77487e-21	2.34716e-18	1.91592e-15	1.01509e-12	3.2582e-10	5.97581e-08	5.87777e-06	0.000289547	0.00665508	0.0664995	0.268982	0.40726	0.211798	0.0362365	0.00221687	5.64298e-05	6.82939e-07	4.36089e-09	1.59482e-11	3.59584e-14	6.84216e-17	
N13	7.06622e-12	3.10399e-10	1.83091e-08	7.89799e-07	2.29941e-05	0.000432104	0.00500951	0.0341887	0.13142	0.274768	0.306008	0.180395	0.0568298	0.00986799	0.00099236	6.10415e-05	2.4172e-06	6.44456e-08	1.20283e-09	1.65043e-11	2.50521e-13	
POSCSC_Eurysternus_caribaeus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N14	1.54418e-11	8.28462e-10	5.71457e-08	2.7454e-06	8.52138e-05	0.00160986	0.017246	0.0966403	0.263173	0.339031	0.2073	0.0634726	0.0104071	0.000974572	5.52458e-05	1.99557e-06	4.80271e-08	8.00316e-10	9.54812e-12	8.48734e-14	8.18034e-16	
POSCSC_Deltochilum_amazonicum	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Ontherus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N15	4.39201e-29	3.16617e-25	1.76689e-21	6.16993e-18	1.27383e-14	1.45223e-11	8.41082e-09	2.23755e-06	0.000242966	0.00945902	0.116287	0.405818	0.373812	0.0886082	0.005659	0.000110594	7.82219e-07	2.34334e-09	3.38209e-12	2.60766e-15	1.37556e-18	
N16	2.01653e-28	8.9145e-25	3.44723e-21	8.67624e-18	1.34156e-14	1.20324e-11	5.83921e-09	1.40678e-06	0.000151069	0.00632769	0.0888071	0.36469	0.406426	0.122663	0.0106354	0.0002949	3.00388e-06	1.2969e-08	2.69434e-11	3.00035e-14	2.4011e-17	
N17	3.77258e-13	2.73689e-11	2.14966e-09	1.23848e-07	4.76586e-06	0.000116815	0.00176443	0.0158895	0.0819973	0.23102	0.336291	0.239506	0.0800159	0.0124131	0.000941422	3.8138e-05	8.99201e-07	1.32519e-08	1.29296e-10	8.81226e-13	6.01506e-15	
N18	7.60433e-16	1.30534e-13	2.49561e-11	3.26255e-09	2.75928e-07	1.43433e-05	0.000431479	0.00700583	0.05698	0.216967	0.365485	0.261791	0.0796295	0.0109311	0.000737958	2.66901e-05	5.57822e-07	7.18209e-09	6.01011e-11	3.44819e-13	1.91747e-15	
POSCSC_Copris_sinicus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N19	4.57589e-16	1.00052e-13	2.36945e-11	3.80647e-09	3.89246e-07	2.36884e-05	0.000786996	0.0128064	0.0913999	0.282235	0.369909	0.197303	0.0415388	0.00382033	0.000172553	4.23444e-06	6.12783e-08	5.58435e-10	3.37911e-12	1.42471e-14	5.77106e-17	
POSCSC_Paracopris_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	1.96917e-34	6.05126e-34	2.022e-33	5.98363e-33	1.53296e-32	8.68312e-27	3.37575e-21	3.80977e-16	1.49663e-11	2.04163e-07	0.00100625	0.998422	0.000571315	6.76565e-08	3.04209e-12	5.05697e-17	3.12745e-22	5.98483e-28	1.74386e-35	3.26422e-36	6.27464e-37	
POSCSC_Copris_lugubris	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POSCSC_Microcopris_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POSCSC_Heliocopris_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	8.23695e-30	3.66226e-26	1.40445e-22	3.69357e-19	6.37896e-16	6.86279e-13	4.30159e-10	1.44078e-07	2.30272e-05	0.00151559	0.0344383	0.231608	0.438436	0.246196	0.0447922	0.00291481	7.56403e-05	8.73823e-07	4.97549e-09	1.54129e-11	3.68971e-14	
N22	1.39524e-24	8.32373e-22	5.28235e-19	2.49539e-16	8.49664e-14	2.01652e-11	3.20406e-09	3.2447e-07	1.97067e-05	0.000665512	0.0113844	0.0885754	0.284495	0.366022	0.196247	0.0468915	0.00537149	0.00031748	1.04163e-05	2.0734e-07	3.89129e-09	
