NODE	11	12	13	14	15	16	17	
N1	0.975212	0.0247878	3.6237e-33	1.82172e-55	4.03588e-78	2.54256e-69	4.56591e-80	
N2	0.421667	0.578333	9.62812e-22	1.39851e-43	5.6344e-66	9.34154e-89	1.36935e-111	
ADCACI_Omus_californicus	0	1	0	0	0	0	0	
N3	0.191458	0.808542	1.07034e-11	1.00173e-33	2.14024e-56	1.73662e-79	1.02531e-102	
ADCACI_Amblycheila_baroni	0	0	1	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	1	0	0	0	0	0	
N4	0.92841	0.0715901	1.46882e-23	3.91964e-46	2.87171e-69	5.73932e-93	1.6844e-124	
N5	0.588429	0.411571	6.03751e-23	1.44372e-45	1.13255e-68	3.87885e-92	2.54163e-73	
N6	0.419021	0.580979	2.87957e-23	1.69468e-46	2.80908e-70	1.90582e-94	8.43751e-119	
N7	0.139054	0.860946	1.52851e-21	2.70182e-43	1.06511e-65	4.70033e-78	5.1528e-90	
N8	0.00225956	0.99774	2.76635e-22	5.28621e-45	9.01327e-54	1.16002e-64	3.87911e-36	
N9	0.00028653	0.999713	4.02631e-24	2.02815e-48	3.0338e-73	1.83625e-98	9.66523e-124	
ADCACI_Prothyma_sp	0	1	0	0	0	0	0	
ADCACI_Pentacomia_sp	0	1	0	0	0	0	0	
N10	0.000615	0.999385	3.75253e-12	1.7601e-24	8.19309e-49	9.24561e-83	3.21912e-106	
ADCACI_Cicindela_sedecimpunctata	0	0	0	1	0	0	0	
ADCACI_Cicindela_aurulenta	0	1	0	0	0	0	0	
N11	0.062226	0.937774	2.16575e-11	8.56887e-23	7.57576e-35	9.96445e-58	6.54999e-81	
ADCACI_Oxycheila_sp	0	0	0	0	1	0	0	
ADCACI_Therates_sp	0	1	0	0	0	0	0	
N12	0.133362	0.866638	1.06802e-12	3.97611e-36	3.39325e-60	1.12514e-84	1.82291e-109	
N13	0.0724167	0.927583	1.32023e-22	5.75893e-46	2.15221e-50	4.91529e-62	1.40294e-74	
N14	0.025847	0.974153	4.01231e-11	2.79869e-22	4.35423e-34	1.1934e-56	1.87307e-79	
ADCACI_Myriochile_undulata	0	0	0	0	1	0	0	
ADCACI_Lophyra_sp	0	1	0	0	0	0	0	
N15	0.0663421	0.933658	5.98291e-14	4.81849e-38	5.58485e-63	6.33568e-64	9.78241e-75	
N16	0.00323122	0.275951	0.720817	7.89793e-12	4.72545e-34	7.09099e-57	6.60858e-80	
ADCACI_Cylindera_cognata	0	0	0	1	0	0	0	
ADCACI_Taenidia_circumdata	0	0	1	0	0	0	0	
N17	0.0599418	0.940058	8.4901e-22	2.64848e-44	1.10639e-67	1.39482e-91	6.94014e-116	
N18	0.00837272	0.991627	2.56192e-11	1.4503e-33	1.83172e-56	8.70079e-80	2.74803e-103	
ADCACI_Ellipsoptera_marginata	0	0	1	0	0	0	0	
ADCACI_Cicindela_marutha	0	1	0	0	0	0	0	
N19	0.0146394	0.985361	6.90656e-11	3.7899e-22	1.62529e-44	1.81598e-67	1.25105e-90	
ADCACI_Cicindela_tranquebarica	0	0	0	1	0	0	0	
N20	0.000292466	0.999708	6.37035e-11	6.85587e-34	1.29677e-57	7.85466e-82	2.97919e-106	
ADCACI_Cicindela_sexguttata	0	0	1	0	0	0	0	
ADCACI_Cicindela_splendida	0	1	0	0	0	0	0	
N21	0.0328013	0.699129	0.26807	5.73212e-24	2.06505e-47	5.53386e-53	4.48476e-64	
N22	0.0172128	0.597265	0.385522	3.12102e-23	6.36275e-41	8.1732e-53	1.38509e-74	
ADCACI_Cicindela_dorsalis	0	0	1	0	0	0	0	
N23	0.000673226	0.166538	0.832789	2.67188e-12	1.71842e-24	4.85836e-19	1.57285e-29	
ADCACI_Cicindela_punctulata	0	0	0	0	0	1	0	
N24	0.000343893	0.137244	0.862412	4.75239e-22	2.84227e-44	3.40775e-67	1.34132e-90	
ADCACI_Cicindela_repanda	0	0	1	0	0	0	0	
ADCACI_Cicindela_hybrida	0	0	1	0	0	0	0	
ADCACI_Lophyridia_lunulata	0	0	1	0	0	0	0	
ADCACI_Ctenostoma_sp	0	1	0	0	0	0	0	
N25	0.478842	0.521158	1.74739e-11	1.44336e-22	3.92757e-34	3.17629e-46	9.98076e-68	
ADCACI_Megacephala_whelani	0	0	0	0	0	1	0	
N26	0.119976	0.880024	6.73e-22	7.97341e-44	2.94501e-66	4.60597e-89	6.50607e-112	
ADCACI_Megacephala_sobrina	0	1	0	0	0	0	0	
ADCACI_Megacephala_brasiliensis	0	1	0	0	0	0	0	
