NODE	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	
N1	0.000168466	0.00700403	0.125437	0.530455	0.321917	0.0149482	6.98734e-05	6.17781e-08	1.55562e-11	7.14775e-18	4.58532e-20	2.0819e-22	7.01066e-25	1.81747e-27	4.76302e-30	
N2	2.27016e-06	0.000346004	0.0210029	0.290865	0.588485	0.0978342	0.00146199	3.16967e-06	1.85963e-09	4.09753e-13	4.08262e-17	1.9923e-21	4.97676e-26	5.66528e-30	2.96655e-32	
N3	0.000109142	0.00331009	0.0546787	0.32291	0.485078	0.125007	0.00868816	0.000217403	2.29291e-06	1.16326e-08	3.17094e-11	5.0723e-14	5.11005e-17	3.51899e-20	2.99053e-23	
N4	0.00184682	0.0238001	0.165568	0.40894	0.322378	0.072322	0.00500835	0.000135309	1.72085e-06	1.17779e-08	4.77777e-11	1.23428e-13	2.14607e-16	2.6446e-19	4.14207e-22	
POSCAP_Ataenius_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POSCAP_Psammodius_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POSCHY_Hybosorus_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N5	1.09252e-06	0.000218206	0.0166935	0.270765	0.603672	0.106974	0.00167325	3.32187e-06	1.56146e-09	2.47166e-13	1.63692e-17	5.20682e-22	8.6826e-27	8.06297e-32	5.87601e-37	
N6	1.55396e-07	2.89478e-05	0.00265331	0.0756283	0.431689	0.419531	0.0692434	0.00122098	4.57965e-06	6.2575e-09	3.99967e-12	1.38619e-15	2.87445e-19	3.83543e-23	4.64524e-27	
N7	5.58732e-12	1.04241e-08	8.47834e-06	0.00198305	0.0852771	0.529822	0.36667	0.0161844	5.4624e-05	3.13166e-08	5.5051e-12	4.03578e-16	1.4769e-20	3.01953e-25	4.21549e-30	
N8	2.9194e-14	1.26113e-10	2.52325e-07	0.000163791	0.0209526	0.340848	0.559943	0.0769771	0.00111259	2.47327e-06	1.29676e-09	2.24861e-13	1.63341e-17	5.78977e-22	1.31513e-26	
