NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
N1	7.09356e-05	0.000144745	0.000419205	0.00131297	0.00391737	0.0105234	0.0247523	0.0501864	0.0868681	0.127537	0.158106	0.164962	0.144517	0.106128	0.0652569	0.0335759	0.0144519	0.00520439	0.00156875	0.000396092	8.38554e-05	1.49037e-05	2.22699e-06	2.80229e-07	2.97485e-08	2.66946e-09	2.02907e-10	1.30932e-11	7.18907e-13	6.40587e-17	1.28196e-17	2.37555e-18	4.0818e-19	6.51299e-20	9.6659e-21	1.33657e-21	1.72533e-22	2.08365e-23	2.36027e-24	2.51608e-25	2.54395e-26	2.56152e-27	3.84445e-28	
N2	0.000248647	0.000512661	0.00130653	0.00334257	0.00802276	0.0175449	0.0343897	0.0597891	0.0915481	0.122836	0.143908	0.146826	0.130237	0.10033	0.0670978	0.0389614	0.0196553	0.00862405	0.00329575	0.00109896	0.000320392	8.18547e-05	1.8371e-05	3.63142e-06	6.33932e-07	9.80009e-08	1.34543e-08	1.64503e-09	1.7964e-10	1.757e-11	1.54322e-12	1.22013e-13	8.70211e-15	5.60993e-16	3.27624e-17	1.73838e-18	8.41564e-20	3.7413e-21	1.54464e-22	6.05908e-24	2.38341e-25	1.08327e-26	9.616e-28	
N3	0.0142783	0.0189313	0.0280404	0.0423238	0.0616082	0.0839605	0.10537	0.120569	0.124984	0.116869	0.0982845	0.0741871	0.0501916	0.0304096	0.0164911	0.0080033	0.00347612	0.0013516	0.000470677	0.000146888	4.11115e-05	1.03282e-05	2.33128e-06	4.73288e-07	8.65188e-08	1.42583e-08	2.12102e-09	2.85169e-10	3.46994e-11	3.82647e-12	3.82944e-13	3.48294e-14	2.883e-15	2.17497e-16	1.49758e-17	9.42481e-19	5.429e-20	2.86647e-21	1.38932e-22	6.19545e-24	2.56642e-25	1.06692e-26	8.14707e-28	
N4	0.018884	0.0239829	0.0336996	0.0487067	0.0685634	0.090817	0.110884	0.123264	0.123817	0.111846	0.0905781	0.0656337	0.0425014	0.0245788	0.0126907	0.0058506	0.00240907	0.00088647	0.000291711	8.592e-05	2.26734e-05	5.36662e-06	1.14068e-06	2.17999e-07	3.75103e-08	5.81905e-09	8.15033e-10	1.03217e-10	1.18363e-11	1.2309e-12	1.16255e-13	9.98715e-15	7.81554e-16	5.57971e-17	3.63952e-18	2.17219e-19	1.18801e-20	5.96373e-22	2.75388e-23	1.17543e-24	4.71772e-26	1.93567e-27	1.37672e-28	
N5	0.00961011	0.0138052	0.0227647	0.038071	0.0604775	0.0882232	0.115913	0.135499	0.139802	0.126622	0.100313	0.0693444	0.0417661	0.0218995	0.00999345	0.00396936	0.00137296	0.000413872	0.000108841	2.50019e-05	5.02378e-06	8.84405e-07	1.3664e-07	1.85607e-08	2.22091e-09	2.34552e-10	2.19076e-11	1.81337e-12	1.33295e-13	8.7194e-15	5.08636e-16	2.65142e-17	1.23765e-18	5.18389e-20	1.95221e-21	6.62335e-23	2.02843e-24	5.61838e-26	1.41014e-27	3.21411e-29	6.69024e-31	1.33523e-32	4.48146e-34	
N6	0.00220953	0.00415253	0.00906248	0.0190805	0.0367481	0.0633619	0.0965273	0.128701	0.149122	0.149353	0.128794	0.0953562	0.0604983	0.0328527	0.0152617	0.00606522	0.0020631	0.000601194	0.000150272	3.22697e-05	5.96424e-06	9.50715e-07	1.30993e-07	1.56381e-08	1.62158e-09	1.46431e-10	1.15456e-11	7.96994e-13	4.82971e-14	2.57628e-15	1.21295e-16	5.05393e-18	1.86855e-19	6.14607e-21	1.8031e-22	4.73e-24	1.11222e-25	2.34999e-27	4.47331e-29	7.70088e-31	1.2122e-32	1.84572e-34	4.39478e-36	
POCHCR_Pachybrachis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.000459612	0.000922663	0.0024073	0.00637678	0.0155197	0.0333918	0.0623917	0.100204	0.137393	0.160057	0.157879	0.131539	0.0924173	0.0547006	0.0272635	0.0114429	0.00404626	0.00120637	0.000303608	6.45889e-05	1.16342e-05	1.77772e-06	2.30901e-07	2.55498e-08	2.41414e-09	1.95261e-10	1.35534e-11	8.09443e-13	4.17045e-14	1.85866e-15	7.1847e-17	2.41538e-18	7.08107e-20	1.81516e-21	4.07936e-23	8.05875e-25	1.40304e-26	2.15829e-28	2.9409e-30	3.55864e-32	3.83802e-34	3.79127e-36	5.67085e-38	
N8	6.57753e-05	0.000149676	0.00047536	0.00157222	0.00478361	0.0127688	0.0293329	0.0574817	0.0956357	0.134703	0.160318	0.16103	0.136411	0.09743	0.0586824	0.0298211	0.0127975	0.00464338	0.00142663	0.000371814	8.23682e-05	1.55446e-05	2.50516e-06	3.45654e-07	4.09414e-08	4.17455e-09	3.67472e-10	2.80071e-11	1.8536e-12	1.06844e-13	5.37959e-15	2.37294e-16	9.19647e-18	3.1405e-19	9.47637e-21	2.53369e-22	6.01882e-24	1.2737e-25	2.40737e-27	4.07467e-29	6.20351e-31	8.80246e-33	1.99447e-34	
N9	3.88537e-05	8.64374e-05	0.000273735	0.000921287	0.00288585	0.00800221	0.0192749	0.0400092	0.0712807	0.108741	0.141825	0.157984	0.150223	0.121915	0.0844657	0.0499883	0.0252949	0.010958	0.00407046	0.00129889	0.000356798	8.45639e-05	1.73352e-05	3.08166e-06	4.76353e-07	6.42061e-08	7.56772e-09	7.82254e-10	7.11189e-11	5.70339e-12	4.04615e-13	2.54652e-14	1.42582e-15	7.12184e-17	3.182e-18	1.27506e-19	4.5941e-21	1.49211e-22	4.37946e-24	1.16526e-25	2.83618e-27	6.72471e-29	2.69614e-30	
POCHCL_Coptocephala_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	1.60719e-05	4.14748e-05	0.000154378	0.000593394	0.00207357	0.00630888	0.0164498	0.0364959	0.0686162	0.109015	0.146064	0.16481	0.156481	0.124993	0.0840284	0.0475888	0.0227393	0.00918574	0.00314467	0.000914907	0.000226919	4.81397e-05	8.76597e-06	1.37509e-06	1.86508e-07	2.19539e-08	2.25103e-09	2.01787e-10	1.58715e-11	1.09922e-12	6.72648e-14	3.64908e-15	1.76067e-16	7.57944e-18	2.91996e-19	1.00964e-20	3.14219e-22	8.82574e-24	2.24318e-25	5.173e-27	1.08808e-28	2.18374e-30	7.42467e-32	
POCHCL_Smaragdina_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.000406505	0.000745214	0.00179442	0.00456872	0.0110152	0.023954	0.0459668	0.0770087	0.111981	0.140852	0.152928	0.143142	0.115433	0.0801886	0.0480004	0.0247749	0.0110368	0.00424902	0.00141582	0.000409028	0.000102649	2.24239e-05	4.27335e-06	7.12063e-07	1.03988e-07	1.33416e-08	1.50749e-09	1.5038e-10	1.32766e-11	1.03995e-12	7.24486e-14	4.49978e-15	2.49767e-16	1.24189e-17	5.54426e-19	2.22746e-20	8.07183e-22	2.64474e-23	7.85941e-25	2.13114e-26	5.37261e-28	1.36217e-29	5.5167e-31	
