NODE	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	0.0614116	0.0679368	0.0787365	0.0912457	0.102365	0.108922	0.108567	0.100596	0.0862402	0.0681999	0.0496553	0.0332444	0.0204507	0.0115542	0.00599401	0.0028552	0.00124898	0.000501873	0.000185327	6.29272e-05	1.96615e-05	5.65825e-06	1.50158e-06	3.68013e-07	8.34515e-08	1.75502e-08	3.43318e-09	6.27055e-10	1.07437e-10	1.73692e-11	2.66863e-12	3.92962e-13	9.03328e-17	3.37125e-17	1.2501e-17	4.62569e-18	1.71377e-18	6.38097e-19	2.41706e-19	9.88387e-20	5.42765e-20	
ADDYHY_Hydrovatus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.0266391	0.0376156	0.0518465	0.0682451	0.0847848	0.0988484	0.10777	0.109545	0.103523	0.0907289	0.0735958	0.0551715	0.0381846	0.0243837	0.0143617	0.0078014	0.00390883	0.00180698	0.000771045	0.000303866	0.000110682	3.72947e-05	1.16374e-05	3.36702e-06	9.04583e-07	2.26051e-07	5.26469e-08	1.14533e-08	2.33339e-09	4.46449e-10	8.04648e-11	1.37041e-11	2.21206e-12	3.3927e-13	4.95231e-14	6.88307e-15	9.10187e-16	1.14405e-16	1.37521e-17	1.68638e-18	3.38335e-19	
N3	4.23996e-05	7.89796e-05	0.000164088	0.000344222	0.000700339	0.00136228	0.00252169	0.00443683	0.00742029	0.0118008	0.0178552	0.025715	0.0352668	0.0460759	0.0573673	0.0680898	0.0770664	0.0832052	0.0857193	0.0842944	0.0791539	0.0710035	0.060873	0.0499051	0.0391492	0.0294101	0.0211781	0.0146358	0.00972206	0.00621989	0.00384262	0.00230027	0.00134017	0.000764156	0.000429292	0.000239417	0.000133644	7.54305e-05	4.39837e-05	2.84137e-05	2.45651e-05	
N4	2.71872e-18	1.775e-17	1.4934e-16	1.21866e-15	9.36141e-15	6.75597e-14	4.58151e-13	2.91947e-12	1.7476e-11	9.82201e-11	5.17951e-10	2.56079e-09	1.18604e-08	5.14143e-08	2.08421e-07	7.89376e-07	2.79074e-06	9.20159e-06	2.8271e-05	8.08708e-05	0.000215216	0.000532448	0.00122382	0.00261193	0.00517402	0.00951072	0.016222	0.0256806	0.0377547	0.0515994	0.0656607	0.0779711	0.0866733	0.0905765	0.0895134	0.0843754	0.0768869	0.0693248	0.06443	0.0657036	0.0782373	
ADDYHY_Stictotarsus_griseostriatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
ADDYHY_Nebrioporus_lanceolatus_M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
ADDYHY_Hydroporus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.0145982	0.0220177	0.0335674	0.0494821	0.0687708	0.0889146	0.106151	0.116493	0.117175	0.107809	0.0906046	0.0694852	0.0485937	0.0309752	0.0179918	0.00952147	0.00459095	0.00201706	0.000807686	0.000294853	9.81689e-05	2.98225e-05	8.2708e-06	2.09526e-06	4.85172e-07	1.02761e-07	1.9923e-08	3.53857e-09	5.76244e-10	8.61147e-11	1.18207e-11	1.49193e-12	1.73333e-13	1.85637e-14	1.83658e-15	1.68485e-16	1.44476e-17	1.18005e-18	9.62851e-20	9.0141e-21	1.65374e-21	
N6	0.00412547	0.00636692	0.0101884	0.0161819	0.024838	0.0363165	0.0502069	0.0653804	0.0800374	0.0920062	0.0992495	0.100423	0.0952777	0.0847423	0.0706454	0.0551932	0.0404084	0.027722	0.0178216	0.0107363	0.00606148	0.00320753	0.00159107	0.000739967	0.000322721	0.000132019	5.06702e-05	1.82519e-05	6.17232e-06	1.96043e-06	5.85109e-07	1.64214e-07	4.33849e-08	1.081e-08	2.549e-09	5.72748e-10	1.24413e-10	2.69674e-11	6.28165e-12	1.88417e-12	1.05075e-12	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
