NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	
N1	3.84639e-59	5.91804e-55	8.05602e-51	8.9881e-47	8.11977e-43	5.84927e-39	3.29546e-35	1.41645e-31	4.49713e-28	1.01037e-24	1.51468e-21	1.39333e-18	1.75577e-11	8.405e-07	0.0036818	0.417711	0.542331	0.0358637	0.000411809	
N2	1.0147e-64	3.71381e-59	1.14595e-53	2.62184e-48	4.37758e-43	5.22604e-38	4.34592e-33	2.43482e-28	8.80342e-24	1.94186e-19	2.42409e-15	1.54483e-11	4.34242e-08	4.34674e-05	0.0112514	0.447825	0.504421	0.0358784	0.000581401	
N3	3.1763e-43	2.37773e-39	2.15701e-35	1.519e-31	8.07932e-28	3.16551e-24	8.86651e-21	1.71163e-17	2.17617e-14	1.72045e-11	7.85337e-09	1.87738e-06	0.000206427	0.00882232	0.121383	0.468942	0.35286	0.0453851	0.00239855	
POSCHY_Hybosorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N4	2.0061e-36	4.77402e-33	1.49168e-29	3.65031e-26	6.81525e-23	9.46538e-20	9.48654e-17	6.61102e-14	3.05853e-11	8.85464e-09	1.48437e-06	0.000129715	0.00510471	0.0738736	0.313577	0.413306	0.169719	0.0227195	0.0015696	
POSCAP_Ataenius_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POSCAP_Psammodius_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N5	3.11045e-54	6.3961e-51	1.0996e-47	9.65357e-45	3.44853e-42	1.55745e-39	1.4578e-34	1.40808e-29	8.77865e-25	3.35391e-20	7.30408e-16	8.16803e-12	4.00482e-08	6.66283e-05	0.0235324	0.605002	0.35719	0.0140847	0.000125013	
N6	7.69148e-55	1.8146e-51	4.4102e-48	4.18601e-45	4.94871e-41	4.8696e-36	3.19358e-31	1.35016e-26	3.56328e-22	5.60051e-18	4.89886e-14	2.1619e-10	4.1583e-07	0.000276912	0.0428078	0.621445	0.322614	0.0127281	0.000127978	
N7	1.55453e-53	3.62452e-50	6.62086e-47	6.28523e-44	2.769e-41	1.43049e-37	1.74731e-32	1.44085e-27	7.3772e-23	2.20348e-18	3.51582e-14	2.63419e-10	7.60296e-07	0.000610622	0.0763046	0.647866	0.266104	0.00903472	7.87837e-05	
N8	9.40111e-50	3.25496e-45	1.14951e-40	3.09012e-36	6.19681e-32	9.06029e-28	9.38514e-24	6.64133e-20	3.06286e-16	8.64702e-13	1.3709e-09	1.07724e-06	0.000345668	0.032446	0.441632	0.457089	0.0664366	0.0020245	2.46185e-05	
POSCSE_Serica_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N9	3.61181e-60	1.49528e-54	5.00973e-49	1.21827e-43	2.10679e-38	2.52382e-33	2.02493e-28	1.04142e-23	3.23925e-19	5.62932e-15	4.88565e-11	1.79017e-07	0.000210712	0.0478216	0.586553	0.342534	0.022601	0.000277869	1.20007e-06	
