NODE	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
N1	7.10399e-13	2.86762e-11	4.60946e-10	5.10305e-09	4.44785e-08	3.2098e-07	1.96567e-06	1.0359e-05	4.73877e-05	0.000189253	0.000662553	0.00203966	0.00553632	0.0132842	0.0282555	0.0534451	0.0902329	0.136555	0.186042	0.228969	0.254729	
POCHCH_Chrysolina_aurichalcea	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	1.84608e-14	5.46361e-13	9.87548e-12	1.43774e-10	1.7601e-09	1.83041e-08	1.62193e-07	1.2259e-06	7.90777e-06	4.35559e-05	0.000204991	0.000825148	0.00284436	0.00840913	0.0213585	0.0466866	0.0879546	0.142928	0.200222	0.241033	0.247481	
N3	5.90715e-14	1.80515e-12	3.17167e-11	4.28402e-10	4.75299e-09	4.44294e-08	3.53961e-07	2.41641e-06	1.41714e-05	7.14829e-05	0.000310326	0.00116014	0.00373759	0.0103877	0.0249404	0.0518176	0.0933298	0.145939	0.1982	0.233351	0.236739	
N4	1.81319e-13	5.02017e-12	7.90739e-11	9.66198e-10	9.79813e-09	8.44267e-08	6.24294e-07	3.97887e-06	2.18955e-05	0.000104094	0.000427588	0.00151771	0.00465647	0.0123581	0.0284062	0.0566536	0.0982591	0.148553	0.19613	0.226127	0.22678	
N5	8.43826e-12	2.6697e-10	5.02702e-09	7.37641e-08	8.81927e-07	8.65579e-06	6.94417e-05	0.000451119	0.00234468	0.00961937	0.0307217	0.0753734	0.140467	0.197304	0.208242	0.165502	0.0997604	0.0461858	0.0168367	0.00522834	0.00188445	
POCHCH_Chrysolina_cerealis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_fastuosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N6	7.25834e-14	2.05634e-12	3.57797e-11	5.07875e-10	6.1135e-09	6.27097e-08	5.47488e-07	4.05883e-06	2.54885e-05	0.000135265	0.000605338	0.00228017	0.00721805	0.0191802	0.0427563	0.0799796	0.125791	0.167267	0.190456	0.190442	0.17386	
