species,chrom.num
ADCAHA_Calathus_abaxoides,27
ADCAHA_Calathus_ambiguus,18
ADCAHA_Calathus_ascendens,"10,12"
ADCAHA_Calathus_asturiensis,19
ADCAHA_Calathus_auctus,18
ADCAHA_Calathus_brevis,18
ADCAHA_Calathus_circumseptus,21
ADCAHA_Calathus_erratus,18
ADCAHA_Calathus_freyi,18
ADCAHA_Calathus_fuscipes,18
ADCAHA_Calathus_granatensis,18
ADCAHA_Calathus_melanocephalus,18
ADCAHA_Calathus_micropterus,18
ADCAHA_Calathus_mollis,19
ADCAHA_Calathus_rectus,18
ADCAHA_Calathus_rotundatus,19
