NODE	16	17	18	19	20	
N1	0.00965178	0.990348	9.06242e-20	3.11951e-40	3.83396e-61	
N2	0.000119627	0.99988	1.49661e-10	1.1013e-31	1.22826e-54	
N3	2.73479e-05	0.999973	6.12358e-21	1.79707e-43	1.38164e-66	
POLALU_Luciola_lateralis	0	1	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	
N4	3.59857e-06	0.209372	0.790625	6.07128e-12	8.83295e-36	
N5	1.23542e-09	0.00548443	0.994516	4.84297e-23	3.0193e-46	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	4.92309e-09	0.0042414	0.22689	0.768869	4.95353e-24	
POLALA_Lucidota_sp	0	0	0	1	0	
N7	2.3015e-12	4.37331e-05	0.0342301	0.965726	3.57841e-24	
N8	7.11128e-17	7.07808e-08	0.00196209	0.998038	1.01953e-23	
N9	4.0995e-20	8.1889e-10	0.000296656	0.999703	5.32858e-24	
N10	8.53604e-28	9.91993e-15	1.46051e-06	0.999999	5.19555e-25	
POLALA_Ellychnia_corrusca	0	0	0	1	0	
POLALA_Ellychnia_californica	0	0	0	1	0	
POLALA_Photinus_pyralis	0	0	0	1	0	
POLALA_Photinus_australis	0	0	0	1	0	
N11	1.095e-14	2.00481e-06	0.0101541	0.989844	2.07376e-23	
POLALA_Aspisoma_sp	0	0	0	1	0	
N12	1.41676e-19	1.82155e-09	0.000432846	0.999567	1.11459e-23	
POLALA_Pyractomena_borealis	0	0	0	1	0	
POLALA_Pyractomena_angulata	0	0	0	1	0	
POLALA_Cryptolestes_sp	0	0	1	0	0	
