NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	
N1	2.88432e-17	2.56269e-12	1.76296e-10	6.96573e-09	1.79373e-07	3.16907e-06	3.9379e-05	0.000348829	0.00222174	0.0102439	0.0344322	0.0851193	0.156826	0.220382	0.24725	0.243133	
POCHCH_Timarcha_intricata	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N2	3.99813e-11	1.86489e-09	4.42669e-08	7.24102e-07	8.74169e-06	7.95841e-05	0.000550507	0.00290074	0.0116533	0.0357222	0.0836961	0.150294	0.207429	0.220022	0.178299	0.109345	
POCHCH_Timarcha_metallica	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	6.28822e-10	5.13923e-08	1.85358e-06	4.0357e-05	0.000559502	0.00494328	0.0274559	0.0945406	0.200953	0.266236	0.224239	0.12289	0.0448174	0.0111131	0.00193378	0.000276632	
N4	5.3976e-10	4.90809e-08	1.90806e-06	4.35589e-05	0.000620432	0.00554139	0.0306673	0.103754	0.213747	0.27102	0.216006	0.110899	0.0375537	0.00858311	0.00137464	0.000187636	
POCHCH_Timarcha_insparsa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	8.4154e-11	1.19274e-08	8.9157e-07	3.88073e-05	0.000946345	0.0121666	0.0773452	0.232953	0.333033	0.235612	0.0874714	0.0180705	0.00219063	0.000163852	8.06291e-06	3.27681e-07	
N6	2.72079e-06	7.41566e-05	0.000919135	0.00700068	0.0342293	0.107305	0.213838	0.269238	0.214165	0.108524	0.0356422	0.00777226	0.00115707	0.000121308	9.48518e-06	7.60959e-07	
POCHCH_Timarcha_pimelioides	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_tenebricosa	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N7	9.23803e-12	2.81328e-09	4.13418e-07	3.09749e-05	0.00110701	0.017439	0.114347	0.306967	0.345168	0.170682	0.0394383	0.0045355	0.000275925	9.43002e-06	1.96055e-07	3.31701e-09	
N8	5.88883e-12	2.67757e-09	5.35406e-07	4.72204e-05	0.00174644	0.0259415	0.151484	0.348732	0.323596	0.12546	0.021268	0.00165996	6.30501e-05	1.2364e-06	1.35328e-08	1.16149e-10	
N9	3.16432e-09	4.91612e-07	3.10253e-05	0.000927647	0.0131924	0.0873115	0.263212	0.355763	0.214019	0.0578292	0.00725344	0.000446338	1.44282e-05	2.63188e-07	2.92818e-09	2.65179e-11	
N10	8.20351e-08	7.22402e-06	0.000267347	0.00481478	0.041879	0.172459	0.33211	0.297416	0.124041	0.0244958	0.00238466	0.000121554	3.47073e-06	5.92126e-08	6.44453e-10	5.91612e-12	
N11	2.15221e-05	0.00116741	0.0246781	0.196406	0.439422	0.2674	0.063304	0.0071486	0.000436249	1.56632e-05	3.52394e-07	5.22106e-09	5.30686e-11	3.83569e-13	2.05792e-15	1.01197e-17	
POCHCH_Timarcha_goettingensis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N12	2.41761e-07	0.000101704	0.0121418	0.266158	0.614293	0.103503	0.00375567	4.55508e-05	2.34069e-07	5.92412e-10	8.1987e-13	6.69788e-16	3.42285e-19	1.1447e-22	2.60019e-26	4.61496e-30	
N13	1.53944e-08	0.000111259	0.200313	0.793483	0.00608447	7.99943e-06	3.09471e-09	4.67317e-13	3.22805e-17	1.11623e-21	2.01809e-26	1.92126e-31	9.27044e-37	2.03335e-42	1.50433e-48	1.28912e-46	
POCHCH_Timarcha_recticollis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_maritima	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	7.29714e-08	5.01075e-05	0.00907142	0.251188	0.64346	0.0937185	0.0024927	1.96853e-05	6.05463e-08	8.64143e-11	6.47087e-14	2.7834e-17	7.3705e-21	1.26843e-24	1.4816e-28	1.32023e-32	
N15	1.90443e-07	0.000159206	0.0365504	0.386706	0.555668	0.0207621	0.000154167	3.88837e-07	4.36784e-10	2.57164e-13	8.84108e-17	1.9158e-20	2.76905e-24	2.78795e-28	2.0232e-32	1.15365e-36	
POCHCH_Timarcha_sinuaticollis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_interstitialis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_cornuta	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N16	3.13286e-06	0.000150736	0.00291565	0.0274603	0.127207	0.288641	0.321253	0.176473	0.0484928	0.00685686	0.000522898	2.27955e-05	6.02493e-07	1.01847e-08	1.16156e-10	1.17996e-12	
N17	7.64685e-05	0.0022284	0.0246967	0.125476	0.293433	0.322977	0.174614	0.0485649	0.00728266	0.000618766	3.13646e-05	9.97293e-07	2.08267e-08	2.97518e-10	3.03273e-12	2.88257e-14	
N18	9.10082e-05	0.00493954	0.0763631	0.329698	0.405852	0.158721	0.0228658	0.00142573	4.35845e-05	7.18746e-07	6.89642e-09	4.09344e-11	1.58051e-13	4.13867e-16	7.64266e-19	1.21827e-21	
N19	5.63841e-05	0.00470435	0.0862358	0.369725	0.404741	0.122927	0.0112276	0.000377556	5.51394e-06	3.9626e-08	1.54304e-10	3.51295e-13	4.97006e-16	4.59213e-19	2.88907e-22	1.44292e-25	
POCHCH_Timarcha_gougeleti	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	3.16031e-05	0.00299363	0.0728512	0.354064	0.422023	0.13571	0.0119464	0.000374613	5.12716e-06	3.53879e-08	1.36864e-10	3.21091e-13	4.85833e-16	4.97609e-19	3.59044e-22	2.13479e-25	
