NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
N1	0.187614	0.185361	0.176179	0.155215	0.122419	0.0841299	0.0494348	0.0245371	0.0102143	0.00355311	0.00103159	0.000250112	5.07299e-05	8.63092e-06	1.23586e-06	1.49516e-07	1.53525e-08	1.34591e-09	1.0193e-10	7.02629e-12	6.88011e-13	
POCEDI_Distenia_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N2	0.186843	0.192565	0.181656	0.15625	0.11999	0.08042	0.0462176	0.0225051	0.00921641	0.00316113	0.00090641	0.000217229	4.35555e-05	7.3198e-06	1.03365e-06	1.23037e-07	1.23972e-08	1.06594e-09	8.02504e-11	5.94396e-12	7.70597e-13	
N3	0.236152	0.233001	0.199079	0.147431	0.0942787	0.0517583	0.0242444	0.00963637	0.00323575	0.000915035	0.000217511	4.34285e-05	7.2847e-06	1.02767e-06	1.22149e-07	1.22649e-08	1.04444e-09	7.60063e-11	4.84089e-12	3.02647e-13	3.4407e-14	
N4	0.223346	0.223215	0.195386	0.149854	0.10039	0.0584932	0.0295192	0.0128589	0.00482304	0.00155523	0.00043087	0.000102574	2.10006e-05	3.70342e-06	5.63892e-07	7.44183e-08	8.57272e-09	8.75288e-10	8.23128e-11	7.97452e-12	1.23457e-12	
N5	0.0712471	0.0877106	0.108533	0.12735	0.136938	0.132659	0.114824	0.0884242	0.0604483	0.0366431	0.0196896	0.00937978	0.00396429	0.00148841	0.00049757	0.000148734	4.01078e-05	9.96133e-06	2.40505e-06	6.55364e-07	2.90807e-07	
POCESP_Tetropium_gabrieli	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCESP_Tetropium_fuscum	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N6	0.238135	0.233144	0.196987	0.1447	0.0927521	0.0519662	0.0254628	0.0109127	0.00409093	0.00134165	0.000385086	9.67947e-05	2.13263e-05	4.12335e-06	7.00596e-07	1.04793e-07	1.38368e-08	1.62436e-09	1.74612e-10	1.97859e-11	4.18637e-12	
N7	0.341243	0.312705	0.211252	0.0976653	0.0300155	0.00616358	0.000864447	8.51375e-05	6.0559e-06	3.19335e-07	1.27785e-08	3.96126e-10	9.68645e-12	1.89834e-13	3.02391e-15	3.96536e-17	4.33429e-19	4.00885e-21	3.22346e-23	2.4108e-25	2.3678e-27	
N8	0.270879	0.313728	0.255617	0.121815	0.0325354	0.00495116	0.000447607	2.52138e-05	9.25813e-07	2.30615e-08	4.03389e-10	5.10424e-12	4.7931e-14	3.41507e-16	1.88218e-18	8.16106e-21	2.82581e-23	7.91797e-26	1.81698e-28	3.46879e-31	7.79041e-34	
POCELE_Rhagium_mordax	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.0468507	0.163702	0.362772	0.311308	0.102052	0.0125904	0.000703721	2.06614e-05	3.53689e-07	3.80726e-09	2.72828e-11	1.36078e-13	4.896e-16	1.3086e-18	2.66292e-21	4.2126e-24	5.27432e-27	5.30846e-30	4.35397e-33	2.95091e-36	2.13821e-39	
POCESP_Spondylis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCESP_Asemum_striatum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
