NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
N1	0.000175662	0.000327624	0.000844237	0.00235956	0.0063311	0.0154109	0.0330853	0.061681	0.098924	0.13566	0.158423	0.157093	0.13201	0.0938816	0.0564572	0.0286977	0.0123294	0.00447847	0.00137611	0.000357986	7.89277e-05	1.47668e-05	2.34782e-06	3.1773e-07	3.66628e-08	3.61388e-09	3.04902e-10	2.20638e-11	1.37232e-12	9.61518e-17	2.06797e-17	4.13733e-18	7.70889e-19	1.33928e-19	2.17209e-20	3.29262e-21	4.67088e-22	6.20873e-23	7.74372e-24	9.0798e-25	1.00761e-25	1.11289e-26	1.82671e-27	
N2	0.00123899	0.00200094	0.00391128	0.00791955	0.015461	0.0281614	0.047043	0.0713471	0.0976109	0.119945	0.131987	0.129798	0.113922	0.0891659	0.0622137	0.0386965	0.0214634	0.0106224	0.00469473	0.00185484	0.0006559	0.000207869	5.91297e-05	1.51205e-05	3.48173e-06	7.23171e-07	1.35731e-07	2.30628e-08	3.55437e-09	4.97842e-10	6.35028e-11	7.39305e-12	7.87447e-13	7.69388e-14	6.91716e-15	5.74304e-16	4.42262e-17	3.1756e-18	2.13943e-19	1.36221e-20	8.27429e-22	4.95428e-23	4.20467e-24	
N3	0.0120507	0.01599	0.023864	0.0366252	0.0546129	0.076615	0.0992498	0.117368	0.125755	0.121471	0.105412	0.0819862	0.0570592	0.0354966	0.0197265	0.00979026	0.00433918	0.00171783	0.000607685	0.000192195	5.43833e-05	1.37784e-05	3.12847e-06	6.37232e-07	1.16563e-07	1.91696e-08	2.83776e-09	3.78607e-10	4.55834e-11	4.95911e-12	4.88162e-13	4.3539e-14	3.52329e-15	2.59046e-16	1.73288e-17	1.05618e-18	5.87332e-20	2.98417e-21	1.38744e-22	5.91698e-24	2.33815e-25	9.2431e-27	6.6118e-28	
N4	0.0170774	0.0215724	0.030207	0.0438076	0.0623452	0.084018	0.10489	0.119701	0.123844	0.11555	0.0968901	0.072846	0.0490334	0.0295207	0.0158884	0.00764306	0.00328635	0.0012634	0.000434459	0.000133722	3.68659e-05	9.11147e-06	2.02072e-06	4.0256e-07	7.21177e-08	1.16318e-08	1.69114e-09	2.21915e-10	2.63169e-11	2.82421e-12	2.7464e-13	2.42339e-14	1.94303e-15	1.41752e-16	9.42269e-18	5.71518e-19	3.16757e-20	1.60692e-21	7.48033e-23	3.21361e-24	1.29795e-25	5.33975e-27	3.73851e-28	
N5	0.0155022	0.0201325	0.0292096	0.0436097	0.0632642	0.0861648	0.107994	0.123071	0.126567	0.116883	0.0966054	0.0713006	0.0469218	0.0275065	0.0143567	0.00667051	0.0027593	0.00101654	0.000333716	9.76931e-05	2.55247e-05	5.95788e-06	1.24375e-06	2.32487e-07	3.89614e-08	5.86156e-09	7.92745e-10	9.65188e-11	1.05945e-11	1.04997e-12	9.40933e-14	7.63621e-15	5.62074e-16	3.75807e-17	2.28587e-18	1.2668e-19	6.40613e-21	2.96077e-22	1.2531e-23	4.87552e-25	1.76834e-26	6.45281e-28	4.09391e-29	
N6	0.00474867	0.00764185	0.0141921	0.0260496	0.0446518	0.0698339	0.0983817	0.123783	0.138237	0.136399	0.11851	0.0904439	0.0605239	0.0354734	0.0181982	0.00816987	0.00321019	0.00110456	0.000333056	8.8096e-05	2.0466e-05	4.18173e-06	7.52655e-07	1.19531e-07	1.67799e-08	2.08605e-09	2.30108e-10	2.25667e-11	1.97155e-12	1.53757e-13	1.07261e-14	6.70674e-16	3.76645e-17	1.90363e-18	8.67625e-20	3.57305e-21	1.33216e-22	4.50559e-24	1.38557e-25	3.88979e-27	1.01024e-28	2.60244e-30	1.11295e-31	
POCHCR_Pachybrachis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.00116609	0.00200867	0.00436442	0.00984507	0.0209425	0.0402795	0.0686684	0.10264	0.133597	0.15072	0.146893	0.123384	0.0891729	0.0553928	0.0295568	0.0135442	0.0053309	0.00180296	0.000524343	0.000131247	2.83075e-05	5.26779e-06	8.47051e-07	1.17883e-07	1.42234e-08	1.49065e-09	1.35958e-10	1.08132e-11	7.51502e-13	4.57342e-14	2.44242e-15	1.14711e-16	4.74836e-18	1.73614e-19	5.6192e-21	1.61346e-22	4.1188e-24	9.36796e-26	1.90242e-27	3.45749e-29	5.65023e-31	8.63428e-33	2.11531e-34	
N8	7.09476e-05	0.00015834	0.000480095	0.00150212	0.00435228	0.011211	0.0252321	0.0491932	0.0826745	0.119401	0.147885	0.156862	0.14237	0.110521	0.0733839	0.0416909	0.0202806	0.00845613	0.00302623	0.000931058	0.00024672	5.64271e-05	1.11636e-05	1.91516e-06	2.85614e-07	3.7125e-08	4.21727e-09	4.19815e-10	3.67232e-11	2.83057e-12	1.92775e-13	1.1632e-14	6.23527e-16	2.97714e-17	1.26946e-18	4.8464e-20	1.66066e-21	5.11988e-23	1.42361e-24	3.57915e-26	8.18191e-28	1.78509e-29	6.61993e-31	
