NODE	13	14	15	16	17	18	19	20	21	22	23	24	
N1	8.62267e-11	7.18619e-09	1.98519e-07	3.30052e-06	3.84574e-05	0.000332032	0.00217995	0.0110361	0.0433647	0.131974	0.305253	0.505818	
N2	2.13407e-08	7.19079e-07	1.30682e-05	0.000163159	0.00142182	0.00857908	0.0355204	0.100338	0.193387	0.256686	0.240134	0.163757	
N3	6.84364e-08	2.43406e-06	4.36464e-05	0.000502385	0.00383397	0.0195126	0.0663127	0.150836	0.231204	0.242746	0.181132	0.103874	
N4	6.78584e-06	0.00014551	0.0014194	0.00868395	0.0353484	0.0974035	0.183315	0.237574	0.214122	0.136032	0.0625711	0.0233787	
POCOCO_Epilachna_sp	0	0	0	0	0	1	0	0	0	0	0	0	
N5	0.000105307	0.00194184	0.0144262	0.0601384	0.152217	0.24269	0.250004	0.16996	0.0777179	0.0243522	0.00540712	0.00104051	
N6	0.000638754	0.0092923	0.0504553	0.147194	0.252188	0.264439	0.174847	0.0748514	0.0212871	0.0041434	0.00058557	7.89311e-05	
N7	0.00800321	0.101478	0.322167	0.356969	0.167642	0.0385507	0.00481827	0.000353665	1.62025e-05	4.8865e-07	1.03e-08	1.8889e-10	
POCOST_Prodilis_sp	0	1	0	0	0	0	0	0	0	0	0	0	
N8	0.0105654	0.144402	0.413227	0.326356	0.0930953	0.0116071	0.000722222	2.47079e-05	5.00647e-07	6.38101e-09	5.41917e-11	4.08494e-13	
POCOSC_Cryptognatha_sp	0	0	1	0	0	0	0	0	0	0	0	0	
POCOCO_Sumnius_sp	0	1	0	0	0	0	0	0	0	0	0	0	
POCOMI_Microweisea_sp	0	0	1	0	0	0	0	0	0	0	0	0	
N9	0.0413559	0.364105	0.415389	0.151707	0.0250798	0.00223962	0.00012018	4.16403e-06	9.82154e-08	1.64419e-09	2.02236e-11	2.07588e-13	
POCOCO_Chnoodes_sp	0	1	0	0	0	0	0	0	0	0	0	0	
POCOOR_Cryptolaemus_montrouzieri	0	1	0	0	0	0	0	0	0	0	0	0	
N10	1.0753e-06	2.70957e-05	0.000311161	0.00228105	0.0115038	0.0407573	0.102014	0.180838	0.22841	0.209055	0.14419	0.0806107	
POCOSC_Scymnus_nubilus	0	0	0	1	0	0	0	0	0	0	0	0	
N11	4.12537e-05	0.000712108	0.00548448	0.02652	0.0843527	0.177166	0.246316	0.228627	0.143691	0.0623388	0.0194581	0.00529249	
N12	3.30746e-05	0.000920997	0.0107249	0.0630515	0.193604	0.31383	0.266317	0.117789	0.0289915	0.00428957	0.000413937	3.37365e-05	
POCOCO_Rhyzobius_sp	0	0	1	0	0	0	0	0	0	0	0	0	
POCOOR_Rodolia_cardinalis	0	0	0	0	0	0	1	0	0	0	0	0	
POCOSC_Hyperaspis_lateralis	0	0	0	0	1	0	0	0	0	0	0	0	
N13	4.17073e-07	1.10596e-05	0.000144555	0.00124933	0.00744344	0.0307032	0.0875199	0.172254	0.234872	0.22463	0.155899	0.0852726	
