NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	
N1	0.0819925	0.0815904	0.0807539	0.0794756	0.0777769	0.0757097	0.0733552	0.0708204	0.0682318	0.0657285	0.0634544	0.061552	0.060158	0.0594008	
N2	0.148036	0.131164	0.117947	0.106884	0.0966246	0.0861889	0.0751012	0.0634138	0.0516053	0.040389	0.0304936	0.0224821	0.0166524	0.0130175	
N3	0.126419	0.113641	0.105065	0.098859	0.0933351	0.0871705	0.079589	0.0704471	0.0601813	0.0496153	0.0396886	0.0311998	0.0246408	0.0201489	
N4	0.108079	0.101233	0.100362	0.101998	0.102863	0.1004	0.0932803	0.0816452	0.0669364	0.0513158	0.0369241	0.0252998	0.0171582	0.012505	
N5	0.141664	0.129415	0.122662	0.117717	0.111141	0.10059	0.0855445	0.0674155	0.0488325	0.0324443	0.0199047	0.0115435	0.00671154	0.00441557	
N6	0.201186	0.177521	0.156864	0.135664	0.111672	0.0851953	0.0589616	0.0364673	0.019985	0.00968469	0.00417935	0.00165064	0.000649724	0.000319273	
POCOCO_Rhyzobius_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCOOR_Rodolia_cardinalis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POCOSC_Hyperaspis_lateralis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POCOSC_Scymnus_nubilus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N7	0.0362551	0.0398299	0.0498932	0.0639353	0.0791673	0.0926088	0.101547	0.104192	0.100206	0.0907858	0.0782161	0.0650868	0.0535269	0.0447502	
POCOCO_Epilachna_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N8	0.000217442	0.000464621	0.00134009	0.00383674	0.0099147	0.0224071	0.043818	0.0739892	0.108197	0.138072	0.155796	0.158552	0.149382	0.134013	
N9	3.70887e-05	8.26589e-05	0.000282469	0.00102257	0.00338372	0.00969793	0.0236127	0.0485842	0.0846429	0.125791	0.161512	0.182454	0.185461	0.173435	
N10	5.56624e-06	1.56327e-05	7.25075e-05	0.00035031	0.00149561	0.00535854	0.0158375	0.0383896	0.0762752	0.12469	0.169297	0.194443	0.195024	0.178746	
POCOCO_Chnoodes_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCOOR_Cryptolaemus_montrouzieri	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCOMI_Microweisea_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N11	2.81847e-06	1.51023e-05	0.000118822	0.000832597	0.00461195	0.0192498	0.0588733	0.129523	0.202764	0.225347	0.179426	0.105387	0.049613	0.0242354	
N12	1.24551e-07	1.50315e-06	2.67458e-05	0.000367137	0.00346031	0.0213157	0.0825053	0.194811	0.2771	0.237993	0.125909	0.0430881	0.0106373	0.00278451	
POCOCO_Sumnius_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCOST_Prodilis_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCOSC_Cryptognatha_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N13	0.218679	0.186832	0.155974	0.1265	0.0989523	0.0740697	0.0526596	0.035339	0.0223015	0.0132416	0.00746411	0.00410282	0.00233882	0.0015456	
N14	0.296007	0.2411	0.18174	0.125219	0.0778307	0.043107	0.0210608	0.0090152	0.00337279	0.00110694	0.000323106	8.6806e-05	2.34874e-05	8.4213e-06	
N15	0.30555	0.246714	0.182712	0.122642	0.0737065	0.0392118	0.0182926	0.00743516	0.00262741	0.000810745	0.000221961	5.61394e-05	1.45534e-05	5.17003e-06	
N16	0.321127	0.255456	0.183558	0.117837	0.066866	0.0332086	0.0143131	0.0053203	0.00170066	0.000468838	0.000113038	2.47996e-05	5.53167e-06	1.74157e-06	
POCOCO_Coelophora_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N17	0.32627	0.258331	0.183809	0.116214	0.0645841	0.0312296	0.0130233	0.00465114	0.0014167	0.000368287	8.26242e-05	1.66406e-05	3.41831e-06	1.04067e-06	
N18	0.281368	0.233666	0.182247	0.130673	0.0842858	0.0480448	0.0239008	0.0102963	0.00382712	0.00122857	0.000344021	8.70983e-05	2.24209e-05	8.13523e-06	
POCOCO_Illeis_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCOCO_Psyllobora_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
