NODE	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	2.90775e-17	4.28341e-13	7.31088e-12	8.58849e-11	8.00164e-10	6.2384e-09	4.17942e-08	2.44332e-07	1.25868e-06	5.75201e-06	2.34302e-05	8.5383e-05	0.000279179	0.000821134	0.00217763	0.00521915	0.0113323	0.0223507	0.0401603	0.0659579	0.0993682	0.13782	0.17653	0.209145	0.228724	
N2	5.3125e-13	9.75269e-12	9.84098e-11	7.90123e-10	5.45926e-09	3.33181e-08	1.8172e-07	8.9118e-07	3.94362e-06	1.57806e-05	5.7184e-05	0.000187853	0.00055998	0.0015162	0.00373268	0.00836486	0.0170832	0.0318261	0.0541182	0.0839701	0.118696	0.15234	0.176532	0.183128	0.167867	
N3	1.70961e-13	3.29068e-12	3.56864e-11	3.13911e-10	2.40723e-09	1.64177e-08	1.00245e-07	5.49246e-07	2.70234e-06	1.19405e-05	4.73769e-05	0.00016877	0.000539696	0.00154919	0.00399194	0.00923611	0.0191957	0.0358612	0.0602798	0.0912825	0.124704	0.153881	0.171562	0.17246	0.155226	
N4	9.12778e-09	1.0876e-07	6.19335e-07	2.66169e-06	9.74673e-06	3.18178e-05	9.44763e-05	0.000257674	0.000648724	0.00151141	0.00326267	0.0065296	0.012118	0.0208571	0.0332972	0.0493152	0.0677872	0.0865417	0.10274	0.11364	0.117452	0.113906	0.104233	0.0905843	0.0751796	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N5	6.70874e-08	8.84827e-07	5.80372e-06	2.91074e-05	0.00012321	0.00045287	0.00145763	0.00411649	0.0101987	0.0221489	0.0421273	0.0701218	0.102093	0.12998	0.144712	0.140924	0.120098	0.0896318	0.0586378	0.0336736	0.0170185	0.00761855	0.00308049	0.00119988	0.000549452	
N6	2.51898e-08	3.91807e-07	3.215e-06	2.05108e-05	0.00010919	0.000491403	0.00187059	0.00600982	0.0162545	0.0369241	0.0703198	0.112136	0.149648	0.167153	0.156397	0.122763	0.0810154	0.0450776	0.0212239	0.00849683	0.00291268	0.000865368	0.000229078	5.88177e-05	1.95099e-05	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
