NODE	11	12	13	14	15	16	17	18	19	20	
N1	4.7193e-21	1.38894e-18	1.43723e-12	1.14318e-08	1.97507e-05	0.00529985	0.15603	0.5111	0.279415	0.0481357	
N2	2.51986e-09	4.2991e-07	3.57465e-05	0.00142522	0.0241029	0.155501	0.372347	0.321629	0.107334	0.0176252	
ADCACI_Omus_californicus	0	0	0	0	0	0	1	0	0	0	
N3	5.02634e-07	9.30774e-05	0.00611209	0.0924378	0.395926	0.369829	0.118744	0.0158487	0.000976861	3.26191e-05	
ADCACI_Amblycheila_baroni	0	0	1	0	0	0	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	0	0	0	1	0	0	0	0	0	
N4	1.66955e-15	4.02582e-12	4.35902e-09	2.02986e-06	0.000351394	0.0186059	0.226248	0.503417	0.220076	0.0312996	
N5	8.51968e-13	7.19138e-10	2.77539e-07	4.90183e-05	0.00343909	0.0764755	0.385955	0.415845	0.108022	0.0102141	
N6	2.43095e-14	7.20086e-11	9.595e-08	4.731e-05	0.00624384	0.144392	0.50134	0.306451	0.0398294	0.00169598	
N7	1.68493e-12	1.99601e-09	1.11232e-06	0.000248192	0.0158575	0.202864	0.497774	0.251457	0.0304532	0.0013443	
ADCACI_Ctenostoma_sp	0	0	0	0	0	0	0	1	0	0	
N8	5.4688e-11	7.83151e-08	3.97352e-05	0.00509466	0.118695	0.468105	0.348545	0.0571552	0.00233041	3.51873e-05	
N9	3.9709e-08	2.05636e-05	0.00276554	0.0681984	0.366945	0.443649	0.111678	0.00663103	0.000111805	8.20976e-07	
N10	0.000329892	0.0462544	0.48362	0.384004	0.0800068	0.00564092	0.000142429	1.3969e-06	6.29859e-09	1.69229e-11	
ADCACI_Oxycheila_sp	0	0	1	0	0	0	0	0	0	0	
ADCACI_Therates_sp	0	1	0	0	0	0	0	0	0	0	
N11	1.29705e-07	5.78377e-05	0.00741948	0.118279	0.442469	0.37734	0.0526271	0.00178803	2.04739e-05	1.16575e-07	
N12	1.79317e-05	0.0152592	0.610577	0.340804	0.0325478	0.000789402	4.94819e-06	9.634e-09	7.54152e-12	3.10565e-15	
N13	0.000106127	0.0930099	0.851377	0.0549769	0.000528886	1.2771e-06	1.04284e-09	3.68586e-13	6.67264e-17	7.28747e-21	
ADCACI_Prothyma_sp	0	1	0	0	0	0	0	0	0	0	
ADCACI_Pentacomia_sp	0	0	1	0	0	0	0	0	0	0	
N14	6.94239e-05	0.0416226	0.734074	0.215057	0.0090902	8.68803e-05	2.21605e-07	2.00037e-10	8.12813e-14	1.84867e-17	
ADCACI_Cicindela_sedecimpunctata	0	0	1	0	0	0	0	0	0	0	
ADCACI_Cicindela_aurulenta	0	1	0	0	0	0	0	0	0	0	
ADCACI_Lophyridia_lunulata	0	0	0	0	0	1	0	0	0	0	
N15	1.43283e-08	6.01614e-06	0.000865804	0.0347603	0.2897	0.499778	0.162014	0.0125729	0.000300043	3.34981e-06	
N16	2.37746e-05	0.00552487	0.121543	0.58818	0.254528	0.0291374	0.00104891	1.34145e-05	7.40418e-08	2.34097e-10	
ADCACI_Cicindela_hybrida	0	0	0	1	0	0	0	0	0	0	
ADCACI_Cicindela_repanda	0	1	0	0	0	0	0	0	0	0	
N17	2.7522e-09	1.89099e-06	0.000526742	0.043383	0.356288	0.52854	0.0689828	0.00225062	2.6901e-05	1.68972e-07	
ADCACI_Cicindela_punctulata	0	0	0	0	0	1	0	0	0	0	
ADCACI_Cicindela_dorsalis	0	0	0	1	0	0	0	0	0	0	
N18	5.65664e-12	1.00188e-08	6.41793e-06	0.00116418	0.0458265	0.338588	0.473316	0.132647	0.00827099	0.000180268	
N19	3.12491e-07	4.5522e-05	0.00244023	0.0436832	0.254472	0.432371	0.227226	0.0374574	0.0022321	7.16952e-05	
ADCACI_Cylindera_cognata	0	0	1	0	0	0	0	0	0	0	
ADCACI_Taenidia_circumdata	0	0	0	0	1	0	0	0	0	0	
