NODE	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
N1	2.11903e-13	1.1571e-11	2.593e-10	3.88627e-09	4.39824e-08	3.94908e-07	2.88549e-06	1.74142e-05	8.76335e-05	0.000370165	0.00131908	0.00398276	0.0102323	0.022475	0.0424521	0.0694905	0.0996183	0.126874	0.146339	0.156621	0.159951	0.160166	
POCHCH_Chrysolina_aurichalcea	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	2.54524e-12	6.02517e-11	8.20761e-10	8.82071e-09	7.90357e-08	5.98734e-07	3.85401e-06	2.11345e-05	9.89125e-05	0.00039569	0.00135516	0.0039809	0.0100552	0.0219122	0.0413904	0.0682171	0.0989989	0.128068	0.149954	0.161521	0.162056	0.151971	
N3	8.3516e-10	1.36953e-08	1.16393e-07	7.53065e-07	4.06445e-06	1.88975e-05	7.67438e-05	0.000274048	0.000863541	0.00240606	0.00593639	0.0129871	0.0252327	0.0436309	0.0673411	0.0931537	0.116151	0.131575	0.136888	0.132719	0.122106	0.108635	
N4	5.03933e-06	4.9975e-05	0.000224153	0.000734456	0.0020044	0.00477872	0.0101533	0.0194031	0.0335062	0.0524173	0.0744036	0.0959311	0.112456	0.119981	0.11666	0.103577	0.0842386	0.0631064	0.0440074	0.0291941	0.0192953	0.0138729	
N5	1.33792e-07	1.72091e-06	1.09376e-05	5.25222e-05	0.000210827	0.000730528	0.00220999	0.00585971	0.0136325	0.0278319	0.0498572	0.0783683	0.108126	0.131059	0.139767	0.131466	0.109486	0.0812182	0.0542232	0.0332689	0.0197471	0.0128724	
POCHCH_Chrysolina_viridana	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	2.30009e-59	3.43763e-55	3.40517e-51	2.62588e-47	1.64512e-43	8.47794e-40	3.5969e-36	1.25037e-32	3.53182e-29	8.01522e-26	1.44066e-22	2.01423e-19	2.14123e-16	1.68062e-13	9.3679e-11	3.51545e-08	8.21894e-06	0.0010594	0.0603168	0.890763	0.0470692	0.000783704	
POCHCH_Chrysolina_herbacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Chrysolina_graminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N7	0.00035493	0.00321028	0.0123385	0.0324526	0.0663023	0.109842	0.149978	0.169991	0.160638	0.127041	0.0844219	0.0473478	0.0225195	0.00912913	0.00317073	0.000948414	0.000245554	5.53009e-05	1.08891e-05	1.89306e-06	3.05749e-07	6.45694e-08	
POCHCH_Chrysolina_lucida	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_coerulans	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	4.85076e-08	5.99999e-07	3.61962e-06	1.6464e-05	6.30351e-05	0.00021125	0.000629997	0.00168476	0.00405578	0.00880806	0.0172805	0.0306594	0.049241	0.0716623	0.0946179	0.113512	0.124017	0.123864	0.113917	0.0978937	0.0808289	0.0670323	
N9	4.76535e-06	4.9586e-05	0.000235734	0.000814331	0.00231303	0.00565559	0.0121554	0.0232218	0.0396974	0.0609914	0.0844761	0.105712	0.119726	0.122905	0.114533	0.0970828	0.0751004	0.0533584	0.0352807	0.0223152	0.0142633	0.0101082	
N10	3.42035e-05	0.000324866	0.00135458	0.00401042	0.00964676	0.0198595	0.0358368	0.0573889	0.0821257	0.105465	0.121874	0.126989	0.119512	0.101767	0.0785737	0.0551745	0.0354097	0.0209526	0.0116275	0.00626485	0.0035101	0.00229755	
POCHCH_Chrysolina_haemoptera	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.000117322	0.00110811	0.00456362	0.0131796	0.0303055	0.0579802	0.0938726	0.129522	0.152797	0.154427	0.133946	0.0999069	0.0642346	0.0357054	0.017221	0.00723864	0.00266626	0.000866776	0.000251472	6.67288e-05	1.75617e-05	6.14616e-06	
POCHCH_Chrysolina_colasi	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_diluta	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_obsoleta	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	1.17419e-29	3.53097e-27	7.08169e-25	1.12828e-22	1.49351e-20	1.66593e-18	1.56892e-16	1.2419e-14	8.19046e-13	4.44559e-11	1.95476e-09	6.82668e-08	1.84732e-06	3.75425e-05	0.000550456	0.00552476	0.0354079	0.132612	0.266219	0.29161	0.183225	0.0848108	
POCHCH_Chrysolina_femoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Chrysolina_affinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
