NODE	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	6.00059e-05	0.0010809	0.00552875	0.0157879	0.0323004	0.0535003	0.0767858	0.0995092	0.119589	0.135737	0.147419	0.154694	0.158007	
N2	0.000101705	0.000768843	0.00254322	0.0060743	0.012179	0.0218372	0.0361473	0.056261	0.0833224	0.118428	0.162632	0.216995	0.282709	
N3	1.23102e-05	0.000111271	0.000473671	0.0015059	0.00403672	0.00953638	0.0202561	0.0391222	0.0692495	0.113113	0.171666	0.243876	0.32704	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	0	1	0	
N4	2.17121e-06	2.27847e-05	0.000119732	0.000482535	0.00164056	0.00483995	0.01253	0.02866	0.058264	0.105953	0.173657	0.258881	0.354947	
N5	1.58631e-09	3.89616e-08	5.59837e-07	6.14282e-06	5.3481e-05	0.000370652	0.00203411	0.00878223	0.0297203	0.0790542	0.167437	0.289545	0.422996	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	1	0	
N6	8.24942e-08	1.23544e-06	1.01647e-05	6.49175e-05	0.000341086	0.0014917	0.00544568	0.0166315	0.0426677	0.0926037	0.171833	0.27647	0.392439	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	0	0	1	0	0	
N7	0.000104259	0.0012519	0.00564322	0.0154725	0.0313109	0.0518432	0.0746525	0.0971661	0.117294	0.133705	0.145942	0.155324	0.17029	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	0	0	0	0	1	0	
N8	0.000365261	0.00256894	0.00759195	0.0157032	0.0267056	0.0401934	0.0558172	0.0735323	0.093802	0.117739	0.147193	0.184797	0.233992	
N9	0.00208874	0.0142815	0.0398772	0.0748898	0.109859	0.134143	0.141061	0.130767	0.109192	0.0843717	0.0630348	0.0494965	0.0469386	
POCHCH_Cyrtonus_rotundatus	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	1	0	0	0	0	
N10	0.00023482	0.00169938	0.00524891	0.0114752	0.0207588	0.0332905	0.049144	0.0684332	0.0915328	0.119306	0.153284	0.195765	0.249826	
N11	9.35479e-06	0.000117218	0.000732135	0.0032857	0.01138	0.0309846	0.0666784	0.113801	0.155197	0.172295	0.162499	0.143066	0.139955	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	1	0	0	
N12	0.000139668	0.00111017	0.00391149	0.00987804	0.0204426	0.0365093	0.0577176	0.0821539	0.107038	0.130395	0.153003	0.179535	0.218167	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	1	0	0	0	0	0	0	
