NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	
N1	0.0586123	0.0601138	0.0630165	0.0670195	0.0715965	0.0760039	0.0793506	0.0807407	0.0794661	0.0751927	0.0680744	0.058744	0.048175	0.0374565	0.0275586	0.0191574	0.0125666	0.00777045	0.00452527	0.00248032	0.00127877	0.00061989	0.000282463	0.000120974	4.87027e-05	1.84379e-05	6.56887e-06	2.2051e-06	6.98815e-07	2.0968e-07	5.98253e-08	1.63353e-08	4.31097e-09	1.11878e-09	2.96587e-10	8.90738e-11	3.9765e-11	
ADDYHY_Hydrovatus_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.0611829	0.0607715	0.0626369	0.0661891	0.0706672	0.0751537	0.0786454	0.0801889	0.0790576	0.0749197	0.0679354	0.0587372	0.048289	0.0376664	0.0278274	0.0194443	0.0128354	0.00799685	0.00469873	0.00260207	0.00135742	0.000666789	0.00030833	0.000134187	5.49593e-05	2.1185e-05	7.68716e-06	2.62695e-06	8.46132e-07	2.57231e-07	7.39862e-08	2.02199e-08	5.29378e-09	1.35087e-09	3.50175e-10	1.0287e-10	4.47915e-11	
N3	0.102305	0.0973774	0.092651	0.0879839	0.0832047	0.0781411	0.07265	0.0666467	0.0601266	0.0531756	0.0459648	0.0387292	0.0317333	0.0252322	0.0194351	0.0144794	0.0104209	0.00723749	0.00484648	0.0031269	0.00194268	0.0011617	0.000668401	0.000369929	0.000196909	0.000100798	4.96271e-05	2.35072e-05	1.07205e-05	4.7143e-06	2.00494e-06	8.29569e-07	3.37904e-07	1.38695e-07	6.00257e-08	2.97553e-08	1.91903e-08	
N4	0.105705	0.10132	0.0975938	0.0940106	0.0899984	0.0850561	0.0788634	0.0713489	0.0627038	0.0533372	0.0437879	0.0346167	0.0263056	0.0191876	0.0134186	0.00898888	0.00576358	0.00353512	0.00207314	0.00116198	0.000622264	0.000318318	0.000155518	7.25575e-05	3.23256e-05	1.37523e-05	5.58734e-06	2.16837e-06	8.0417e-07	2.85258e-07	9.69639e-08	3.1712e-08	1.007e-08	3.17045e-09	1.03874e-09	3.94128e-10	2.11404e-10	
ADDYHY_Stictotarsus_griseostriatus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYHY_Nebrioporus_lanceolatus_M	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYHY_Hydroporus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.043919	0.0445269	0.0476755	0.0529827	0.0598942	0.0675978	0.0750081	0.0808643	0.0839472	0.0833643	0.0788028	0.0706477	0.059904	0.0479416	0.0361563	0.0256653	0.0171316	0.0107459	0.0063306	0.00350146	0.00181781	0.000885702	0.000405009	0.000173831	7.00461e-05	2.65099e-05	9.42881e-06	3.15415e-06	9.93487e-07	2.95074e-07	8.28007e-08	2.20112e-08	5.56668e-09	1.35074e-09	3.21876e-10	8.16775e-11	2.95115e-11	
N6	1.20831e-05	1.83074e-05	3.66552e-05	8.15603e-05	0.000184291	0.000406433	0.000859987	0.00173259	0.00331145	0.00599293	0.0102582	0.0165955	0.0253596	0.036587	0.0498154	0.0639876	0.0775151	0.0885353	0.0953205	0.0967204	0.0924823	0.0833267	0.0707465	0.0566079	0.0426987	0.0303747	0.0203929	0.0129355	0.00776519	0.0044228	0.00239988	0.00124897	0.000630725	0.000315662	0.000162823	9.28334e-05	6.50026e-05	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N7	4.21953e-06	6.10988e-06	1.20418e-05	2.79098e-05	6.83491e-05	0.000166481	0.000391266	0.000874431	0.00184543	0.00366524	0.00683858	0.0119743	0.0196642	0.0302725	0.0436732	0.0590272	0.0747239	0.088584	0.0983277	0.102183	0.0994117	0.0905444	0.0772121	0.0616577	0.0461212	0.0323322	0.0212578	0.0131232	0.00762007	0.00417313	0.00216494	0.00107167	0.000512578	0.000242311	0.000118064	6.39621e-05	4.33291e-05	
ADDYDY_Cybister_tripunctatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N8	1.23467e-06	2.21181e-06	5.74853e-06	1.71657e-05	5.21408e-05	0.00015239	0.000418002	0.00106392	0.00249922	0.00540346	0.010736	0.0195841	0.0327773	0.0503092	0.0707906	0.0912961	0.107897	0.116849	0.115958	0.105459	0.0879136	0.0671958	0.0471086	0.0303062	0.0179013	0.00971532	0.00484863	0.00222757	0.000943407	0.000369036	0.000133727	4.51083e-05	1.4289e-05	4.32629e-06	1.30257e-06	4.30638e-07	1.99792e-07	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.0512898	0.0517964	0.0550459	0.0605262	0.0674818	0.0748438	0.0812753	0.0853666	0.0859455	0.0823986	0.0748726	0.0642597	0.0519602	0.0395094	0.0282106	0.0188944	0.0118605	0.00697327	0.00383818	0.001977	0.000952725	0.000429471	0.00018108	7.14136e-05	2.63455e-05	9.09349e-06	2.93757e-06	8.88538e-07	2.51813e-07	6.69301e-08	1.67109e-08	3.93104e-09	8.76954e-10	1.88604e-10	4.09221e-11	1.01747e-11	3.95877e-12	
N10	0.044	0.0461867	0.0522247	0.0612897	0.0721406	0.0830375	0.0918818	0.0966194	0.0958044	0.0890888	0.0773898	0.0626232	0.0471053	0.032886	0.0212841	0.0127591	0.00707987	0.00363462	0.00172573	0.00075764	0.000307514	0.000115385	4.00235e-05	1.28348e-05	3.80554e-06	1.04346e-06	2.64648e-07	6.21051e-08	1.34906e-08	2.71412e-09	5.06209e-10	8.76797e-11	1.41623e-11	2.15854e-12	3.22672e-13	5.40654e-14	1.52662e-14	
