NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
N1	0.0707347	0.074873	0.0822467	0.0911701	0.0992556	0.103872	0.102925	0.0956108	0.0827397	0.0664397	0.0493818	0.0339186	0.0215072	0.0125806	0.00678532	0.00337327	0.00154542	0.000652383	0.000253747	9.09414e-05	3.0036e-05	9.14417e-06	2.56699e-06	6.64824e-07	1.58971e-07	3.51341e-08	7.1884e-09	1.36482e-09	2.41353e-10	3.99792e-11	6.25798e-12	9.38266e-13	1.42796e-16	5.51924e-17	2.27424e-17	1.21053e-17	
N2	0.0506197	0.0572071	0.067563	0.0800746	0.0923443	0.101621	0.105465	0.102477	0.0927851	0.078029	0.0608081	0.0438408	0.0292071	0.0179647	0.0101956	0.00533699	0.00257612	0.00114653	0.000470506	0.000178066	6.21661e-05	2.00294e-05	5.95893e-06	1.63826e-06	4.16615e-07	9.8123e-08	2.14389e-08	4.35472e-09	8.24652e-10	1.46133e-10	2.43498e-11	3.83914e-12	5.77636e-13	8.43431e-14	1.28358e-14	3.01918e-15	
N3	0.0990898	0.104513	0.109954	0.113443	0.112904	0.106974	0.0955648	0.0799477	0.0623293	0.0451252	0.0302579	0.0187531	0.0107262	0.00565507	0.00274574	0.00122694	0.000504353	0.000190666	6.62811e-05	2.11879e-05	6.22915e-06	1.68466e-06	4.19259e-07	9.60543e-08	2.02688e-08	3.94146e-09	7.06781e-10	1.1696e-10	1.78778e-11	2.52754e-12	3.31265e-13	4.04434e-14	4.65501e-15	5.22544e-16	6.39397e-17	1.31066e-17	
N4	0.128373	0.131531	0.131457	0.127004	0.11737	0.102702	0.0843458	0.0645505	0.0457791	0.0299584	0.0180329	0.00996036	0.00503939	0.00233247	0.000986715	0.000381269	0.000134513	4.33219e-05	1.27363e-05	3.41834e-06	8.37763e-07	1.87544e-07	3.83654e-08	7.17547e-09	1.22767e-09	1.92268e-10	2.75823e-11	3.62727e-12	4.37646e-13	4.8496e-14	4.94301e-15	4.64846e-16	4.06674e-17	3.40165e-18	3.02909e-19	4.6585e-20	
N5	0.132348	0.136233	0.136958	0.132631	0.12189	0.104885	0.0835751	0.0611369	0.0407845	0.0246846	0.0135015	0.00665336	0.002947	0.00117116	0.000417024	0.000132916	3.78931e-05	9.65861e-06	2.2006e-06	4.48142e-07	8.15814e-08	1.32793e-08	1.93347e-09	2.51933e-10	2.93952e-11	3.07327e-12	2.88127e-13	2.42426e-14	1.8322e-15	1.24503e-16	7.61525e-18	4.19941e-19	2.09604e-20	9.6301e-22	4.48678e-23	3.80883e-24	
N6	0.144503	0.14528	0.140379	0.129961	0.11476	0.0961586	0.0760557	0.0565037	0.0392568	0.0254106	0.0152762	0.00850784	0.00438074	0.00208221	0.000912502	0.000368389	0.000136927	4.68408e-05	1.4745e-05	4.27118e-06	1.13867e-06	2.79448e-07	6.31562e-08	1.31502e-08	2.52393e-09	4.46782e-10	7.29901e-11	1.10123e-11	1.53552e-12	1.98049e-13	2.3657e-14	2.62391e-15	2.72422e-16	2.72895e-17	2.98073e-18	5.74233e-19	
N7	0.0902246	0.0958722	0.102268	0.107527	0.109486	0.106453	0.0978356	0.0843948	0.0680011	0.0510097	0.0355402	0.0229623	0.0137419	0.00761165	0.00390022	0.0018482	0.000809835	0.000328121	0.000122944	4.26098e-05	1.36636e-05	4.05543e-06	1.11457e-06	2.83783e-07	6.69739e-08	1.46594e-08	2.97774e-09	5.61699e-10	9.84661e-11	1.60554e-11	2.43846e-12	3.46049e-13	4.63353e-14	6.06409e-15	8.87751e-16	2.29961e-16	
N8	0.0890079	0.0991287	0.112975	0.1255	0.130894	0.125121	0.108002	0.0834171	0.0573259	0.0349338	0.0188425	0.00898904	0.00379331	0.00141699	0.000469115	0.000137856	3.60242e-05	8.38773e-06	1.7438e-06	3.2442e-07	5.41315e-08	8.11908e-09	1.09713e-09	1.33868e-10	1.47814e-11	1.48019e-12	1.34709e-13	1.11648e-14	8.44406e-16	5.83945e-17	3.70024e-18	2.15438e-19	1.15897e-20	5.86799e-22	3.05053e-23	2.75911e-24	
ADDYAG_Agabus_conspersus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
