NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
N1	4.88907e-06	1.29233e-05	5.23148e-05	0.000228665	0.000936021	0.00337669	0.0104113	0.0269565	0.0579644	0.102759	0.149443	0.177676	0.172294	0.136067	0.0874456	0.0457236	0.0194581	0.00674463	0.0019065	0.000440164	8.31607e-05	1.28853e-05	1.64133e-06	1.72334e-07	1.49569e-08	1.07619e-09	6.43942e-11	3.21439e-12	1.22648e-16	2.29732e-17	3.95011e-18	6.24588e-19	9.09877e-20	1.22357e-20	1.52215e-21	1.75588e-22	1.88323e-23	1.88383e-24	1.76414e-25	1.55389e-26	1.29836e-27	1.07467e-28	1.30901e-29	
N2	4.53553e-08	2.36925e-07	1.79809e-06	1.3347e-05	8.65078e-05	0.000469799	0.00209944	0.00764462	0.0225326	0.0534907	0.101849	0.155015	0.188077	0.181541	0.139232	0.0848057	0.0410381	0.0157953	0.00484507	0.00118759	0.000233388	3.69176e-05	4.72092e-06	4.90354e-07	4.15768e-08	2.89263e-09	1.66005e-10	7.90027e-12	3.13433e-13	1.04208e-14	2.91836e-16	6.91886e-18	1.39543e-19	2.40557e-21	3.56082e-23	4.54593e-25	5.02672e-27	4.83411e-29	4.05906e-31	2.98726e-33	1.9355e-35	1.12761e-37	9.21794e-40	
N3	6.38174e-07	2.59348e-06	1.43059e-05	7.76312e-05	0.000376001	0.00156143	0.00545646	0.015885	0.03828	0.0759998	0.123848	0.165158	0.179821	0.159591	0.115348	0.0678849	0.0325496	0.0127317	0.0040704	0.00106637	0.000229633	4.07879e-05	5.99884e-06	7.3353e-07	7.48923e-08	6.41245e-09	4.62487e-10	2.8222e-11	1.4635e-12	6.47736e-14	2.45722e-15	8.02286e-17	2.26362e-18	5.54068e-20	1.18101e-21	2.20019e-23	3.59518e-25	5.17026e-27	6.56549e-29	7.38628e-31	7.40087e-33	6.84266e-35	9.53719e-37	
N4	2.44116e-05	6.40706e-05	0.000223775	0.00076548	0.00236261	0.00644453	0.0154215	0.0322312	0.0586296	0.0925447	0.12644	0.14922	0.15187	0.133143	0.100471	0.0652357	0.0364477	0.0175292	0.00726221	0.00259435	0.000800188	0.000213408	4.92974e-05	9.88204e-06	1.72248e-06	2.61621e-07	3.47032e-08	4.02945e-09	4.10507e-10	3.67818e-11	2.90554e-12	2.0284e-13	1.25446e-14	6.88948e-16	3.36798e-17	1.46902e-18	5.73024e-20	2.00351e-21	6.29331e-23	1.78064e-24	4.56953e-26	1.12442e-27	4.71673e-29	
N5	9.76137e-07	2.82964e-06	1.12665e-05	4.64348e-05	0.000180402	0.000635063	0.00198829	0.00548496	0.0132653	0.0280417	0.0517114	0.0830723	0.116137	0.141191	0.149194	0.136989	0.10929	0.0757711	0.0456671	0.0239394	0.0109231	0.00434201	0.00150523	0.00045562	0.000120579	2.79411e-05	5.67805e-06	1.01359e-06	1.59216e-07	2.20478e-08	2.69657e-09	2.91848e-10	2.80062e-11	2.38765e-12	1.81213e-13	1.22698e-14	7.42896e-16	4.03417e-17	1.97411e-18	8.79042e-20	3.64796e-21	1.51894e-22	1.00182e-23	
POCHDO_Donacia_hirticollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	2.1727e-07	6.46287e-07	2.81562e-06	1.30458e-05	5.73187e-05	0.000228145	0.000806201	0.00250471	0.0068063	0.0161284	0.0332617	0.0596181	0.0927814	0.12528	0.1467	0.148929	0.131069	0.100009	0.0661784	0.0379962	0.0189402	0.00820354	0.0030903	0.00101359	0.000289809	7.23339e-05	1.57827e-05	3.01514e-06	5.05161e-07	7.43519e-08	9.63084e-09	1.09987e-09	1.10952e-10	9.90552e-12	7.84193e-13	5.51655e-14	3.45628e-15	1.93431e-16	9.71593e-18	4.42331e-19	1.86988e-20	7.90862e-22	5.24429e-23	
POCHDO_Donacia_vulgaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	4.56225e-08	1.47588e-07	7.28356e-07	3.80226e-06	1.85838e-05	8.16464e-05	0.000317488	0.00108515	0.00324787	0.00849238	0.0193663	0.0384675	0.066486	0.0999125	0.130472	0.148	0.145807	0.12476	0.0927346	0.0599029	0.0336464	0.016445	0.00700043	0.00259815	0.000841729	0.000238353	5.9079e-05	1.28375e-05	2.44948e-06	4.1111e-07	6.08006e-08	7.93827e-09	9.16709e-10	9.38133e-11	8.52473e-12	6.89228e-13	4.96885e-14	3.20251e-15	1.85261e-16	9.69938e-18	4.70276e-19	2.2953e-20	1.83076e-21	
