NODE	8	9	10	11	12	13	14	15	16	17	18	19	20	
N1	0.0765135	0.0770434	0.0780639	0.0794048	0.0807623	0.0817344	0.0819032	0.0809573	0.0788233	0.075752	0.0723125	0.0692791	0.0674503	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	
N2	0.0949434	0.0875693	0.0845844	0.0838344	0.0837276	0.0832511	0.081827	0.0791968	0.0753523	0.0704618	0.0647717	0.0585278	0.0519524	
N3	0.124819	0.112008	0.103246	0.0968476	0.0913196	0.0855457	0.0788972	0.0712415	0.0628623	0.054313	0.0462359	0.0391831	0.0334807	
N4	0.168903	0.14747	0.128825	0.112097	0.0965718	0.0818496	0.0678993	0.0549904	0.0435329	0.0338987	0.0262919	0.0207072	0.0169638	
N5	0.184373	0.164146	0.147425	0.13041	0.110791	0.0885896	0.0657802	0.0450407	0.0284326	0.0167046	0.00938949	0.00537971	0.00353857	
POELAG_Agrypnus_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.182439	0.158133	0.136106	0.115868	0.0970724	0.0796297	0.0637169	0.0496754	0.0378466	0.0284202	0.0213617	0.016436	0.0132956	
N7	0.188853	0.163534	0.140374	0.118817	0.0985262	0.0795306	0.062199	0.0470608	0.0345641	0.0248927	0.0179146	0.0132616	0.0104719	
N8	0.231924	0.197002	0.162302	0.128684	0.0973234	0.0696153	0.0467783	0.029417	0.017329	0.00965014	0.00521109	0.00289664	0.00186715	
POELEL_Agriotes_sputator	0	0	0	0	1	0	0	0	0	0	0	0	0	
N9	0.319204	0.25681	0.187095	0.120366	0.0668276	0.0315036	0.0125018	0.00416812	0.00117151	0.000279946	5.79459e-05	1.11267e-05	2.79476e-06	
POELEL_Agriotes_obscurus	0	0	1	0	0	0	0	0	0	0	0	0	0	
POELEL_Agriotes_lineatus	0	1	0	0	0	0	0	0	0	0	0	0	0	
N10	0.153518	0.138473	0.127858	0.118143	0.106695	0.0925015	0.076198	0.0594709	0.0441816	0.0316577	0.0224083	0.0162505	0.0126444	
N11	0.0262393	0.0329954	0.0508261	0.0795102	0.113443	0.140908	0.149788	0.135869	0.105909	0.0723594	0.0451657	0.027841	0.0191477	
POELME_Melanotus_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	1	0	0	0	0	0	0	
POELEL_Elater_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	
POELAG_Lacon_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Athous_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	
