NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
N1	0.168581	0.174233	0.176495	0.164228	0.133495	0.0918736	0.0526058	0.0248299	0.00961603	0.00304934	0.000791363	0.000168155	2.92896e-05	4.1891e-06	4.92997e-07	4.78573e-08	3.84249e-09	2.55925e-10	1.41841e-11	6.56277e-13	4.64349e-17	8.38057e-18	1.38904e-18	2.11796e-19	2.97621e-20	3.86329e-21	4.66577e-22	5.52269e-23	9.58322e-24	
N2	0.213259	0.207632	0.183336	0.146563	0.105679	0.0684205	0.0396024	0.020416	0.0093467	0.00379198	0.00136146	0.000432295	0.000121376	3.01447e-05	6.62724e-06	1.29107e-06	2.23168e-07	3.42793e-08	4.68687e-09	5.71459e-10	6.22601e-11	6.07483e-12	5.32283e-13	4.20419e-14	3.01216e-15	1.98136e-16	1.22804e-17	7.73093e-19	7.74494e-20	
N3	0.229477	0.219925	0.188492	0.144524	0.09895	0.0603128	0.0326159	0.0155966	0.00657564	0.00243854	0.000794051	0.000226775	5.67692e-05	1.24556e-05	2.39602e-06	4.04389e-07	5.99415e-08	7.81313e-09	8.96875e-10	9.0816e-11	8.12624e-12	6.43774e-13	4.52428e-14	2.82635e-15	1.57293e-16	7.82219e-18	3.51294e-19	1.5408e-20	1.2067e-21	
N4	0.237059	0.225916	0.191341	0.143912	0.095825	0.0562592	0.0290029	0.0130804	0.00514579	0.001762	0.000524443	0.000135601	3.0458e-05	5.9463e-06	1.01e-06	1.49451e-07	1.92966e-08	2.17804e-09	2.15342e-10	1.86896e-11	1.4271e-12	9.60967e-14	5.72019e-15	3.0179e-16	1.41602e-17	5.94731e-19	2.2808e-20	8.69138e-22	5.39969e-23	
N5	0.24811	0.234254	0.194686	0.142171	0.0908294	0.0504983	0.0243069	0.0100851	0.00359472	0.00109815	0.000287121	6.42159e-05	1.22876e-05	2.01312e-06	2.82745e-07	3.41001e-08	3.53837e-09	3.16588e-10	2.44832e-11	1.6407e-12	9.55259e-14	4.84532e-15	2.14699e-16	8.33398e-18	2.84206e-19	8.54374e-21	2.28279e-22	5.73923e-24	2.39935e-25	
N6	0.212354	0.211743	0.192524	0.155599	0.109147	0.0652642	0.0328636	0.0138302	0.0048433	0.00140865	0.000340178	6.8279e-05	1.14129e-05	1.59288e-06	1.86225e-07	1.83024e-08	1.51795e-09	1.06667e-10	6.37688e-12	3.25685e-13	1.42693e-14	5.38526e-16	1.75783e-17	4.98249e-19	1.23138e-20	2.66691e-22	5.12146e-24	9.25586e-26	2.60164e-27	
POCHCR_Pachybrachis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.176022	0.185513	0.18494	0.166194	0.129062	0.0840607	0.0450623	0.0196648	0.00694551	0.00198057	0.00045588	8.48099e-05	1.27822e-05	1.56563e-06	1.56426e-07	1.2801e-08	8.61797e-10	4.79499e-11	2.21533e-12	8.53935e-14	2.75947e-15	7.51108e-17	1.73019e-18	3.38843e-20	5.66732e-22	8.13133e-24	1.00624e-25	1.10531e-27	1.79463e-29	
N8	0.116431	0.134025	0.154612	0.165445	0.154956	0.122612	0.0803794	0.0432179	0.0189701	0.00678824	0.00198158	0.000472857	9.25194e-05	1.48988e-05	1.98307e-06	2.1918e-07	2.02139e-08	1.56335e-09	1.01909e-10	5.62748e-12	2.64565e-13	1.06414e-14	3.67959e-16	1.09889e-17	2.84733e-19	6.43063e-21	1.27531e-22	2.32488e-24	6.76189e-26	
