NODE	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	2.49342e-08	7.55601e-07	7.90092e-06	5.05573e-05	0.000236519	0.000878715	0.00271199	0.00714494	0.0163627	0.0330053	0.0592442	0.0954197	0.138821	0.18336	0.220621	0.242135	
N2	1.38176e-07	2.11999e-06	1.54797e-05	7.97413e-05	0.000324671	0.00109901	0.00317926	0.00799708	0.0177066	0.0348384	0.0613876	0.0975041	0.140318	0.183534	0.218078	0.233936	
N3	7.2839e-06	6.68887e-05	0.000275279	0.000828688	0.00209916	0.00472275	0.00966581	0.018204	0.0317308	0.0513368	0.0771937	0.107923	0.140257	0.169318	0.189643	0.196728	
N4	1.4847e-05	0.000133233	0.000529346	0.00152396	0.0036634	0.00776723	0.0148843	0.0260961	0.0421563	0.063053	0.087673	0.113761	0.138255	0.157906	0.169952	0.172633	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N5	8.31938e-06	7.52274e-05	0.000303337	0.000894377	0.00222468	0.00493248	0.00998198	0.0186377	0.0322664	0.0519132	0.0776931	0.108183	0.140121	0.168703	0.188602	0.19546	
N6	6.1421e-09	9.92104e-08	8.62533e-07	5.82119e-06	3.28099e-05	0.00015767	0.000650359	0.00230667	0.00703447	0.0184391	0.0415529	0.0806079	0.13496	0.195746	0.246916	0.271589	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N7	1.95478e-06	2.0752e-05	0.000104739	0.000395945	0.00125432	0.00345027	0.0083467	0.0178552	0.0338912	0.0572839	0.0866446	0.118111	0.146519	0.167434	0.178634	0.180053	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N8	7.69313e-06	7.51395e-05	0.000333688	0.00107611	0.00286042	0.00657921	0.0134107	0.0245776	0.0409176	0.062393	0.0877568	0.114571	0.139624	0.159603	0.171771	0.174443	
POCHCH_Cyrtonus_plumbeus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	2.86625e-05	0.000256574	0.00100563	0.00280696	0.00642075	0.0127476	0.0226141	0.0364686	0.0540883	0.0744303	0.0957247	0.115809	0.132589	0.144436	0.1504	0.150173	
POCHCH_Cyrtonus_puncticeps	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	6.05081e-05	0.000529359	0.00201337	0.00544172	0.0120324	0.0229801	0.0388422	0.0588385	0.0805201	0.100237	0.114408	0.120995	0.12031	0.114687	0.107293	0.100812	
N11	1.28645e-05	0.00015025	0.000841061	0.00341548	0.0109951	0.0287091	0.0611359	0.106233	0.150573	0.174158	0.164769	0.128269	0.0833218	0.046806	0.0249802	0.0156304	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N12	1.28229e-05	0.000135192	0.000667649	0.00241198	0.00708709	0.0174791	0.0365593	0.0651011	0.0989332	0.128719	0.144199	0.140588	0.121713	0.0970854	0.0759268	0.0633821	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
