NODE	16	17	18	19	20	
N1	0.0086159	0.991384	7.94014e-20	3.61269e-40	5.85293e-61	
N2	0.000103211	0.999897	1.2017e-10	9.69311e-32	5.4362e-55	
N3	2.81661e-05	0.999972	7.41257e-21	2.3744e-43	1.96773e-66	
POLALU_Luciola_lateralis	0	1	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	
N4	3.25061e-07	0.0682776	0.931722	1.14688e-11	1.14776e-35	
N5	2.40137e-09	0.00826626	0.991734	3.23571e-22	6.05278e-45	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	9.16779e-11	0.000499944	0.129093	0.870407	1.61822e-24	
POLALA_Lucidota_sp	0	0	0	1	0	
N7	1.44868e-13	1.25104e-05	0.0314024	0.968585	7.18589e-25	
N8	7.74431e-19	6.7443e-09	0.00107642	0.998924	5.40159e-24	
N9	1.05439e-20	6.01482e-10	0.000435568	0.999564	4.04527e-24	
POLALA_Photinus_pyralis	0	0	0	1	0	
N10	2.64228e-26	1.6989e-13	1.0362e-05	0.99999	4.26414e-24	
POLALA_Ellychnia_corrusca	0	0	0	1	0	
POLALA_Ellychnia_californica	0	0	0	1	0	
POLALA_Photinus_australis	0	0	0	1	0	
N11	7.85711e-15	2.61028e-06	0.018464	0.981533	1.67642e-23	
POLALA_Aspisoma_sp	0	0	0	1	0	
N12	1.4646e-19	3.02317e-09	0.000888455	0.999112	2.54037e-23	
POLALA_Pyractomena_borealis	0	0	0	1	0	
POLALA_Pyractomena_angulata	0	0	0	1	0	
POLALA_Cryptolestes_sp	0	0	1	0	0	
