NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.111793	0.11017	0.10681	0.101698	0.0949344	0.0867398	0.077443	0.0674561	0.0572353	0.0472362	0.0378666	0.0294486	0.0221932	0.0161932	0.011432	0.00780664	0.00515778	0.00330028	0.0020496	0.00124043	0.000736773	0.000434697	0.000259945	0.000162752	0.000112003	9.01815e-05	
POCHCH_Timarcha_intricata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.156966	0.138157	0.121378	0.106255	0.0924396	0.0796582	0.0677393	0.0566227	0.0463465	0.0370146	0.028753	0.0216652	0.0157994	0.0111315	0.0075673	0.0049597	0.00313308	0.00190814	0.00112151	0.000637386	0.000351481	0.000189193	0.000100518	5.39234e-05	3.06825e-05	2.04106e-05	
POCHCH_Timarcha_metallica	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.182426	0.158968	0.136799	0.116021	0.0967435	0.079088	0.0631911	0.0491865	0.0371763	0.0271995	0.0192076	0.013058	0.00852713	0.00533886	0.00320035	0.00183504	0.00100606	0.000527566	0.00026494	0.000127751	5.94211e-05	2.68768e-05	1.19931e-05	5.43043e-06	2.65202e-06	1.58952e-06	
N4	0.175374	0.15306	0.132163	0.112732	0.0948248	0.0785019	0.0638266	0.0508519	0.0396088	0.0300918	0.0222481	0.0159734	0.0111147	0.00748224	0.00486579	0.0030533	0.00184752	0.00107796	0.000607048	0.000330768	0.000175257	9.11414e-05	4.73155e-05	2.52824e-05	1.46683e-05	1.0033e-05	
POCHCH_Timarcha_balearica	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_insparsa	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.215316	0.184848	0.154192	0.124628	0.0973472	0.0732912	0.0530509	0.0368272	0.0244595	0.015508	0.00936697	0.00537974	0.00293312	0.00151598	0.000741919	0.000343522	0.000150408	6.22728e-05	2.43956e-05	9.05879e-06	3.20025e-06	1.08377e-06	3.57398e-07	1.18835e-07	4.32943e-08	2.10349e-08	
N6	0.249485	0.210247	0.16869	0.128328	0.0922175	0.0623906	0.0396205	0.0235513	0.013071	0.00675784	0.00324796	0.0014485	0.000598446	0.000228729	8.07791e-05	2.63357e-05	7.92049e-06	2.19652e-06	5.61646e-07	1.32479e-07	2.88705e-08	5.83577e-09	1.10544e-09	2.0223e-10	3.95453e-11	1.1634e-11	
N7	0.258096	0.216695	0.172388	0.129186	0.0906548	0.0592203	0.0358064	0.0199303	0.0101618	0.00472512	0.00199597	0.000763414	0.000263653	8.20338e-05	2.29543e-05	5.76837e-06	1.30056e-06	2.62915e-07	4.76395e-08	7.73725e-09	1.12691e-09	1.47433e-10	1.74278e-11	1.9052e-12	2.13228e-13	3.78661e-14	
N8	0.25198	0.212179	0.169902	0.128756	0.0919206	0.0615519	0.0385011	0.0224115	0.0120994	0.0060402	0.00278117	0.00117858	0.000458872	0.00016392	5.36698e-05	1.60945e-05	4.41849e-06	1.11029e-06	2.55377e-07	5.37844e-08	1.03814e-08	1.84118e-09	3.02545e-10	4.74588e-11	7.94313e-12	2.07402e-12	
N9	0.176448	0.170426	0.170042	0.160596	0.133698	0.0939532	0.0545345	0.0259258	0.0100844	0.00321917	0.000847777	0.000185357	3.38753e-05	5.21087e-06	6.7929e-07	7.55413e-08	7.21167e-09	5.94578e-10	4.25763e-11	2.66241e-12	1.4618e-13	7.09047e-15	3.06582e-16	1.20447e-17	4.56901e-19	2.478e-20	
N10	0.0996437	0.147847	0.219254	0.241232	0.176698	0.0835361	0.0256937	0.0052722	0.000743746	7.4292e-05	5.39835e-06	2.92274e-07	1.20416e-08	3.8458e-10	9.67781e-12	1.94679e-13	3.17092e-15	4.23017e-17	4.66998e-19	4.30631e-21	3.34509e-23	2.20587e-25	1.24386e-27	6.04759e-30	2.60438e-32	1.4131e-34	
N11	0.0174537	0.0605159	0.196079	0.342293	0.269128	0.095941	0.0168883	0.00160942	8.98073e-05	3.12649e-06	7.14709e-08	1.11856e-09	1.24068e-11	1.004e-13	6.07585e-16	2.80867e-18	1.01026e-20	2.87361e-23	6.55691e-26	1.21553e-28	1.85171e-31	2.34188e-34	2.4818e-37	2.2225e-40	1.69863e-43	1.39329e-46	
N12	0.00247269	0.0243788	0.189883	0.501845	0.243471	0.035767	0.00212152	6.05541e-05	9.37108e-07	8.57808e-09	4.96353e-11	1.91293e-13	5.12168e-16	9.86201e-19	1.40572e-21	1.51992e-24	1.27292e-27	8.40779e-31	4.44941e-34	1.91279e-37	6.76235e-41	1.98759e-44	4.90449e-48	1.025e-51	1.82963e-55	3.22897e-59	
POCHCH_Timarcha_interstitialis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_sinuaticollis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_maritima	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_cornuta	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_recticollis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_goettingensis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.252017	0.212635	0.170841	0.129879	0.0927819	0.0618342	0.0381709	0.0216792	0.011259	0.00531821	0.00227428	0.000877142	0.000304146	9.45798e-05	2.63257e-05	6.54946e-06	1.45492e-06	2.88417e-07	5.10097e-08	8.05066e-09	1.13489e-09	1.4326e-10	1.63163e-11	1.72173e-12	1.87495e-13	3.29754e-14	
