"asc1","desc1","asc2","desc2","tran12"
0.0127812612006601,0.0414958855263243,0.0493686738574022,0.0441082280055789,0.0060878461027142
0.0180101610894223,0.0406503529483807,0.0588322992647647,0.0289692556302173,0.0039621263684009
0.018635125019255,0.039223440399554,0.0458255025617504,0.0538816533407644,0.00549292454012412
0.0250289897530338,0.0316802476295629,0.0558122991844796,0.0277908699375144,0.00489353333053009
0.0171792985556084,0.0328484583548012,0.0529724802768821,0.0447727745834994,0.00481118407397383
0.0176279708954686,0.0321543745324656,0.0459066209542768,0.0344919771811071,0.00524272565033361
0.0213444170780325,0.0271005590745195,0.0491408117615918,0.03772473279441,0.0037229732376126
0.0189735445527011,0.0230785645494605,0.0590904520675009,0.030134401518109,0.00395068075205315
0.0180678193895087,0.0382459637566077,0.057246688975721,0.0550062184677729,0.00337461841993877
0.0145719898794495,0.0419650873605963,0.058687953945165,0.0368137100658363,0.00275013224271937
0.0191944828953898,0.0460013523241604,0.0361959735993792,0.0434346799974368,0.00262450422774281
0.0197662484482062,0.0379778445824319,0.034796832537357,0.0339622959496615,0.00385662732775823
0.00896807884444141,0.0356338549197829,0.0474386686621398,0.0383063691838233,0.00214440138182879
0.0263575477209964,0.0419898794146168,0.0461605456606518,0.0373991897297846,0.00229963672216484
0.0183761364853549,0.0327344921761543,0.0531908883363595,0.0332010230844264,0.00387651079845513
0.021178116196369,0.0287639561972432,0.0488223358565052,0.0486437868102209,0.00211592450441585
0.018719747257911,0.0432496346206367,0.041444764531084,0.0406655097358732,0.00249190612967409
0.0160780885474221,0.0441205832367908,0.0420927426844308,0.0378324901809825,0.0029992740774383
0.0142108098715113,0.0377381310367839,0.0477497030510014,0.0513696805530995,0.00260477004237884
0.0185080758180695,0.0386804864366933,0.0384841332155536,0.054173567814329,0.0031638491350593
0.0132785310149279,0.0329931478632117,0.0303585782880071,0.0428093594224029,0.00239724711440056
0.0141610987746257,0.0436753320461166,0.0350214067112059,0.0444659841835873,0.00565139651902191
0.0178553682476446,0.0415434837625691,0.050411128403867,0.0435127773013606,0.00256108863274973
0.02952908261282,0.0407728846024632,0.0654849266836015,0.0329314183744216,0.00243794892078252
0.0237633638482514,0.0237506705694836,0.0551565145898835,0.0333652721833295,0.00343485766118769
0.0186400118319216,0.0451850416367649,0.0546358858729024,0.0334376721495768,0.00259218324664603
0.0119800886080098,0.0339435364501554,0.0531469076401627,0.0474021206317507,0.00575370660650983
0.020803739140996,0.0365479429152196,0.0400655637218527,0.0491913617354502,0.00456218101727046
0.0106081457127647,0.0323065280702906,0.0417993218629991,0.0335459036918598,0.00314064357425667
0.0268835961495198,0.0410061175379813,0.0464326729984147,0.0381334754812008,0.00236201607955311
0.0266240728843973,0.040705144207384,0.0453852169883698,0.0455394834077754,0.00370716872500091
0.0220317586290157,0.0301890004351867,0.0601633442371315,0.0260243177829786,0.00271084714532934
0.0312429707916123,0.0320270750683815,0.0428880175797852,0.0329046027886063,0.00302623297267788
0.0293953047234274,0.0402346593867344,0.0375904046701686,0.0295557762245473,0.00285368718322669
0.0191357478020275,0.0273633252647961,0.0491911179282678,0.0389762389353071,0.00328621903295019
0.0174727712799287,0.0330362421466608,0.0442664272740356,0.0424982992026368,0.00258488579784435
0.0106334481690466,0.0354081718867139,0.0491210860901034,0.0514203917942515,0.00295578279279483
0.0223494082456002,0.0377781032428348,0.0604355719747701,0.0349239356366179,0.00294524371176621
0.0151150123241777,0.0370759550229531,0.05294299388561,0.0410039497713404,0.0036363506522147
0.0190441198499291,0.0338831001503674,0.0442690399336086,0.0202151747007806,0.0037636649687416
0.0164227164972968,0.0332819077241508,0.035794295854609,0.0249445778733732,0.00333585395987428
0.0242325557444352,0.0357097176169905,0.0521323965105968,0.0291584341515666,0.00323161909139589
0.0165091515123731,0.0300404620023978,0.0384140632903244,0.0348185872990757,0.00404802637746125
0.0209250087165989,0.0301879760639274,0.0662939152373858,0.0346640715316746,0.00343293471068054
0.0172760850642027,0.0283175204989514,0.0383058582489394,0.0475115816812754,0.0033208564494209
0.0227891955148466,0.0307356880548476,0.0325299652443812,0.0242659998201953,0.00279404456517705
0.0239594317454027,0.0340970117019127,0.0391614040779503,0.0297600180255886,0.00257464575262991
0.00962315568550159,0.032635344568949,0.0391862708822646,0.0438207128458176,0.00437195620012411
0.0123663796889284,0.0459524942340919,0.0381615964262221,0.0389330045663881,0.00299161627964492
0.0251351014075577,0.0320311987696432,0.0382155457049445,0.0289526243751684,0.0019617726818675
0.00666101212270987,0.0347835136532868,0.0437799613074651,0.0305496501387263,0.00426890506471608
0.0492550187739142,0.0407039071643622,0.0621237895775934,0.0283420307072074,0.00450505299373155
0.0342877167605662,0.0349706122302659,0.0378555680374063,0.0272108953591265,0.00257776897508741
0.0289168083049799,0.0379210506444337,0.0481071961972291,0.0341483125264564,0.00342906559037954
0.0193477580883685,0.027027184136829,0.0453632545208235,0.0248127197452401,0.00463132057071066
0.0230126540810704,0.0218594704047502,0.0852102526589736,0.0271225795738168,0.00350965054996307
0.0255152031576784,0.0330869747827387,0.0600299737776348,0.037114271484993,0.00349248357700684
0.0161350271318378,0.0323541513805986,0.0599055116770488,0.0352031654955763,0.00236557728574924
0.023199353963214,0.0302396840742834,0.0499121366081242,0.0354056387691831,0.00281839032722084
0.0213944616178139,0.0351989700659483,0.0470750307952483,0.031802608193352,0.00406700516558552
0.0199575724619564,0.0292577987934095,0.0467642104382892,0.0177417020359614,0.00248997644942702
0.0190635662184317,0.0312270436614239,0.05080850266552,0.0369519374047122,0.00367308446530427
0.0209799122606712,0.0317560705210189,0.0469943882993806,0.0402374686681776,0.0031545990014099
0.0142184449407885,0.0364397070502203,0.0432931270695179,0.0536819853890954,0.00330317054989717
0.0120868165853524,0.0346471508279439,0.0491950739664094,0.0712051646177385,0.00403557883640957
0.0160759191494237,0.0359841544927517,0.060308910219762,0.0509851450431525,0.00258426072158137
0.0200067337967414,0.0268362126313216,0.0493850496664373,0.0212023166165149,0.00406919267075546
0.0245320233888622,0.0387195600320331,0.0401986049899434,0.0438324620986402,0.00216523477682935
0.0206865288125173,0.0375936667168806,0.0531311171056472,0.0355765430233664,0.00228464060525123
0.0246444005075556,0.0327618135632662,0.0455232118438062,0.038368264295924,0.00265948283713745
0.0298658541254064,0.0327606425954389,0.045354784087941,0.0410611126521539,0.00330930473893724
0.0301098715726081,0.032389410724298,0.059294178757984,0.0352141549694342,0.00424907322664733
0.0199837410525718,0.0278397892602979,0.037899656251768,0.0263982517416711,0.00370056187763509
0.0176575742979429,0.0315647122056803,0.0429703500134337,0.0257099792590827,0.00443499016133373
0.0254998505795454,0.0398174214290781,0.0508176485694689,0.0442655023311174,0.00248511045124386
0.0251467260756049,0.037209350073549,0.0473273979877741,0.0304357596810128,0.00325088688674072
0.0255386272671361,0.0301911958653281,0.0428954868126021,0.0334531150862327,0.00275522840975609
0.0157858585821837,0.0330099055554523,0.052225883441655,0.0312779787459255,0.00344175684407925
0.0160137510539187,0.0328535099904177,0.0466247945235374,0.0293273155559444,0.0027386976095821
0.0231475992997949,0.033834273657078,0.0527008696236489,0.0303192639918301,0.00278273747282193
0.0177462968508569,0.0285771966170052,0.0529213991238521,0.0345105249175772,0.00303728691197887
0.0214134613882076,0.0331099045532712,0.0486087262285315,0.0372378394516564,0.00272676828157114
0.0109585216666989,0.0348657302566003,0.0491426692426078,0.047412594942276,0.00445398005234044
0.0164488763833331,0.0395185063990129,0.0391087005777353,0.0470616667346946,0.00363330080792168
0.0164558944295125,0.0410380052856948,0.0533636960394595,0.0466624152420692,0.00388745476684745
0.0178203233640124,0.0260673510036243,0.0483278972266928,0.0602006971260886,0.00331401363088189
0.0180703821798004,0.03427307964563,0.0328445120952114,0.0574218535520104,0.00304506741011136
0.0181664956537051,0.0374420370652645,0.0320004745073057,0.0362460734470825,0.00296607387227382
0.0232083550229943,0.0339483405425083,0.0414274788904754,0.0210359868639365,0.00539411087616295
0.020909753098547,0.0330739369106197,0.0370618083159026,0.0348531499307431,0.00512292797881884
0.0146030946695126,0.0406839487876348,0.0318678426774703,0.0449672648942782,0.00336237102946864
0.0182914492732866,0.0396509767055114,0.0468480512630093,0.0252543877241711,0.00289669837604859
0.021834965781096,0.0322859842538115,0.0497164858359346,0.0245023678117294,0.00255224764662968
0.0201573878933136,0.0331637538966617,0.04962282884618,0.0373052181913527,0.00247429884275779
0.0187251074452764,0.0446412921330663,0.0417719215831183,0.0299293928241921,0.00248772132094287
0.0185341985573149,0.0349793027665732,0.0526608081389421,0.0266225159405902,0.00232396765924134
0.0170110815827957,0.0379668448257245,0.0410495246720835,0.0282259897497071,0.0048896270111108
0.0137441284061347,0.0429737248929204,0.0428495571528176,0.0465965684996987,0.00366092262129857
0.0198232290094324,0.0389204919948696,0.0546650635629512,0.0365925552479335,0.00178524720828616
0.0230916470595935,0.0287083619375286,0.0552024926460995,0.0311460366712101,0.0040672322511917
0.0211894512102391,0.0332343067244137,0.0579419284940222,0.0551405753647966,0.00659508724601785
0.0185819207010644,0.0294873349106094,0.0484688710311512,0.05529534921173,0.0028492759513387
0.0169855280437436,0.0677871040889308,0.0338758163460511,0.0548780643780285,0.0035551182614428
0.0125956560438028,0.0284639005930155,0.0305130353083096,0.0161648259886921,0.00302506921573013
0.031432298332306,0.029831041185161,0.0417243817840245,0.024487699756196,0.00450070305643328
0.0110226730807431,0.0317131219349424,0.0419795293298953,0.0375410556035649,0.00364791150990375
0.0172760667545483,0.0415271894306862,0.0486732525347026,0.0388262155161065,0.00459112007013132
0.0176207681479801,0.0381804530763983,0.0419701660679406,0.0340802687729892,0.00470822509237582
0.0192269856805621,0.0334908633039496,0.0546294066381029,0.0322773077032942,0.00367391160338471
0.0294092816680284,0.0302624249007475,0.057076096911523,0.0245894390826572,0.00324968054313728
0.0343423537605221,0.0307289963706234,0.0555222970223043,0.0218462366797462,0.00340414445945048
0.0168785055127175,0.0346531455171362,0.049336087857061,0.0352669765741429,0.00293638027712846
0.0204143536703618,0.0388561603330184,0.037294878060218,0.0344151736615113,0.00440090169109474
0.0129861960047956,0.038590377471295,0.0403262781948741,0.0289840634050594,0.00497939208032559
0.0236361368958405,0.049040973143938,0.0396560138718508,0.0155096474249779,0.003561672354503
0.0207854561033926,0.0436679034527547,0.0351339020804835,0.0403388897017966,0.00375766050974813
0.0119272927021323,0.0347713513483005,0.0361411340990818,0.0431398237762672,0.00379962334061646
0.0216807890085103,0.0427232678106936,0.0396846543299921,0.0371414196745861,0.00373064840300677
0.02239156574236,0.0382940577530036,0.0485305853372844,0.0199773905351307,0.00346893251279505
0.0205021661868544,0.0411482514261391,0.0477053833014288,0.0379697084896567,0.00381285370947646
0.015074108709407,0.0406650441528653,0.036982109625681,0.0280396785373082,0.00530207625310735
0.0187780610333166,0.0383711503397976,0.0355655371436113,0.0230086492015924,0.00611548089874396
0.0110899727244603,0.0349164124121376,0.0354093172019075,0.0375057640823465,0.00716043708251374
0.0198465514531729,0.0384339809307014,0.0557904608070686,0.0270931283688861,0.00416437806809287
0.0171251649573393,0.0308213523469569,0.0577995580070156,0.0348356097436272,0.00409126338306928
0.0283053447059542,0.0365553054017836,0.0434110853016403,0.0270107769449324,0.0023749298816413
0.0278475699009001,0.0343879968547047,0.0592666450149487,0.0287361951744152,0.00515690176840736
0.0226876649607275,0.0203338361846819,0.0604849209354642,0.0366535657073555,0.00602216544006604
0.0371205726894139,0.0173899703709939,0.0559783952356186,0.0193710114238961,0.00561067381214704
0.0253859485527106,0.0272778730170218,0.0465700509626412,0.0323959335891065,0.00623159689163065
0.0198382573910215,0.0288478970350564,0.0573413405202619,0.0246779289738867,0.00554107015762095
0.0183765270471414,0.0368704249653393,0.042713412001441,0.0258378339272076,0.00528090527428001
0.0223461748015082,0.0309233748092825,0.0325680767301354,0.0203040757304975,0.00515591254779676
0.0168275239951916,0.0320479970573998,0.0443379240984797,0.0403420240669455,0.00407222648889399
0.0119430196119911,0.0462022015942329,0.0471583368185873,0.0379939138180848,0.00370587261054444
0.0215075634843117,0.0502749624260992,0.0438266305789829,0.0242228460690299,0.00488216522405725
0.0249916900369698,0.0432983687948622,0.0537753887262953,0.0340362919945183,0.00439707929316497
