NODE	16	17	18	19	20	
N1	1.63252e-07	0.0029651	0.995363	0.00167188	1.40959e-07	
POLALA_Cryptolestes_sp	0	0	1	0	0	
N2	9.35642e-07	0.0201033	0.97195	0.00794554	3.00471e-07	
N3	5.19389e-05	0.986929	0.0130175	1.06401e-06	1.21331e-11	
POLALU_Luciola_lateralis	0	1	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	
N4	1.74912e-09	0.000443525	0.959811	0.0397449	2.74554e-07	
N5	6.21404e-09	0.000227768	0.993655	0.00611651	3.17629e-07	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	7.21891e-13	3.89113e-07	0.031016	0.968971	1.2381e-05	
POLALA_Lucidota_sp	0	0	0	1	0	
N7	2.47274e-15	4.65329e-09	0.00211887	0.997872	9.24863e-06	
N8	1.70131e-18	1.27118e-11	1.55416e-05	0.999979	5.06288e-06	
N9	2.65242e-18	1.16234e-11	1.09228e-05	0.999981	8.08532e-06	
POLALA_Photinus_australis	0	0	0	1	0	
POLALA_Photinus_pyralis	0	0	0	1	0	
N10	5.4083e-19	2.89419e-12	4.81248e-06	0.99999	5.55276e-06	
POLALA_Ellychnia_corrusca	0	0	0	1	0	
POLALA_Ellychnia_californica	0	0	0	1	0	
N11	2.19079e-15	1.12362e-09	0.000139694	0.999816	4.43252e-05	
POLALA_Aspisoma_sp	0	0	0	1	0	
N12	2.01832e-18	6.97641e-12	7.51693e-06	0.999984	8.02313e-06	
POLALA_Pyractomena_borealis	0	0	0	1	0	
POLALA_Pyractomena_angulata	0	0	0	1	0	
