NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	
N1	0.0942471	0.0949164	0.0960795	0.097156	0.0971744	0.0949642	0.0895463	0.0806001	0.0687581	0.0554966	0.0426252	0.0316552	0.0234067	0.0180288	0.0153454	
N2	0.263898	0.206223	0.158268	0.118773	0.0866959	0.0611742	0.0414587	0.0268199	0.0164756	0.00957931	0.0052721	0.00276541	0.00141231	0.000740077	0.000443011	
ADCACI_Omus_californicus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.283891	0.219411	0.164406	0.118785	0.0822985	0.0543791	0.0340889	0.020181	0.0112453	0.00589177	0.00291251	0.00137541	0.000639869	0.00031313	0.000181234	
ADCACI_Amblycheila_baroni	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.119138	0.103451	0.096946	0.0947579	0.0934453	0.0906946	0.0851425	0.076411	0.0651252	0.052666	0.0406418	0.0303154	0.0222756	0.0164757	0.0125144	
N5	0.123712	0.104085	0.0931752	0.0879586	0.0859323	0.0848182	0.0825524	0.077585	0.0693038	0.058249	0.0458859	0.0339972	0.0240256	0.0166972	0.0120233	
ADCACI_Ctenostoma_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N6	0.125707	0.105719	0.0945593	0.0891373	0.0868762	0.0854403	0.0827482	0.0772877	0.06853	0.0571112	0.0445598	0.0326623	0.0228121	0.0156665	0.011183	
N7	0.164951	0.136927	0.119003	0.10704	0.0976275	0.0881711	0.077129	0.0641924	0.0501757	0.036535	0.0246992	0.0155443	0.00923103	0.00538096	0.00339177	
N8	0.236156	0.189443	0.153116	0.123184	0.0968775	0.073017	0.0518059	0.0341127	0.0206372	0.011402	0.00574419	0.00265079	0.00113951	0.000480528	0.000234121	
N9	0.267322	0.210516	0.163626	0.124028	0.0901752	0.0617376	0.0391102	0.0225885	0.0117655	0.00549334	0.00230004	0.000872583	0.00030869	0.000109446	4.73884e-05	
ADCACI_Myriochile_undulata	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N10	0.276505	0.216503	0.166226	0.123618	0.0875988	0.0580839	0.0354132	0.0195583	0.00967578	0.00426108	0.00167192	0.000592181	0.000196677	6.73937e-05	2.96337e-05	
N11	0.286383	0.222434	0.167969	0.12197	0.083998	0.0540391	0.0319974	0.0172086	0.00831803	0.00358944	0.00138187	0.000479876	0.000156147	5.27272e-05	2.31703e-05	
N12	0.288628	0.225324	0.171239	0.124351	0.0844137	0.0524435	0.0292898	0.0145045	0.00630698	0.00239409	0.000792384	0.000230339	6.05833e-05	1.59141e-05	5.57121e-06	
ADCACI_Cicindela_tranquebarica	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.231667	0.201129	0.179972	0.151444	0.111505	0.0688078	0.0348041	0.0142914	0.00475304	0.00128315	0.000282774	5.14118e-05	7.91552e-06	1.13387e-06	2.24878e-07	
ADCACI_Cicindela_sexguttata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_splendida	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.286868	0.224768	0.171843	0.125477	0.0853511	0.0528443	0.0292341	0.0142608	0.00608294	0.00225958	0.000731383	0.000208065	5.35892e-05	1.37645e-05	4.71687e-06	
ADCACI_Ellipsoptera_marginata	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_marutha	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N15	0.287736	0.22275	0.167212	0.120638	0.0827724	0.0534018	0.0320376	0.0176958	0.00892753	0.00409393	0.00170713	0.000654404	0.000238764	9.06606e-05	4.33946e-05	
ADCACI_Cylindera_cognata	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Taenidia_circumdata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Lophyra_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.144254	0.122833	0.111731	0.106039	0.101696	0.0955609	0.085797	0.0722561	0.0563957	0.0405507	0.0268848	0.0166038	0.00979806	0.00581419	0.00378465	
N17	0.0807979	0.0817952	0.0968787	0.118176	0.135886	0.140079	0.125783	0.0967126	0.0630572	0.034735	0.0162089	0.0064857	0.00229662	0.000783141	0.000325308	
N18	0.0663945	0.0685027	0.084501	0.109036	0.133177	0.145225	0.136873	0.109495	0.0736309	0.0414728	0.019621	0.00789889	0.00280296	0.000962929	0.000407437	
ADCACI_Cicindela_punctulata	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_dorsalis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N19	0.200501	0.184711	0.181415	0.166499	0.129003	0.0797663	0.0384304	0.0143483	0.0041699	0.000952598	0.000173362	2.55629e-05	3.12739e-06	3.36002e-07	4.48178e-08	
ADCACI_Cicindela_hybrida	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_repanda	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Lophyridia_lunulata	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N20	0.0825786	0.0763365	0.0796013	0.0876685	0.0964442	0.102336	0.102615	0.0960331	0.0832369	0.0665435	0.0490489	0.0335011	0.0215288	0.0135214	0.00900677	
N21	0.177072	0.152456	0.140218	0.13167	0.119628	0.100499	0.0756562	0.0500637	0.0288102	0.0143474	0.00618033	0.00231429	0.000765781	0.000236191	8.44544e-05	
N22	0.226441	0.188988	0.162598	0.137768	0.109432	0.0784083	0.049392	0.0269288	0.0125966	0.00503698	0.00172363	0.000508913	0.00013308	3.3637e-05	1.10349e-05	
ADCACI_Prothyma_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	0.0233337	0.95607	0.0204839	0.000112017	2.73676e-07	3.73478e-10	3.19675e-13	1.83827e-16	7.42491e-20	2.17273e-23	4.7155e-27	7.74495e-31	9.83226e-35	9.9067e-39	8.31782e-43	
ADCACI_Cicindela_sedecimpunctata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_aurulenta	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Pentacomia_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N24	0.0313852	0.0330642	0.0418819	0.0562102	0.0742497	0.0931188	0.108729	0.116736	0.114274	0.101483	0.0816982	0.0600029	0.0410061	0.0272308	0.0189298	
ADCACI_Therates_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
ADCACI_Oxycheila_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N25	0.173557	0.14253	0.121107	0.105416	0.0925582	0.0806719	0.0688767	0.0570812	0.0456914	0.0352937	0.026392	0.0192559	0.013891	0.0100995	0.00757865	
ADCACI_Megacephala_whelani	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N26	0.225872	0.179493	0.142822	0.113481	0.0896277	0.0699433	0.0535719	0.0400169	0.0290034	0.0203401	0.0138155	0.00914959	0.00600142	0.00401144	0.00285174	
ADCACI_Megacephala_sobrina	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Megacephala_brasiliensis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
