NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
N1	0.347365	0.28566	0.193324	0.106152	0.0464166	0.0158864	0.00419881	0.000849008	0.000130589	1.52383e-05	1.34855e-06	9.06449e-08	4.64125e-09	1.81746e-10	5.46894e-12	1.27137e-13	1.12216e-17	1.33349e-18	1.40559e-19	1.31946e-20	1.11308e-21	8.84512e-23	9.6404e-24	
N2	0.309208	0.279788	0.203305	0.119701	0.057129	0.0220036	0.00679942	0.00167739	0.000329349	5.142e-05	6.38995e-06	6.33674e-07	5.03351e-08	3.21753e-09	1.66376e-10	6.99877e-12	2.40929e-13	6.83055e-15	1.60696e-16	3.17439e-18	5.40505e-20	8.55447e-22	1.94397e-23	
N3	0.296309	0.273369	0.205236	0.125831	0.0628397	0.0254249	0.00828624	0.00216523	0.000452349	7.54894e-05	1.00726e-05	1.07713e-06	9.2641e-08	6.4362e-09	3.62984e-10	1.67063e-11	6.30991e-13	1.96714e-14	5.09463e-16	1.10609e-17	2.05484e-19	3.52286e-21	8.9889e-23	
N4	0.249198	0.246838	0.208969	0.148098	0.0860025	0.0402373	0.014993	0.00441883	0.00102683	0.000188069	2.71985e-05	3.11646e-06	2.84217e-07	2.07418e-08	1.21849e-09	5.79818e-11	2.24929e-12	7.15966e-14	1.88214e-15	4.11431e-17	7.56038e-19	1.23078e-20	3.06666e-22	
N5	0.19529	0.2044	0.192446	0.159789	0.114986	0.0708485	0.0370913	0.0164246	0.0061368	0.0019329	0.000513293	0.000115042	2.17986e-05	3.49993e-06	4.77458e-07	5.55187e-08	5.52344e-09	4.72452e-10	3.50011e-11	2.27641e-12	1.33821e-13	7.72195e-15	7.05253e-16	
POCELA_Mesosa_myops	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.217258	0.219499	0.195591	0.152934	0.10398	0.0608846	0.0304473	0.0129216	0.00463384	0.00140075	0.000356598	7.64797e-05	1.38367e-05	2.11609e-06	2.74282e-07	3.02236e-08	2.84085e-09	2.28617e-10	1.58198e-11	9.47676e-13	5.01006e-14	2.57064e-15	2.31581e-16	
POCELA_Uraecha_bimaculata	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.1969	0.210373	0.20249	0.16799	0.115666	0.064425	0.0285983	0.010043	0.00278359	0.000609501	0.000105762	1.46099e-05	1.61559e-06	1.43888e-07	1.03879e-08	6.11946e-10	2.9611e-11	1.18468e-12	3.94445e-14	1.1008e-15	2.61004e-17	5.63971e-19	1.94453e-20	
