NODE	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.354181	0.293357	0.196273	0.101814	0.0398432	0.0115945	0.00249193	0.000394431	4.59525e-05	3.94421e-06	2.49944e-07	1.17301e-08	4.09303e-10	1.06682e-11	2.08789e-13	1.26951e-17	1.34527e-18	1.24651e-19	1.01325e-20	7.2494e-22	4.58042e-23	2.56432e-24	1.27625e-25	5.66519e-27	2.25008e-28	8.02129e-30	2.57444e-31	7.46105e-33	1.95816e-34	4.667e-36	1.01284e-37	2.0067e-39	3.63878e-41	6.05353e-43	9.26088e-45	1.30574e-46	1.70044e-48	2.04987e-50	2.30563e-52	3.19318e-54	
N2	0.0901521	0.132151	0.173328	0.189738	0.169132	0.122003	0.0712407	0.0337654	0.0130355	0.00411457	0.00106582	0.000227408	4.01094e-05	5.8685e-06	7.14739e-07	7.2707e-08	6.1982e-09	4.44268e-10	2.68615e-11	1.37441e-12	5.97015e-14	2.20851e-15	6.97927e-17	1.88994e-18	4.39871e-20	8.82562e-22	1.53105e-23	2.30314e-25	3.01294e-27	3.43744e-29	3.42985e-31	3.00138e-33	2.30982e-35	1.56767e-37	9.4096e-40	5.00947e-42	2.37298e-44	1.00489e-46	3.90896e-49	2.35514e-51	
N3	0.0307932	0.0506771	0.0821726	0.119849	0.150932	0.16166	0.146624	0.112609	0.0733581	0.0406347	0.0191922	0.00775156	0.00268508	0.000799986	0.000205587	4.56977e-05	8.80918e-06	1.47653e-06	2.15724e-07	2.75394e-08	3.0791e-09	3.02197e-10	2.6092e-11	1.98611e-12	1.33563e-13	7.9513e-15	4.19893e-16	1.97088e-17	8.23922e-19	3.07424e-20	1.02616e-21	3.07232e-23	8.27834e-25	2.01675e-26	4.47424e-28	9.1549e-30	1.77217e-31	3.44148e-33	7.80146e-35	3.26561e-36	
N4	2.06048e-07	8.14462e-07	3.8871e-06	1.73866e-05	6.97183e-05	0.000249027	0.000791915	0.00224224	0.00565239	0.0126828	0.0253199	0.0449529	0.0709392	0.0994569	0.123825	0.13685	0.13422	0.116801	0.0901774	0.0617727	0.0375512	0.0202639	0.00971194	0.0041367	0.00156721	0.000528656	0.000158982	4.26903e-05	1.02558e-05	2.20977e-06	4.28442e-07	7.50834e-08	1.1968e-08	1.75067e-09	2.38011e-10	3.06004e-11	3.80606e-12	4.73934e-13	6.56555e-14	1.70109e-14	
N5	7.49992e-08	2.73458e-07	1.30565e-06	6.18853e-06	2.69049e-05	0.000105014	0.000365716	0.0011339	0.0031265	0.00765979	0.0166614	0.0321521	0.055005	0.0833683	0.11188	0.132873	0.1396	0.129712	0.106575	0.0774288	0.049748	0.0282741	0.0142207	0.0063331	0.00249912	0.000874613	0.000271747	7.50558e-05	1.84562e-05	4.04824e-06	7.94001e-07	1.3972e-07	2.21652e-08	3.19319e-09	4.22509e-10	5.22549e-11	6.20325e-12	7.37887e-13	9.87388e-14	2.49699e-14	
N6	1.20104e-11	8.8086e-11	8.64444e-10	8.06527e-09	6.73043e-08	4.94432e-07	3.17649e-06	1.77761e-05	8.63822e-05	0.000363509	0.00132126	0.00413793	0.0111403	0.0257276	0.0508667	0.0859498	0.123931	0.152301	0.159369	0.14191	0.107497	0.0692727	0.037989	0.0177406	0.00706168	0.0023989	0.000696507	0.00017314	3.69204e-05	6.76779e-06	1.06887e-06	1.45798e-07	1.72196e-08	1.76569e-09	1.57664e-10	1.23104e-11	8.48005e-13	5.31981e-14	3.51528e-15	4.82619e-16	
N7	2.64775e-13	2.74882e-12	4.00297e-11	5.39997e-10	6.35133e-09	6.44104e-08	5.60456e-07	4.16721e-06	2.6372e-05	0.000141491	0.000641099	0.00244397	0.00781045	0.020854	0.0463745	0.0856512	0.131072	0.165871	0.173337	0.149446	0.10627	0.0623422	0.0301959	0.0120919	0.00401071	0.00110439	0.000253143	4.84456e-05	7.76635e-06	1.04659e-06	1.18993e-07	1.14578e-08	9.37977e-10	6.55371e-11	3.92368e-12	2.02106e-13	9.00362e-15	3.52241e-16	1.3398e-17	1.04285e-18	
N8	1.3466e-17	4.05572e-16	1.55592e-14	5.17806e-13	1.4371e-11	3.29277e-10	6.18578e-09	9.46487e-08	1.1717e-06	1.16563e-05	9.25505e-05	0.000582542	0.00288742	0.0111978	0.0337718	0.078769	0.141384	0.194494	0.204414	0.1638	0.0999854	0.0465071	0.0165094	0.00448474	0.000935761	0.000150672	1.88232e-05	1.83552e-06	1.40616e-07	8.5205e-09	4.1121e-10	1.59177e-11	4.97692e-13	1.26564e-14	2.63559e-16	4.52436e-18	6.4461e-20	7.70017e-22	8.11687e-24	1.39444e-25	
N9	2.33896e-17	6.41428e-16	2.27671e-14	7.08042e-13	1.85127e-11	4.02721e-10	7.23594e-09	1.06628e-07	1.27938e-06	1.24078e-05	9.65467e-05	0.00059829	0.00293122	0.0112742	0.0338167	0.0786197	0.140914	0.193854	0.204005	0.163886	0.100429	0.0469769	0.0168077	0.00461527	0.000977072	0.000160365	2.05355e-05	2.06609e-06	1.6453e-07	1.045e-08	5.33495e-10	2.2062e-11	7.44688e-13	2.06709e-14	4.75273e-16	9.11542e-18	1.46889e-19	2.01175e-21	2.48775e-23	5.22499e-25	
