NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
N1	2.25699e-06	7.21851e-06	3.45068e-05	0.000168655	0.000747019	0.00286091	0.00924875	0.0248811	0.0551912	0.100314	0.148735	0.179329	0.175429	0.13904	0.0892122	0.0463329	0.0194856	0.00664207	0.0018377	0.000413459	7.58148e-05	1.13595e-05	1.39476e-06	1.40776e-07	1.17186e-08	8.0733e-10	4.61952e-11	2.20341e-12	9.85165e-17	1.80348e-17	3.03103e-18	4.68536e-19	6.67352e-20	8.77409e-21	1.06671e-21	1.20125e-22	1.25517e-23	1.2189e-24	1.10195e-25	9.29384e-27	7.35539e-28	5.68296e-29	6.18645e-30	
N2	0.0004118	0.000717207	0.00156617	0.00358372	0.00791853	0.016273	0.0305081	0.0516112	0.0782682	0.105957	0.127704	0.136792	0.130088	0.109775	0.0821885	0.0546081	0.0322166	0.0168898	0.00787672	0.00327172	0.00121206	0.000401113	0.000118774	3.15249e-05	7.51383e-06	1.61126e-06	3.11463e-07	5.43809e-08	8.59331e-09	1.23153e-09	1.60409e-10	1.90318e-11	2.06179e-12	2.04493e-13	1.86258e-14	1.56369e-15	1.21553e-16	8.79933e-18	5.97484e-19	3.83884e-20	2.35981e-21	1.43471e-22	1.25587e-23	
POCHCA_Agroiconota_propinqua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.00424565	0.0063153	0.011218	0.0208023	0.0371594	0.0612338	0.090906	0.119941	0.139495	0.142281	0.12686	0.0986724	0.0668695	0.0394587	0.0202701	0.00906654	0.00353263	0.00119987	0.000355592	9.2051e-05	2.08408e-05	4.13255e-06	7.18788e-07	1.09841e-07	1.47725e-08	1.75162e-09	1.8345e-10	1.70022e-11	1.39712e-12	1.01987e-13	6.62666e-15	3.83998e-16	1.9884e-17	9.21873e-19	3.83421e-20	1.43338e-21	4.82568e-23	1.46587e-24	4.02553e-26	1.00189e-27	2.27638e-29	4.98393e-31	1.8318e-32	
N4	0.00591969	0.00844637	0.0142278	0.0251095	0.042895	0.0678458	0.0969708	0.123545	0.139178	0.137953	0.119939	0.0912906	0.0607655	0.0353536	0.0179777	0.00799272	0.0031087	0.00105867	0.000316011	8.27843e-05	1.90593e-05	3.86231e-06	6.90053e-07	1.08885e-07	1.52019e-08	1.88138e-09	2.06797e-10	2.02278e-11	1.76419e-12	1.37467e-13	9.58909e-15	5.99985e-16	3.37401e-17	1.70864e-18	7.80714e-20	3.22486e-21	1.20657e-22	4.09757e-24	1.26658e-25	3.58322e-27	9.43443e-29	2.47556e-30	1.04806e-31	
N5	0.00529652	0.0079411	0.0141576	0.0260528	0.045645	0.0730473	0.104456	0.1318	0.145612	0.140161	0.117162	0.0848719	0.0532112	0.0288548	0.0135312	0.00548857	0.00192682	0.00058595	0.000154525	3.53864e-05	7.04745e-06	1.22268e-06	1.85125e-07	2.45088e-08	2.84287e-09	2.89519e-10	2.59426e-11	2.0498e-12	1.43131e-13	8.85208e-15	4.85979e-16	2.37365e-17	1.03373e-18	4.02293e-20	1.40206e-21	4.38543e-23	1.23366e-24	3.12768e-26	7.16144e-28	1.48458e-29	2.80435e-31	5.0676e-33	1.50683e-34	
N6	0.00241027	0.00401156	0.00813059	0.0168565	0.0328833	0.0579985	0.0905802	0.123777	0.146905	0.150701	0.133185	0.101175	0.0659682	0.0368854	0.0176794	0.00726412	0.00255957	0.000773958	0.000201025	4.49037e-05	8.63812e-06	1.43333e-06	2.05499e-07	2.55047e-08	2.74559e-09	2.56891e-10	2.0936e-11	1.48945e-12	9.27081e-14	5.06015e-15	2.42751e-16	1.02593e-17	3.82856e-19	1.2645e-20	3.7048e-22	9.65078e-24	2.24024e-25	4.64464e-27	8.6226e-29	1.43903e-30	2.18427e-32	3.19116e-34	7.18267e-36	
POCHCR_Pachybrachis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.00170562	0.00279446	0.00574452	0.0124247	0.0255816	0.0477354	0.0787994	0.113613	0.142024	0.153223	0.142237	0.113388	0.0775227	0.0454248	0.0228057	0.00981139	0.00361865	0.001145	0.000311125	7.26857e-05	1.46201e-05	2.53581e-06	3.79912e-07	4.92538e-08	5.53637e-09	5.40647e-10	4.59635e-11	3.40921e-12	2.211e-13	1.25655e-14	6.272e-16	2.75577e-17	1.06824e-18	3.66159e-20	1.11228e-21	3.001e-23	7.20751e-25	1.54426e-26	2.95824e-28	5.0806e-30	7.88315e-32	1.16641e-33	2.7454e-35	
