NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
N1	0.0528495	0.0528459	0.0528385	0.052827	0.0528111	0.0527907	0.0527655	0.0527355	0.052701	0.0526624	0.0526206	0.0525767	0.0525321	0.0524885	0.0524478	0.0524118	0.0523826	0.0523619	0.052351	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.0614848	0.0590833	0.0572102	0.0557904	0.054745	0.0539951	0.0534663	0.0530907	0.052808	0.052564	0.0523096	0.0519981	0.0515839	0.0510222	0.05027	0.0492884	0.0480464	0.0465247	0.0447189	
N3	0.067469	0.0646333	0.0622049	0.0601347	0.0583697	0.0568554	0.0555367	0.0543599	0.0532742	0.052233	0.0511946	0.0501234	0.0489902	0.0477724	0.046454	0.0450251	0.0434818	0.0418255	0.0400621	
N4	0.0711429	0.0680399	0.065267	0.0627875	0.0605622	0.0585505	0.0567115	0.0550057	0.0533957	0.0518478	0.0503325	0.0488254	0.0473076	0.0457652	0.0441898	0.0425772	0.0409268	0.039241	0.0375238	
N5	0.0206502	0.020989	0.0225846	0.0253736	0.0292858	0.0342086	0.0399582	0.0462638	0.052774	0.0590854	0.064788	0.0695203	0.0730188	0.075153	0.0759334	0.075493	0.0740452	0.0718276	0.0690475	
POELAG_Agrypnus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N6	0.0751728	0.0717842	0.0686464	0.0657338	0.063019	0.0604735	0.0580698	0.0557822	0.0535881	0.0514688	0.04941	0.0474021	0.0454396	0.0435208	0.0416466	0.0398199	0.0380441	0.0363222	0.0346562	
N7	0.0781902	0.0745781	0.07115	0.0678915	0.0647871	0.0618215	0.0589804	0.0562514	0.0536247	0.0510934	0.0486539	0.0463055	0.0440499	0.0418908	0.0398328	0.0378802	0.0360364	0.034303	0.0326791	
N8	0.0926654	0.0881949	0.0837484	0.0792883	0.0747708	0.0701581	0.0654308	0.0605953	0.0556879	0.0507734	0.0459385	0.0412829	0.036908	0.0329067	0.0293551	0.0263072	0.0237931	0.0218201	0.0203751	
POELEL_Agriotes_sputator	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.0609676	0.0602742	0.061416	0.063777	0.0666316	0.0692274	0.0708787	0.0710599	0.0694777	0.0661061	0.0611745	0.0551094	0.0484472	0.041739	0.0354707	0.0300121	0.0256005	0.0223505	0.02028	
POELEL_Agriotes_obscurus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POELEL_Agriotes_lineatus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0715037	0.0684755	0.0658493	0.0635593	0.0615319	0.0596904	0.0579599	0.0562725	0.054572	0.0528175	0.0509854	0.0490704	0.047084	0.045051	0.0430057	0.0409857	0.0390271	0.0371589	0.0353997	
N11	0.0698533	0.067222	0.0652461	0.0637722	0.0626225	0.06161	0.0605556	0.0593034	0.0577352	0.0557809	0.0534241	0.0507027	0.0477025	0.044547	0.0413818	0.038357	0.0356093	0.0332453	0.0313291	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POELEL_Elater_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELME_Melanotus_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POELAG_Lacon_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Athous_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
