NODE	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	0.109344	0.109654	0.10954	0.107984	0.104019	0.0970369	0.0870095	0.0745399	0.0607278	0.046885	0.0342129	0.0235511	0.0152714	0.00931844	0.00534662	0.00288311	0.00146062	0.000695048	0.000310635	0.000130389	5.14067e-05	1.90396e-05	6.62617e-06	2.1676e-06	6.66801e-07	1.93002e-07	5.26002e-08	1.35104e-08	3.27418e-09	7.4977e-10	1.62535e-10	3.34326e-11	6.54429e-12	1.22344e-12	2.1939e-13	7.36678e-17	3.01612e-17	1.21965e-17	4.88572e-18	1.94401e-18	7.70104e-19	3.04662e-19	1.21692e-19	5.17662e-20	2.87645e-20	
N2	0.0398704	0.0508437	0.0636922	0.0772495	0.089638	0.0987011	0.102609	0.100417	0.0923617	0.0797711	0.0646593	0.0491666	0.0350594	0.0234354	0.0146799	0.00861408	0.00473371	0.00243555	0.00117306	0.000528836	0.000223143	8.81287e-05	3.25808e-05	1.12766e-05	3.65477e-06	1.10948e-06	3.15568e-07	8.41299e-08	2.10324e-08	4.93334e-09	1.0864e-09	2.24787e-10	4.37437e-11	8.01616e-12	1.38563e-12	2.26434e-13	3.50937e-14	5.18156e-15	7.33513e-16	1.00439e-16	1.34591e-17	1.79173e-18	2.4292e-19	3.67073e-20	9.7182e-21	
N3	0.0346602	0.0446446	0.056945	0.0707609	0.0844783	0.0959001	0.10277	0.103455	0.0975103	0.0858665	0.0705456	0.0540266	0.0385479	0.0256159	0.0158508	0.00913253	0.00489909	0.002447	0.00113808	0.00049291	0.000198827	7.47068e-05	2.61518e-05	8.5309e-06	2.59385e-06	7.35312e-07	1.94406e-07	4.79523e-08	1.10391e-08	2.37284e-09	4.76452e-10	8.94175e-11	1.56951e-11	2.57867e-12	3.96996e-13	5.73564e-14	7.79339e-15	9.99176e-16	1.21477e-16	1.41109e-17	1.58337e-18	1.74291e-19	1.9296e-20	2.33091e-21	4.85791e-22	
N4	1.81989e-06	3.93049e-06	1.03114e-05	2.768e-05	7.17497e-05	0.000176402	0.000409125	0.000893738	0.00183835	0.0035606	0.00649436	0.0111558	0.018048	0.0274993	0.0394604	0.0533238	0.0678531	0.0812958	0.0917019	0.0973784	0.0973387	0.0915831	0.0811009	0.0675923	0.0530175	0.0391372	0.0271905	0.0177797	0.0109434	0.00634101	0.00345965	0.00177786	0.000860872	0.000393025	0.000169333	6.89472e-05	2.65901e-05	9.74846e-06	3.41835e-06	1.15866e-06	3.86958e-07	1.32061e-07	4.95336e-08	2.34851e-08	1.72461e-08	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	4.296e-08	1.05222e-07	3.26074e-07	1.05835e-06	3.37615e-06	1.03219e-05	2.98938e-05	8.15425e-05	0.000208873	0.000501643	0.0011286	0.00237732	0.00468675	0.00864504	0.0149165	0.0240697	0.0363154	0.0512201	0.0675214	0.0831805	0.0957449	0.10296	0.103426	0.0970435	0.085046	0.0696116	0.0532177	0.0380016	0.0253495	0.0157992	0.00920286	0.00501192	0.00255346	0.00121804	0.000544658	0.000228707	9.0417e-05	3.37829e-05	1.1998e-05	4.08626e-06	1.35415e-06	4.4867e-07	1.57656e-07	6.72758e-08	4.48569e-08	
N6	4.6187e-22	4.49645e-21	5.87699e-20	7.54264e-19	9.1987e-18	1.05706e-16	1.13872e-15	1.14563e-14	1.07331e-13	9.34214e-13	7.53964e-12	5.63211e-11	3.8877e-10	2.47586e-09	1.45243e-08	7.8366e-08	3.88276e-07	1.7638e-06	7.33433e-06	2.78723e-05	9.66451e-05	0.00030526	0.000876859	0.00228693	0.00540679	0.0115693	0.0223713	0.0390365	0.0613847	0.0868831	0.110572	0.126427	0.129803	0.119648	0.0990435	0.0736928	0.0493656	0.0298535	0.0163668	0.00818879	0.00378288	0.00165255	0.000722407	0.000361335	0.000263352	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
