NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	
N1	0.114535	0.111746	0.106532	0.099365	0.0907734	0.0812954	0.0714374	0.061643	0.0522727	0.0435953	0.0357881	0.0289448	0.0230888	0.0181884	0.0141727	0.0109465	0.0084028	0.00643301	0.00493402	0.00381295	0.00298971	0.00239794	0.00198479	0.00170983	0.00154373	0.00146665	
N2	0.0911748	0.0949915	0.0960398	0.0943805	0.0902788	0.0841587	0.0765446	0.0679981	0.0590605	0.0502076	0.0418201	0.0341701	0.0274226	0.0216478	0.0168392	0.0129352	0.00983945	0.00743856	0.005616	0.00426185	0.00327884	0.00258561	0.00211783	0.00182825	0.00168625	0.00167756	
N3	0.0931035	0.0969915	0.0980359	0.0962874	0.0920046	0.0856127	0.0776479	0.068695	0.059327	0.0500555	0.0412946	0.0333429	0.026381	0.0204824	0.0156335	0.0117573	0.00873829	0.00644287	0.00473659	0.00349533	0.00261202	0.00199943	0.00159046	0.00133688	0.00120773	0.00118795	
N4	0.105823	0.109818	0.110145	0.106899	0.100462	0.0914542	0.0806545	0.0689086	0.0570322	0.0457267	0.0355198	0.0267395	0.019519	0.0138286	0.00952178	0.00638475	0.00418113	0.00268472	0.00169964	0.00106904	0.000675175	0.000434571	0.00029105	0.000208736	0.000166219	0.000152371	
N5	0.0957942	0.100776	0.103603	0.103829	0.101095	0.0952753	0.0866038	0.0756922	0.0634501	0.0509182	0.039071	0.0286521	0.0200851	0.0134725	0.00866433	0.00535934	0.00320349	0.00186299	0.00106418	0.000604989	0.000348435	0.000208049	0.000132488	9.28699e-05	7.38506e-05	6.80801e-05	
N6	0.0790343	0.0836472	0.0870532	0.08893	0.0889548	0.0868887	0.0826552	0.0763911	0.0684526	0.0593739	0.0497877	0.0403282	0.0315408	0.0238181	0.0173741	0.0122536	0.00836901	0.00554836	0.00358315	0.00226591	0.0014142	0.000881814	0.000560247	0.000374578	0.000277197	0.000241942	
N7	0.000516286	0.00075536	0.00132259	0.00246455	0.00456823	0.00815132	0.0137912	0.0219706	0.0328505	0.0460327	0.0604191	0.074277	0.0855606	0.0924228	0.0937435	0.0894611	0.0805686	0.0687799	0.0560184	0.0439355	0.0336227	0.0255638	0.0197717	0.0160038	0.0139663	0.013462	
ADDYAG_Agabus_biguttatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N8	0.000190898	0.000283636	0.000520763	0.00105126	0.00215473	0.00428847	0.00809843	0.0143427	0.0236837	0.0363566	0.0518093	0.0684975	0.084019	0.0956567	0.101185	0.0996094	0.0914973	0.078741	0.0638803	0.0493147	0.0367355	0.0269428	0.0199994	0.0155508	0.0131428	0.0124472	
ADDYAG_Agabus_bipustulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
ADDYAG_Agabus_conspersus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N9	0.0698006	0.0745711	0.0789315	0.0824302	0.0845268	0.0847213	0.0826787	0.078318	0.0718441	0.0637167	0.0545686	0.0450956	0.0359472	0.0276397	0.0205079	0.0146985	0.0101953	0.0068656	0.00451176	0.00291704	0.0018789	0.00122812	0.000835677	0.000611216	0.000497228	0.000462543	
ADDYAG_Platambus_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0114481	0.0141973	0.0192102	0.0267694	0.0369335	0.0493206	0.0629565	0.0762834	0.0873899	0.0944308	0.0961138	0.0920742	0.0829867	0.0703688	0.0561532	0.0421976	0.0298999	0.0200209	0.0127169	0.00771245	0.00451596	0.00260141	0.0015202	0.000944698	0.000665398	0.000568041	
N11	1.10798e-07	4.5319e-07	2.39503e-06	1.21391e-05	5.5525e-05	0.000225279	0.00080492	0.00252136	0.00689954	0.0164438	0.0340473	0.0611203	0.0949844	0.127657	0.148302	0.148928	0.129365	0.0973417	0.0636151	0.0362654	0.0181631	0.00808446	0.00325762	0.00122543	0.000459796	0.000218032	
ADDYCO_Colymbetes_striatus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYCO_Colymbetes_paykulli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
ADDYCO_Rhantus_exsoletus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.0955555	0.100551	0.103419	0.103708	0.101043	0.0952918	0.0866754	0.0758003	0.0635747	0.0510414	0.0391801	0.0287403	0.0201508	0.0135179	0.00869362	0.005377	0.00321348	0.00186832	0.00106686	0.000606265	0.000349012	0.000208294	0.000132584	9.29016e-05	7.38555e-05	6.80752e-05	
N13	0.0840321	0.0883307	0.0907891	0.0912356	0.0895828	0.0858634	0.0802522	0.0730674	0.0647453	0.0557942	0.0467347	0.0380403	0.0300892	0.0231366	0.0173077	0.0126121	0.00896978	0.00624402	0.004272	0.00289002	0.0019504	0.00133046	0.000935316	0.000696587	0.000569314	0.000528837	
