NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
N1	0.336708	0.278529	0.19186	0.110198	0.0526726	0.0208744	0.00682991	0.00183754	0.000405175	7.30477e-05	1.07533e-05	1.29206e-06	1.26775e-07	1.01702e-08	6.68292e-10	3.60542e-11	1.60133e-12	5.843e-17	1.01846e-17	1.61852e-18	2.34915e-19	3.11963e-20	3.79729e-21	4.24431e-22	4.36398e-23	4.13512e-24	3.61806e-25	2.93512e-26	2.28248e-27	2.50758e-28	
N2	0.269625	0.248027	0.196561	0.134812	0.0802186	0.0414585	0.0186149	0.00726108	0.00246069	0.00072473	0.000185643	4.14054e-05	8.05326e-06	1.36842e-06	2.03566e-07	2.65721e-08	3.05096e-09	3.08915e-10	2.7654e-11	2.19448e-12	1.54773e-13	9.72702e-15	5.4617e-16	2.74756e-17	1.24248e-18	5.0766e-20	1.89337e-21	6.60954e-23	2.33125e-24	1.26253e-25	
POCHCA_Agroiconota_propinqua	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.197114	0.197547	0.182572	0.152994	0.1144	0.0754116	0.043473	0.0218087	0.00949408	0.00358178	0.00117059	0.000331517	8.14267e-05	1.73668e-05	3.22126e-06	5.20546e-07	7.34296e-08	9.06114e-09	9.80311e-10	9.32014e-11	7.80539e-12	5.77211e-13	3.77839e-14	2.19473e-15	1.13403e-16	5.22561e-18	2.15419e-19	8.01897e-21	2.89037e-22	1.83123e-23	
N4	0.203346	0.204112	0.188185	0.155596	0.112918	0.0708173	0.0380001	0.0173406	0.00670655	0.00219486	0.000607678	0.000142437	2.83078e-05	4.78005e-06	6.8756e-07	8.44882e-08	8.89716e-09	8.05588e-10	6.29308e-11	4.25606e-12	2.50068e-13	1.28091e-14	5.73956e-16	2.25736e-17	7.81863e-19	2.39313e-20	6.50306e-22	1.58954e-23	3.75673e-25	1.43755e-26	
N5	0.177986	0.191043	0.191955	0.169412	0.126484	0.0784422	0.0400659	0.0167855	0.00575724	0.00161576	0.000371209	6.99008e-05	1.08097e-05	1.37627e-06	1.44699e-07	1.26058e-08	9.13317e-10	5.52493e-11	2.80193e-12	1.19626e-13	4.31787e-15	1.32321e-16	3.45726e-18	7.73371e-20	1.48721e-21	2.46851e-23	3.55102e-25	4.45449e-27	5.05061e-29	8.57332e-31	
N6	0.239563	0.232969	0.201367	0.150554	0.0949287	0.0495388	0.0211377	0.00732324	0.00205332	0.000465603	8.54821e-05	1.27378e-05	1.54575e-06	1.53381e-07	1.25015e-08	8.41047e-10	4.69403e-11	2.18467e-12	8.52329e-14	2.80198e-15	7.80166e-17	1.84909e-18	3.74897e-20	6.53307e-22	9.83076e-24	1.28323e-25	1.46041e-27	1.46319e-29	1.35137e-31	1.81075e-33	
POCHCR_Pachybrachis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.257772	0.245832	0.204748	0.145004	0.0850067	0.0403842	0.0153233	0.00460332	0.00109006	0.000203207	2.98512e-05	3.4646e-06	3.18897e-07	2.33863e-08	1.37357e-09	6.49775e-11	2.49027e-12	7.77889e-14	1.99255e-15	4.21062e-17	7.38448e-19	1.08111e-20	1.32883e-22	1.37886e-24	1.21436e-26	9.12393e-29	5.87738e-31	3.26254e-33	1.58608e-35	1.03246e-37	
N8	0.217356	0.221245	0.203685	0.161049	0.105522	0.0561414	0.0239936	0.00819352	0.00223124	0.000484661	8.41366e-05	1.17103e-05	1.31218e-06	1.1895e-07	8.77016e-09	5.28932e-10	2.62481e-11	1.0782e-12	3.68807e-14	1.05673e-15	2.55101e-17	5.21789e-19	9.09251e-21	1.35697e-22	1.74323e-24	1.93709e-26	1.8707e-28	1.57886e-30	1.19622e-32	1.3062e-34	
N9	0.0432696	0.0718061	0.120211	0.169432	0.192062	0.172401	0.121615	0.0671626	0.0290005	0.00979803	0.00259655	0.000541906	8.9553e-05	1.1796e-05	1.24781e-06	1.06859e-07	7.47018e-09	4.29861e-10	2.05279e-11	8.19982e-13	2.76043e-14	7.88787e-16	1.9261e-17	4.04468e-19	7.3478e-21	1.16123e-22	1.60498e-24	1.95198e-26	2.15314e-28	3.60256e-30	
POCHCL_Coptocephala_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.264056	0.252213	0.208344	0.143453	0.0799243	0.0353893	0.01235	0.00339123	0.000734704	0.000126261	1.73322e-05	1.91536e-06	1.71793e-07	1.26091e-08	7.63459e-10	3.84328e-11	1.62061e-12	5.7651e-14	1.74186e-15	4.49851e-17	9.99037e-19	1.91873e-20	3.20397e-22	4.67505e-24	5.9892e-26	6.76671e-28	6.7711e-30	6.02976e-32	4.89372e-34	5.87368e-36	
POCHCL_Smaragdina_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.27848	0.257303	0.203176	0.135236	0.0747212	0.0338382	0.0124503	0.0037035	0.000889039	0.000172338	2.70432e-05	3.44813e-06	3.58916e-07	3.06613e-08	2.16195e-09	1.26567e-10	6.18879e-12	2.54266e-13	8.82896e-15	2.60583e-16	6.57357e-18	1.42491e-19	2.66763e-21	4.33453e-23	6.1414e-25	7.62153e-27	8.32029e-29	8.03188e-31	7.04245e-33	9.14255e-35	
POCHCR_Cryptocephalus_venustus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.213536	0.225928	0.214212	0.167514	0.103599	0.0498394	0.0185641	0.00535903	0.00120399	0.000211816	2.93989e-05	3.24563e-06	2.87467e-07	2.06044e-08	1.2054e-09	5.80387e-11	2.31843e-12	7.74247e-14	2.17733e-15	5.19174e-17	1.05647e-18	1.8459e-20	2.78528e-22	3.64913e-24	4.17238e-26	4.18349e-28	3.69511e-30	2.88899e-32	2.04127e-34	2.08423e-36	
POCHCH_Exema_canadensis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chlamisus_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.0129865	0.0255454	0.0535913	0.0979977	0.14849	0.18267	0.180328	0.141847	0.0885588	0.0438129	0.0171813	0.00535061	0.00132748	0.00026351	4.20687e-05	5.43311e-06	5.71211e-07	4.92097e-08	3.49713e-09	2.06385e-10	1.01813e-11	4.22552e-13	1.48456e-14	4.4417e-16	1.1382e-17	2.51184e-19	4.80066e-21	8.01723e-23	1.22701e-24	2.90402e-26	
N14	0.0015016	0.00382258	0.0121106	0.03437	0.078901	0.141491	0.195115	0.2051	0.163507	0.0986005	0.0449529	0.015513	0.00406326	0.000811053	0.000124008	1.46116e-05	1.33568e-06	9.54098e-08	5.3658e-09	2.39422e-10	8.54156e-12	2.45517e-13	5.72887e-15	1.09316e-16	1.71795e-18	2.23882e-20	2.43554e-22	2.22812e-24	1.7609e-26	1.93209e-28	
N15	3.52176e-05	0.000162619	0.000972637	0.00502542	0.0201873	0.0604719	0.132002	0.206984	0.231229	0.183375	0.103253	0.0414327	0.0119379	0.00249802	0.0003851	4.44412e-05	3.90239e-06	2.64922e-07	1.41148e-08	5.98493e-10	2.04566e-11	5.70284e-13	1.31064e-14	2.50759e-16	4.02992e-18	5.48485e-20	6.37019e-22	6.36363e-24	5.62382e-26	7.16588e-28	
POCHEU_Colasposoma_auripenne	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Bromius_obscurus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.000950801	0.00231453	0.00746149	0.0226736	0.0570071	0.113144	0.173938	0.205288	0.18519	0.12747	0.066967	0.0269056	0.0082958	0.00197223	0.000363617	5.23336e-05	5.92242e-06	5.31031e-07	3.8025e-08	2.1919e-09	1.02526e-10	3.92207e-12	1.23649e-13	3.23648e-15	7.08365e-17	1.30536e-18	2.0397e-20	2.73372e-22	3.32145e-24	5.97636e-26	
POCHEU_Basilepta_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Paria_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCR_Lema_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.13327	0.155928	0.179625	0.183184	0.154491	0.104223	0.0555471	0.0233544	0.00777885	0.00206721	0.000442041	7.67477e-05	1.09177e-05	1.28382e-06	1.25848e-07	1.03665e-08	7.2296e-10	4.29876e-11	2.1936e-12	9.66508e-14	3.69791e-15	1.23513e-16	3.61929e-18	9.34771e-20	2.13725e-21	4.34456e-23	7.89267e-25	1.2964e-26	2.03536e-28	4.98292e-30	
POCHEU_Nodonota_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N18	0.0176545	0.0670004	0.214024	0.352912	0.252049	0.0814641	0.0135274	0.00128871	7.65383e-05	3.01555e-06	8.26479e-08	1.6355e-09	2.40788e-11	2.70323e-13	2.36242e-15	1.63563e-17	9.10861e-20	4.13429e-22	1.54738e-24	4.82552e-27	1.26555e-29	2.81474e-32	5.34962e-35	8.74866e-38	1.23893e-40	1.52818e-43	1.65072e-46	1.57038e-49	1.33805e-52	1.3749e-55	
POCHEU_Colaspis_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
