NODE	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
N1	4.63728e-09	1.74903e-08	9.53411e-08	5.15249e-07	2.55411e-06	1.14123e-05	4.57117e-05	0.000163747	0.000523925	0.00149622	0.00381228	0.00866524	0.0175727	0.0318083	0.051431	0.074375	0.0963725	0.112197	0.117821	0.112239	0.0977918	0.0788527	0.059834	0.0437252	0.0317236	0.0237101	0.0189851	0.0168388	
POCHCH_Chrysolina_aurichalcea	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	3.13095e-09	9.49958e-09	4.59422e-08	2.42653e-07	1.22503e-06	5.66523e-06	2.36514e-05	8.86298e-05	0.00029734	0.000891883	0.0023903	0.0057223	0.0122375	0.0233873	0.0399716	0.0611646	0.083937	0.103548	0.115215	0.116167	0.106833	0.0904517	0.0714469	0.0536614	0.0393732	0.0293022	0.0232219	0.0206603	
N3	1.31889e-08	3.2747e-08	1.21443e-07	4.98845e-07	2.01689e-06	7.67644e-06	2.70276e-05	8.73924e-05	0.000258674	0.000699788	0.00172891	0.00389945	0.00802831	0.0150905	0.025908	0.0406564	0.0583807	0.0768295	0.0928602	0.103376	0.106407	0.101806	0.0912058	0.0773433	0.0631398	0.0509996	0.042542	0.0387155	
N4	1.43899e-09	3.10589e-09	9.83104e-09	3.51732e-08	1.27155e-07	4.44974e-07	1.48179e-06	4.6611e-06	1.38028e-05	3.84167e-05	0.000100421	0.000246465	0.000567955	0.0012291	0.00249887	0.00477558	0.00858553	0.0145348	0.0232017	0.0349803	0.049915	0.0675871	0.0871092	0.107248	0.126631	0.143971	0.158207	0.168553	
N5	8.90172e-12	2.51899e-11	1.14315e-10	5.83584e-10	2.94042e-09	1.40337e-08	6.26292e-08	2.60211e-07	1.00482e-06	3.60362e-06	1.1998e-05	3.70799e-05	0.000106374	0.000283328	0.000700924	0.00161155	0.00344644	0.00686317	0.0127435	0.0220988	0.0358571	0.0545537	0.0780038	0.105076	0.133677	0.161	0.183993	0.199931	
POCHCH_Chrysolina_viridana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N6	2.95486e-35	2.96317e-33	3.71601e-31	4.5052e-29	5.03801e-27	5.0846e-25	4.57899e-23	3.65178e-21	2.56233e-19	1.57154e-17	8.36606e-16	3.83573e-14	1.50146e-12	4.96846e-11	1.37425e-09	3.13617e-08	5.81656e-07	8.61387e-06	9.97604e-05	0.000881512	0.00577129	0.0270436	0.0871718	0.185381	0.251624	0.21917	0.137031	0.0858165	
POCHCH_Chrysolina_herbacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
