NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
N1	0.0805504	0.080465	0.0802178	0.0796636	0.0786029	0.0768096	0.0740705	0.0702318	0.0652434	0.0591894	0.0522948	0.0449016	0.0374179	0.0302521	0.0237492	0.0181453	0.0135491	0.00995237	0.00725965	0.00532694	0.00399769	0.00312972	0.00261121	0.00236825	
N2	0.08601	0.0826095	0.0799915	0.0778661	0.0758873	0.0736942	0.0709579	0.0674288	0.0629765	0.0576106	0.0514796	0.0448441	0.0380318	0.0313841	0.0252052	0.0197239	0.015075	0.0112992	0.00835859	0.00616139	0.00458833	0.0035164	0.00283634	0.00246373	
N3	0.00555225	0.00594591	0.00702917	0.00887931	0.0116107	0.0153378	0.020132	0.0259761	0.0327272	0.0400962	0.0476548	0.0548745	0.0611937	0.0661031	0.0692296	0.0704008	0.0696718	0.0673103	0.063742	0.059473	0.0550073	0.0507783	0.0471043	0.0441699	
POCUSC_Dendroctonus_jeffreyi	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_ponderosae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N4	0.108149	0.102662	0.0971354	0.09145	0.0854697	0.0790828	0.0722372	0.0649628	0.0573762	0.0496678	0.0420737	0.0348401	0.0281883	0.0222863	0.0172329	0.0130555	0.00971814	0.00713876	0.00520804	0.00380792	0.00282594	0.0021649	0.00174782	0.00151945	
POCUSC_Dendroctonus_frontalis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.129711	0.121888	0.113029	0.10333	0.093021	0.0823566	0.0716159	0.0610876	0.0510522	0.0417594	0.033407	0.0261261	0.0199732	0.0149339	0.0109334	0.00785401	0.00555404	0.00388555	0.00270865	0.00190089	0.00136203	0.00101489	0.000803867	0.000692056	
POCUSC_Dendroctonus_adjunctus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.141328	0.13214	0.121307	0.10925	0.0964479	0.0833967	0.0705751	0.0584092	0.047244	0.0373253	0.0287918	0.02168	0.0159374	0.0114441	0.00803633	0.00553033	0.00374227	0.00250328	0.00166854	0.0011211	0.000771701	0.000555773	0.000429327	0.000364689	
POCUSC_Dendroctonus_approximatus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_brevicomis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0937546	0.089491	0.0856203	0.0819573	0.0782828	0.0743759	0.0700488	0.0651777	0.0597264	0.0537556	0.0474163	0.0409263	0.0345363	0.0284918	0.0229985	0.0181992	0.0141642	0.0108954	0.00834017	0.0064115	0.00500726	0.0040271	0.00338411	0.00301151	
N8	0.11036	0.104375	0.0980643	0.0914455	0.0845365	0.0773677	0.069994	0.0625008	0.0550049	0.0476476	0.0405825	0.0339602	0.0279116	0.0225351	0.0178878	0.0139831	0.0107943	0.00826275	0.0063091	0.00484437	0.00378032	0.00303726	0.00254921	0.0022665	
POCUSC_Dendroctonus_simplex	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_pseudotsugae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.0871989	0.0834861	0.0803527	0.0775763	0.0748946	0.0720399	0.0687754	0.0649287	0.0604171	0.055259	0.0495707	0.0435463	0.0374274	0.0314662	0.0258912	0.0208809	0.0165486	0.0129406	0.0100442	0.00780309	0.00613527	0.00495021	0.00416289	0.00370368	
N10	0.0204431	0.0208064	0.0224962	0.0254659	0.0296493	0.0349031	0.0409612	0.047416	0.0537373	0.0593298	0.0636185	0.0661426	0.0666357	0.0650709	0.0616609	0.0568124	0.051049	0.044922	0.0389307	0.033467	0.0287922	0.0250419	0.0222527	0.0203954	
POCUSC_Dendroctonus_punctatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N11	0.000242602	0.000421181	0.000963648	0.00231397	0.00532392	0.0113384	0.0220286	0.0387572	0.0614809	0.0876692	0.112135	0.128465	0.1317	0.120783	0.0991133	0.072828	0.0479835	0.0284074	0.0151624	0.00733944	0.00326155	0.00137065	0.000590134	0.000320588	
POCUSC_Dendroctonus_rufipennis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_murrayanae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N12	0.107911	0.102145	0.0961311	0.0898694	0.0833561	0.0765984	0.0696274	0.0625064	0.0553333	0.0482358	0.0413605	0.0348575	0.0288635	0.0234877	0.0188004	0.0148291	0.0115601	0.0089453	0.00691281	0.00537818	0.00425528	0.00346483	0.00294027	0.00263096	
POCUSC_Dendroctonus_valens	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_terebrans	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
