NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	
N1	0.151001	0.146786	0.138201	0.125567	0.109698	0.0918138	0.0733587	0.0557595	0.0401849	0.0273734	0.0175744	0.0106082	0.00600847	0.0031892	0.00158585	0.000739627	0.000324681	0.000135147	5.4106e-05	2.13999e-05	8.7975e-06	4.13185e-06	2.59116e-06	
N2	0.185111	0.15973	0.136347	0.114902	0.0953657	0.0777442	0.0620764	0.0484104	0.0367733	0.0271417	0.0194226	0.0134512	0.00900317	0.00581874	0.00363043	0.00218813	0.00127665	0.000724191	0.000402791	0.000223127	0.000126636	7.7254e-05	5.43154e-05	
ADCACI_Omus_californicus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.231425	0.195463	0.159544	0.125459	0.0947847	0.0686355	0.0475362	0.0314322	0.0198115	0.0118871	0.00678208	0.00367624	0.00189203	0.00092426	0.000428573	0.00018874	7.90502e-05	3.1577e-05	1.21014e-05	4.50967e-06	1.68916e-06	6.90291e-07	3.66564e-07	
ADCACI_Amblycheila_baroni	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.175471	0.154951	0.137516	0.12085	0.103681	0.0859258	0.0683042	0.0518258	0.0373943	0.025579	0.0165431	0.0100928	0.0057977	0.00313174	0.0015899	0.000759028	0.000341579	0.000145696	5.95642e-05	2.38649e-05	9.79126e-06	4.47169e-06	2.60911e-06	
N5	0.216123	0.183893	0.152453	0.122833	0.0959646	0.0725491	0.0529754	0.0373008	0.0252885	0.0164862	0.0103234	0.00620316	0.00357416	0.00197384	0.00104475	0.000530366	0.000258721	0.0001218	5.58363e-05	2.53846e-05	1.1869e-05	6.10941e-06	3.85683e-06	
ADCACI_Megacephala_whelani	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.259497	0.216618	0.172138	0.129171	0.0907469	0.0592	0.0356094	0.0196388	0.00988953	0.00453442	0.00188981	0.000715368	0.000245942	7.68379e-05	2.18398e-05	5.65721e-06	1.3388e-06	2.90509e-07	5.8125e-08	1.08285e-08	1.92136e-09	3.51651e-10	9.2893e-11	
ADCACI_Megacephala_brasiliensis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Megacephala_sobrina	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
