NODE	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	0.397415	0.308431	0.182848	0.0797494	0.0249978	0.00557174	0.000879825	9.84136e-05	7.81239e-06	4.41589e-07	1.78521e-08	5.18983e-10	1.09173e-11	1.67327e-13	9.4226e-18	8.59605e-19	6.77209e-20	4.62619e-21	2.75166e-22	1.43096e-23	6.53269e-25	2.62866e-26	9.35964e-28	2.96026e-29	8.34752e-31	2.10622e-32	4.77175e-34	9.73931e-36	1.7966e-37	3.00461e-39	4.56902e-41	6.33564e-43	8.03284e-45	9.33665e-47	9.97327e-49	9.81398e-51	8.9175e-53	7.53211e-55	7.67103e-57	
N2	0.0959613	0.146005	0.191404	0.20157	0.167205	0.109031	0.0560851	0.0228752	0.00743838	0.00193871	0.000407081	6.91969e-05	9.56595e-06	1.08025e-06	1.00074e-07	7.6369e-09	4.82017e-10	2.52621e-11	1.10362e-12	4.03428e-14	1.23861e-15	3.20573e-17	7.01978e-19	1.30521e-20	2.0679e-22	2.80146e-24	3.25638e-26	3.25872e-28	2.81686e-30	2.11017e-32	1.37439e-34	7.80797e-37	3.88136e-39	1.69371e-41	6.50899e-44	2.21055e-46	6.66391e-49	1.82254e-51	7.44847e-54	
N3	0.0303994	0.053333	0.0901592	0.133055	0.164978	0.169911	0.145137	0.10304	0.0610042	0.0302331	0.012591	0.00442338	0.00131577	0.000332579	7.16772e-05	1.32147e-05	2.09066e-06	2.84675e-07	3.34577e-08	3.40339e-09	3.00429e-10	2.30721e-11	1.54531e-12	9.04822e-14	4.64239e-15	2.09192e-16	8.29763e-18	2.90375e-19	8.98622e-21	2.46542e-22	6.01349e-24	1.30855e-25	2.55231e-27	4.4948e-29	7.23837e-31	1.09344e-32	1.64426e-34	2.88341e-36	9.67113e-38	
N4	8.14549e-08	3.83576e-07	2.12184e-06	1.07356e-05	4.79646e-05	0.000188586	0.000652691	0.00198899	0.00533633	0.0126002	0.0261696	0.0477781	0.0766287	0.107898	0.133308	0.14445	0.137232	0.114283	0.0834208	0.0533815	0.0299545	0.014747	0.00637405	0.00242104	0.000809036	0.0002382	6.19013e-05	1.42302e-05	2.90203e-06	5.26973e-07	8.56349e-08	1.25412e-08	1.67177e-09	2.05689e-10	2.3799e-11	2.65089e-12	2.93576e-13	3.56354e-14	8.16782e-15	
N5	2.63833e-08	1.14208e-07	6.40024e-07	3.47671e-06	1.70295e-05	7.39073e-05	0.00028286	0.000952979	0.00282316	0.00734658	0.0167765	0.0335863	0.0588927	0.0903714	0.121267	0.142209	0.145668	0.130291	0.101743	0.0693653	0.0412964	0.0214775	0.00976375	0.00388285	0.00135213	0.000412814	0.00011066	2.60915e-05	5.42278e-06	9.96234e-07	1.6238e-07	2.36069e-08	3.08574e-09	3.67216e-10	4.05682e-11	4.28409e-12	4.52278e-13	5.34197e-14	1.21483e-14	
N6	2.16022e-12	1.9899e-11	2.38743e-10	2.66803e-09	2.63165e-08	2.25903e-07	1.67699e-06	1.07205e-05	5.88066e-05	0.000275875	0.00110327	0.00374968	0.0107986	0.0262783	0.0538988	0.0929659	0.134579	0.163246	0.165727	0.140697	0.0998533	0.0592467	0.0294047	0.0122188	0.00425672	0.00124536	0.000306593	6.36617e-05	1.11777e-05	1.66412e-06	2.10699e-07	2.27582e-08	2.10397e-09	1.67082e-10	1.14496e-11	6.83069e-13	3.65615e-14	2.02496e-15	2.37155e-16	
N7	3.3127e-14	4.4641e-13	8.15391e-12	1.34953e-10	1.92429e-09	2.34125e-08	2.41779e-07	2.10897e-06	1.54631e-05	9.48381e-05	0.000484197	0.00204807	0.00714395	0.0204594	0.0479105	0.0914013	0.141605	0.1777	0.180285	0.147705	0.0976858	0.0521736	0.0225303	0.00788151	0.00223917	0.000518276	9.80842e-05	1.52385e-05	1.95194e-06	2.07082e-07	1.82815e-08	1.34945e-09	8.36897e-11	4.38188e-12	1.94648e-13	7.37805e-15	2.42023e-16	7.55109e-18	4.82634e-19	
N8	7.53968e-19	3.14254e-17	1.59707e-15	6.92117e-14	2.47402e-12	7.22287e-11	1.7089e-09	3.25121e-08	4.93418e-07	5.92459e-06	5.58134e-05	0.00040906	0.00231286	0.0100058	0.03286	0.0813232	0.150678	0.207862	0.212589	0.160744	0.0897529	0.0370261	0.0113102	0.00256784	0.000435565	5.55494e-05	5.36548e-06	3.95638e-07	2.24596e-08	9.90127e-10	3.41955e-11	9.33307e-13	2.03042e-14	3.55046e-16	5.03091e-18	5.82332e-20	5.56449e-22	4.59942e-24	6.06335e-26	
N9	1.32744e-18	4.98607e-17	2.32704e-15	9.36071e-14	3.13487e-12	8.65201e-11	1.95183e-09	3.56936e-08	5.24611e-07	6.14235e-06	5.67733e-05	0.000410468	0.00230016	0.00990082	0.0324547	0.0803708	0.149294	0.206786	0.21261	0.16181	0.0910709	0.0379448	0.0117382	0.00270886	0.000469288	6.14956e-05	6.14748e-06	4.73126e-07	2.83025e-08	1.32876e-09	4.94344e-11	1.47125e-12	3.53515e-14	6.91895e-16	1.11243e-17	1.48176e-19	1.6547e-21	1.63993e-23	2.7246e-25	
