NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.497905	0.311574	0.136446	0.0428056	0.00957675	0.00151222	0.000167106	1.28617e-05	6.88791e-07	2.57175e-08	6.7239e-10	1.2386e-11	1.61952e-13	7.76456e-18	6.38375e-19	4.48142e-20	2.69912e-21	1.40151e-22	6.30415e-24	2.46817e-25	8.45003e-27	2.54122e-28	6.74265e-30	1.58511e-31	3.3151e-33	6.19212e-35	1.03685e-36	1.56199e-38	2.12432e-40	2.61672e-42	2.92852e-44	2.98665e-46	2.78356e-48	2.37725e-50	1.8652e-52	1.34781e-54	8.99085e-57	5.54905e-59	3.1756e-61	1.69277e-63	1.07021e-65	
N2	0.304304	0.313274	0.217607	0.109154	0.0409118	0.0116766	0.00256789	0.000438908	5.8734e-05	6.19584e-06	5.18699e-07	3.4691e-08	1.86575e-09	8.12133e-11	2.87927e-12	8.36553e-14	2.0038e-15	3.97996e-17	6.59162e-19	9.15245e-21	1.07096e-22	1.06139e-24	8.95293e-27	6.45818e-29	4.00312e-31	2.14324e-33	9.97351e-36	4.07136e-38	1.482e-40	4.96471e-43	1.61929e-45	5.53032e-48	2.05949e-50	8.10854e-53	3.16071e-55	1.15979e-57	3.90476e-60	1.19415e-62	3.30936e-65	8.43414e-68	3.37984e-70	
N3	0.0961387	0.150479	0.193386	0.197982	0.16167	0.106281	0.0567697	0.0248319	0.00895284	0.0026754	0.000665922	0.000138672	2.42585e-05	3.57862e-06	4.46823e-07	4.73864e-08	4.28306e-09	3.31045e-10	2.19522e-11	1.25294e-12	6.17481e-14	2.63591e-15	9.77693e-17	3.16066e-18	8.93255e-20	2.2136e-21	4.8243e-23	9.27348e-25	1.57676e-26	2.37804e-28	3.19006e-30	3.81657e-32	4.08322e-34	3.91709e-36	3.37949e-38	2.63268e-40	1.86539e-42	1.22326e-44	7.76703e-47	5.29127e-49	5.71066e-51	
POCUEN_Foucartia_squamulata	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.0528202	0.0981889	0.152567	0.187852	0.184433	0.146191	0.0944939	0.0501824	0.0220243	0.00802667	0.00243914	0.00062029	0.000132456	2.38248e-05	3.62053e-06	4.66176e-07	5.10012e-08	4.75397e-09	3.78575e-10	2.58245e-11	1.51305e-12	7.63439e-14	3.32619e-15	1.25466e-16	4.10837e-18	1.17094e-19	2.91256e-21	6.33941e-23	1.21061e-24	2.03372e-26	3.01328e-28	3.94803e-30	4.58588e-32	4.73442e-34	4.35506e-36	3.57826e-38	2.63266e-40	1.74018e-42	1.04378e-44	6.08588e-47	6.54596e-49	
N5	0.0974604	0.140001	0.169755	0.175632	0.155141	0.116798	0.0748169	0.0407352	0.0188462	0.00741172	0.00247995	0.000706914	0.00017195	3.57581e-05	6.37097e-06	9.7473e-07	1.28369e-07	1.4589e-08	1.43453e-09	1.22367e-10	9.07947e-12	5.8759e-13	3.32574e-14	1.65075e-15	7.20494e-17	2.77265e-18	9.43247e-20	2.84416e-21	7.62072e-23	1.81904e-24	3.87763e-26	7.39972e-28	1.26711e-29	1.95147e-31	2.70917e-33	3.39784e-35	3.8591e-37	3.9834e-39	3.78416e-41	3.57961e-43	6.64492e-45	
N6	0.110233	0.154153	0.17976	0.177918	0.149875	0.107295	0.0651418	0.0334858	0.0145603	0.00535388	0.00166526	0.000438477	9.78553e-05	1.85381e-05	2.98668e-06	4.10078e-07	4.80945e-08	4.83004e-09	4.16452e-10	3.09113e-11	1.98072e-12	1.0988e-13	5.29252e-15	2.21979e-16	8.13074e-18	2.60838e-19	7.34989e-21	1.82427e-22	3.99952e-24	7.76654e-26	1.33942e-27	2.0569e-29	2.81991e-31	3.45997e-33	3.80876e-35	3.77053e-37	3.36471e-39	2.7137e-41	1.9905e-43	1.39599e-45	1.83612e-47	
N7	0.0590313	0.0939382	0.132111	0.160762	0.16695	0.146981	0.109411	0.0688142	0.0365763	0.0164406	0.00625555	0.00201738	0.000552269	0.000128564	2.55016e-05	4.31969e-06	6.26354e-07	7.79439e-08	8.34661e-09	7.71294e-10	6.16825e-11	4.28167e-12	2.58738e-13	1.36522e-14	6.30862e-16	2.56061e-17	9.15596e-19	2.89252e-20	8.0965e-22	2.01364e-23	4.46188e-25	8.83216e-27	1.56589e-28	2.49288e-30	3.57243e-32	4.61965e-34	5.40474e-36	5.74432e-38	5.62387e-40	5.49528e-42	1.04771e-43	
N8	0.020234	0.0390846	0.0712249	0.113217	0.152104	0.17072	0.15938	0.123548	0.079476	0.0424331	0.0188174	0.00693991	0.00213229	0.000547006	0.000117466	2.11775e-05	3.21562e-06	4.1264e-07	4.4911e-08	4.16128e-09	3.29493e-10	2.23811e-11	1.30922e-12	6.62087e-14	2.90564e-15	1.11078e-16	3.71255e-18	1.08878e-19	2.81163e-21	6.41515e-23	1.29754e-24	2.33395e-26	3.74508e-28	5.37683e-30	6.9269e-32	8.02979e-34	8.39855e-36	7.94994e-38	6.8601e-40	5.70402e-42	9.16934e-44	
