NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
N1	0.0001485	0.000279835	0.000734963	0.00210371	0.00578656	0.0144211	0.0316226	0.0600415	0.0977633	0.135665	0.159767	0.159202	0.133949	0.0950243	0.0567859	0.0285724	0.0121034	0.00431741	0.00129755	0.000328816	7.0334e-05	1.27147e-05	1.94539e-06	2.52334e-07	2.7796e-08	2.60531e-09	2.08202e-10	1.4216e-11	8.31176e-13	7.20127e-17	1.49615e-17	2.8864e-18	5.17693e-19	8.64261e-20	1.34462e-20	1.95196e-21	2.64719e-22	3.35801e-23	3.98947e-24	4.44636e-25	4.67481e-26	4.85538e-27	7.45433e-28	
N2	3.83084e-07	1.6347e-06	9.18123e-06	5.06007e-05	0.000250992	0.00107708	0.00391799	0.0119408	0.0302575	0.0633915	0.109319	0.154619	0.178839	0.168784	0.129784	0.081248	0.0414121	0.0172001	0.00583074	0.00161701	0.000367948	6.8938e-05	1.06768e-05	1.37271e-06	1.47175e-07	1.32198e-08	9.99544e-10	6.39187e-11	3.47335e-12	1.6113e-13	6.41047e-15	2.19688e-16	6.51319e-18	1.67746e-19	3.76812e-21	7.41118e-23	1.28101e-24	1.95286e-26	2.63475e-28	3.15696e-30	3.37788e-32	3.33993e-34	4.99675e-36	
N3	2.05167e-05	5.26973e-05	0.000187098	0.000682617	0.00229197	0.00677878	0.0173208	0.0378591	0.070376	0.110817	0.147381	0.165182	0.155757	0.123422	0.0821312	0.0458878	0.0215307	0.00848937	0.00281577	0.000786742	0.000185493	3.69786e-05	6.24709e-06	8.96546e-07	1.09589e-07	1.14407e-08	1.02296e-09	7.85682e-11	5.19873e-12	2.97234e-13	1.47279e-14	6.34319e-16	2.38163e-17	7.81807e-19	2.25021e-20	5.69462e-22	1.27063e-23	2.50644e-25	4.38255e-27	6.81068e-29	9.44604e-31	1.2075e-32	2.41555e-34	
N4	0.000190387	0.000368966	0.000951896	0.00259402	0.00669878	0.0156483	0.032366	0.0586186	0.0923657	0.126112	0.148806	0.151471	0.132864	0.100365	0.0652801	0.0365659	0.0176476	0.00734428	0.00263829	0.000819139	0.000220138	5.12925e-05	1.03805e-05	1.82824e-06	2.80791e-07	3.76876e-08	4.4303e-09	4.57158e-10	4.15041e-11	3.32286e-12	2.35145e-13	1.47424e-14	8.20751e-16	4.06685e-17	1.79759e-18	7.10363e-20	2.51525e-21	7.99732e-23	2.28862e-24	5.91412e-26	1.39367e-27	3.17954e-29	1.19961e-30	
N5	0.000231546	0.000447191	0.001144	0.0030761	0.00781643	0.0179435	0.0364343	0.0646874	0.0997214	0.132873	0.152559	0.150631	0.127734	0.0929586	0.0580421	0.0310955	0.0142996	0.00564819	0.00191798	0.000560545	0.00014118	3.06883e-05	5.76645e-06	9.38292e-07	1.32455e-07	1.62533e-08	1.73717e-09	1.62059e-10	1.32242e-11	9.45954e-13	5.94476e-14	3.28945e-15	1.60622e-16	6.93648e-18	2.65516e-19	9.0284e-21	2.73304e-22	7.38124e-24	1.78233e-25	3.85663e-27	7.51323e-29	1.37434e-30	4.13982e-32	
N6	0.00118467	0.00203377	0.00421574	0.00889634	0.017857	0.0330559	0.0554642	0.0834532	0.11183	0.132874	0.139591	0.129434	0.105822	0.0762478	0.048415	0.0270989	0.0133778	0.00582932	0.00224433	0.000764372	0.000230594	6.17105e-05	1.46732e-05	3.1051e-06	5.85839e-07	9.8724e-08	1.48875e-08	2.0128e-09	2.44454e-10	2.67209e-11	2.63391e-12	2.34576e-13	1.89118e-14	1.38284e-15	9.18776e-17	5.55714e-18	3.06547e-19	1.54521e-20	7.13525e-22	3.03436e-23	1.21167e-24	4.98038e-26	3.50053e-27	
POCHBR_Acanthoscelides_obtectus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.000852554	0.00162857	0.00399622	0.00998086	0.0228842	0.0461491	0.0802943	0.119373	0.150856	0.161596	0.146538	0.112468	0.0731063	0.0403024	0.0188807	0.00753515	0.00256921	0.000750791	0.00018868	4.09223e-05	7.68769e-06	1.25552e-06	1.78909e-07	2.2325e-08	2.44819e-09	2.36753e-10	2.02588e-11	1.53892e-12	1.04106e-13	6.29096e-15	3.40579e-16	1.65656e-17	7.25876e-19	2.87291e-20	1.02961e-21	3.3494e-23	9.91317e-25	2.67546e-26	6.60039e-28	1.49378e-29	3.13576e-31	6.49519e-33	2.22273e-34	
N8	3.73317e-05	0.000126593	0.000596708	0.0026465	0.00985352	0.0295804	0.0701575	0.129761	0.18549	0.203793	0.171706	0.111067	0.0553813	0.0214253	0.00648344	0.00154868	0.000294819	4.51619e-05	5.61962e-06	5.73185e-07	4.83367e-08	3.39764e-09	2.00588e-10	1.00174e-11	4.26016e-13	1.55246e-14	4.8761e-16	1.32724e-17	3.14677e-19	6.52987e-21	1.1913e-22	1.91889e-24	2.73984e-26	3.48078e-28	3.94863e-30	4.01322e-32	3.66602e-34	3.019e-36	2.2477e-38	1.51712e-40	9.31526e-43	5.31016e-45	4.39913e-47	
