NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	
N1	0.316456	0.269141	0.194927	0.119495	0.0613901	0.0261411	0.00913155	0.00259419	0.000595397	0.000109882	1.62599e-05	1.92664e-06	1.82792e-07	1.39003e-08	8.48803e-10	4.17252e-11	1.65623e-12	5.69004e-17	9.20294e-18	1.34509e-18	1.78046e-19	2.13934e-20	2.34016e-21	2.34536e-22	2.24849e-23	3.08297e-24	
N2	0.253002	0.237878	0.196028	0.141248	0.0885198	0.0479493	0.0223213	0.00888999	0.0030201	0.000873743	0.00021519	4.51451e-05	8.0792e-06	1.23591e-06	1.62015e-07	1.82524e-08	1.77273e-09	1.48929e-10	1.08615e-11	6.90443e-13	3.84473e-14	1.88934e-15	8.30163e-17	3.35154e-18	1.33571e-19	7.73749e-21	
POCHCA_Agroiconota_propinqua	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.175657	0.180725	0.175066	0.155788	0.124325	0.0873192	0.0532888	0.028038	0.0126645	0.0049014	0.0016247	0.000461538	0.000112504	2.35722e-05	4.25397e-06	6.62744e-07	8.9357e-08	1.04539e-08	1.06407e-09	9.44982e-11	7.34325e-12	5.00924e-13	3.01526e-14	1.62942e-15	8.68326e-17	8.01211e-18	
N4	0.0453704	0.0669225	0.103709	0.144421	0.170898	0.167945	0.135324	0.0886913	0.047057	0.0201707	0.00698671	0.00195968	0.000446678	8.31213e-05	1.26961e-05	1.60105e-06	1.67711e-07	1.4683e-08	1.08099e-09	6.73271e-11	3.5684e-12	1.61918e-13	6.34036e-15	2.18582e-16	7.25329e-18	3.82716e-19	
N5	0.0172358	0.0331669	0.0678481	0.119979	0.172907	0.197477	0.17548	0.119785	0.0622839	0.0245465	0.00731702	0.00165021	0.000282219	3.67416e-05	3.66014e-06	2.80719e-07	1.66902e-08	7.74921e-10	2.83123e-11	8.20326e-13	1.89962e-14	3.54307e-16	5.36454e-18	6.65795e-20	7.02906e-22	1.05054e-23	
N6	0.00947441	0.0197434	0.0453011	0.0911402	0.149866	0.194754	0.195955	0.150666	0.0878049	0.0386109	0.01279	0.00319362	0.000602629	8.62867e-05	9.42498e-06	7.90304e-07	5.12308e-08	2.58676e-09	1.02533e-10	3.21607e-12	8.04763e-14	1.62028e-15	2.65247e-17	3.60109e-19	4.31873e-21	6.92915e-23	
POCHCR_Pachybrachis_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0033525	0.00753303	0.0205732	0.0508844	0.103082	0.164579	0.203165	0.191765	0.137497	0.0746428	0.0306576	0.00954012	0.00225635	0.000407474	5.65122e-05	6.05947e-06	5.0601e-07	3.31659e-08	1.71995e-09	7.11482e-11	2.36677e-12	6.38253e-14	1.40716e-15	2.57004e-17	4.12169e-19	9.64035e-21	
N8	3.8168e-05	0.000152966	0.000813034	0.00391414	0.0152413	0.0458298	0.103963	0.175585	0.219058	0.200968	0.135298	0.0668435	0.0242797	0.00650705	0.00129326	0.000191834	2.13973e-05	1.80974e-06	1.17109e-07	5.85244e-09	2.28028e-10	6.99329e-12	1.70459e-13	3.34357e-15	5.54115e-17	1.33102e-18	
N9	6.63759e-05	0.000239809	0.00117469	0.00527958	0.0192182	0.0540757	0.11517	0.183582	0.217581	0.191071	0.124197	0.0598276	0.0214281	0.00573541	0.00115486	0.000176321	2.05936e-05	1.85751e-06	1.30671e-07	7.24109e-09	3.19239e-10	1.13073e-11	3.25005e-13	7.69511e-15	1.59992e-16	4.98576e-18	
POCHCL_Coptocephala_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	1.39864e-07	9.09983e-07	8.50036e-06	7.14688e-05	0.000489379	0.00264134	0.0110429	0.0353158	0.0855056	0.155357	0.210277	0.210823	0.156015	0.0851314	0.0343148	0.0102661	0.00229653	0.000387787	4.99692e-05	4.97133e-06	3.86453e-07	2.37552e-08	1.16899e-09	4.69006e-11	1.65384e-12	9.1201e-14	
POCHCL_Smaragdina_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N11	2.6084e-05	0.000119553	0.000715645	0.00372586	0.0152757	0.0474725	0.109481	0.184836	0.226436	0.200261	0.127634	0.0587037	0.0195703	0.00476252	0.000853899	0.000114034	1.14787e-05	8.81779e-07	5.23403e-08	2.43008e-09	8.92925e-11	2.62597e-12	6.24922e-14	1.22112e-15	2.07559e-17	5.18141e-19	
POCHCR_Cryptocephalus_venustus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	1.41125e-05	6.86393e-05	0.000465117	0.00275439	0.012596	0.0426486	0.104801	0.184747	0.232006	0.206772	0.130649	0.0586138	0.0187482	0.00430432	0.000715855	8.72139e-05	7.88249e-06	5.3563e-07	2.77386e-08	1.1095e-09	3.47212e-11	8.60629e-13	1.70961e-14	2.75832e-16	3.77779e-18	7.40689e-20	
POCHCH_Exema_canadensis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chlamisus_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.0731942	0.0948725	0.129549	0.16345	0.17582	0.154598	0.108786	0.0606336	0.0266586	0.00924308	0.00253302	0.000550876	9.55778e-05	1.33107e-05	1.49786e-06	1.37146e-07	1.029e-08	6.37129e-10	3.27829e-11	1.41131e-12	5.11691e-14	1.5724e-15	4.12193e-17	9.30976e-19	1.90804e-20	6.16517e-22	
N14	0.058017	0.0851576	0.133967	0.185249	0.202964	0.167738	0.102247	0.0455706	0.0148348	0.00354019	0.000623485	8.17395e-05	8.05642e-06	6.03341e-07	3.47092e-08	1.55078e-09	5.43961e-11	1.51373e-12	3.37566e-14	6.09071e-16	8.97272e-18	1.08858e-19	1.09651e-21	9.24833e-24	6.70347e-26	6.63064e-28	
N15	0.0230223	0.0476907	0.0988432	0.165509	0.212037	0.20256	0.142099	0.0725592	0.0268553	0.00720035	0.00140237	0.00019963	2.09658e-05	1.64405e-06	9.7571e-08	4.44529e-09	1.57688e-10	4.41511e-12	9.88365e-14	1.79035e-15	2.65357e-17	3.25115e-19	3.32406e-21	2.86328e-23	2.1346e-25	2.199e-27	
POCHEU_Colasposoma_auripenne	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Bromius_obscurus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.0658508	0.0999559	0.159072	0.211164	0.209401	0.148049	0.0734276	0.025537	0.00627999	0.00110643	0.000141831	1.34446e-05	9.57832e-07	5.20926e-08	2.19501e-09	7.26605e-11	1.91411e-12	4.0611e-14	7.01671e-16	9.9742e-18	1.17755e-19	1.16473e-21	9.7302e-24	6.91972e-26	4.27681e-28	3.60506e-30	
POCHEU_Basilepta_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Paria_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCR_Lema_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.0142266	0.0341359	0.0812785	0.152679	0.213833	0.217854	0.159654	0.083915	0.0317182	0.00867995	0.00173682	0.000257266	2.86117e-05	2.42569e-06	1.59209e-07	8.21255e-09	3.37716e-10	1.12183e-11	3.047e-13	6.84206e-15	1.28314e-16	2.02917e-18	2.73505e-20	3.20139e-22	3.45396e-24	5.19432e-26	
POCHEU_Nodonota_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N18	0.000195856	0.00132201	0.00881965	0.040987	0.12247	0.229288	0.269095	0.199587	0.0940848	0.0281648	0.00531272	0.000624795	4.58095e-05	2.15912e-06	6.82203e-08	1.50453e-09	2.39862e-11	2.84719e-13	2.5795e-15	1.82151e-17	1.02065e-19	4.60872e-22	1.69978e-24	5.18215e-27	1.32853e-29	4.10896e-32	
POCHEU_Colaspis_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	5.4165e-10	1.00561e-06	0.00108977	0.368425	0.625201	0.00526927	1.31343e-05	1.43758e-08	8.2083e-12	2.68971e-15	5.37145e-19	6.81462e-23	5.66439e-27	3.16013e-31	1.20636e-35	3.19969e-40	5.96502e-45	7.87742e-50	7.39795e-55	4.93853e-60	2.33051e-65	7.68336e-71	1.73438e-76	2.59575e-82	2.45673e-88	1.56331e-94	
POCHEU_Chalcophana_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Eumolpus_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	0.0478545	0.0716877	0.110876	0.151056	0.172922	0.163987	0.128121	0.08225	0.0433348	0.0187358	0.00665282	0.00194353	0.00046831	9.33781e-05	1.54664e-05	2.13707e-06	2.47479e-07	2.4134e-08	1.99171e-09	1.39791e-10	8.38559e-12	4.32102e-13	1.9248e-14	7.52908e-16	2.80738e-17	1.73279e-18	
N21	0.0142242	0.0256618	0.0532132	0.0993425	0.152702	0.187725	0.182632	0.139956	0.0842948	0.0398751	0.0148223	0.00433655	0.0010012	0.000183045	2.66135e-05	3.09211e-06	2.88616e-07	2.17646e-08	1.33379e-09	6.6823e-11	2.75343e-12	9.38716e-14	2.66419e-15	6.35015e-17	1.33263e-18	4.32853e-20	
N22	0.00972217	0.0177433	0.0377539	0.0745142	0.124685	0.170468	0.187148	0.163524	0.113211	0.0619933	0.0268536	0.00921573	0.00251237	0.000546024	9.501e-05	1.33002e-05	1.50579e-06	1.38646e-07	1.04423e-08	6.47125e-10	3.3195e-11	1.41802e-12	5.07925e-14	1.54557e-15	4.26284e-17	1.85212e-18	
N23	0.00243587	0.00510677	0.0132175	0.0325264	0.0687843	0.119801	0.168431	0.189222	0.168998	0.119728	0.0672648	0.0299997	0.0106439	0.00301316	0.000683064	0.00012452	1.83391e-05	2.19311e-06	2.14095e-07	1.7158e-08	1.13573e-09	6.25406e-11	2.89612e-12	1.1546e-13	4.27576e-15	2.36798e-16	
POCHCA_Baliosus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N24	0.00353721	0.008587	0.0241169	0.0588429	0.114961	0.174902	0.204763	0.183411	0.125366	0.065349	0.0260041	0.0079195	0.00185361	0.000335346	4.72293e-05	5.22052e-06	4.56916e-07	3.1956e-08	1.80239e-09	8.27274e-11	3.11704e-12	9.72233e-14	2.53133e-15	5.56629e-17	1.09151e-18	3.29146e-20	
N25	0.115615	0.21601	0.312982	0.236993	0.0940024	0.021189	0.00292815	0.000263316	1.61327e-05	6.98026e-07	2.19498e-08	5.13573e-10	9.11938e-12	1.24993e-13	1.3422e-15	1.14418e-17	7.83597e-20	4.35844e-22	1.98853e-24	7.51089e-27	2.36867e-29	6.28665e-32	1.41492e-34	2.72554e-37	4.6325e-40	9.71023e-43	
POCHCA_Stolas_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Microrhopala_vittata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Chalepus_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Octotoma_scabripennis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N26	7.25927e-05	0.000320346	0.00176407	0.00815921	0.0291316	0.0778113	0.152584	0.216923	0.221855	0.162648	0.0854921	0.0323299	0.00885012	0.00176822	0.000260372	2.85612e-05	2.36038e-06	1.48664e-07	7.21811e-09	2.73218e-10	8.1505e-12	1.93633e-13	3.70088e-15	5.76109e-17	7.65164e-19	1.44621e-20	
N27	4.25104e-05	0.000194388	0.00120567	0.00638805	0.0256089	0.074572	0.154627	0.225615	0.230083	0.163617	0.0812753	0.0283534	0.00700426	0.00123815	0.000158496	1.48821e-05	1.03859e-06	5.45884e-08	2.18917e-09	6.78344e-11	1.6438e-12	3.15126e-14	4.83346e-16	6.01526e-18	6.35454e-20	9.14859e-22	
N28	9.95555e-06	6.24769e-05	0.00054586	0.00385402	0.0194112	0.0670855	0.155962	0.240932	0.24575	0.165398	0.073802	0.0220382	0.00446166	0.000621942	6.07154e-05	4.22462e-06	2.13238e-07	7.94314e-09	2.21986e-10	4.72756e-12	7.78535e-14	1.00504e-15	1.03029e-17	8.50725e-20	5.88679e-22	5.33501e-24	
POCHCA_Deloyala_guttata	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N29	1.07097e-05	7.48983e-05	0.000709598	0.00521781	0.0263791	0.0882269	0.19126	0.265258	0.233643	0.130483	0.046391	0.0106005	0.00157893	0.000155998	1.04252e-05	4.80995e-07	1.56386e-08	3.65538e-10	6.26054e-12	7.99866e-14	7.75169e-16	5.78715e-18	3.37631e-20	1.56118e-22	5.88892e-25	2.69798e-27	
POCHCA_Laccoptera_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N30	3.6551e-05	0.00025198	0.00194925	0.0113587	0.0460411	0.12549	0.225194	0.262315	0.196646	0.0946136	0.0293249	0.00591513	0.000788831	7.0933e-05	4.39587e-06	1.92024e-07	6.045e-09	1.40067e-10	2.43631e-12	3.23959e-14	3.34838e-16	2.73123e-18	1.78264e-20	9.43387e-23	4.15786e-25	2.3184e-27	
POCHCA_Cassida_fuscorufa	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Cassida_rubiginosa	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Coptocycla_adamantina	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N31	2.73818e-06	1.41255e-05	0.000104581	0.000689326	0.00361549	0.0146012	0.0446841	0.102464	0.174489	0.219178	0.20219	0.136763	0.0679271	0.024884	0.00677174	0.00138173	0.000213688	2.5342e-05	2.33258e-06	1.68647e-07	9.69044e-09	4.47526e-10	1.67954e-11	5.19688e-13	1.40883e-14	5.96006e-16	
N32	5.29222e-18	8.7063e-16	1.51148e-13	2.1196e-11	2.23796e-09	1.69842e-07	8.85052e-06	0.000299197	0.00606254	0.065245	0.303175	0.409911	0.188521	0.0252645	0.00146608	4.53718e-05	8.45985e-07	1.0292e-08	8.64251e-11	5.2245e-13	2.34922e-15	8.06699e-18	2.16248e-20	4.62184e-23	8.21619e-26	1.70054e-28	
POCHCA_Charidotella_sexpunctata	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Chelymorpha_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Aspidomorpha_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N33	0.347006	0.298444	0.20081	0.102221	0.0384332	0.0105822	0.00214181	0.000322198	3.65525e-05	3.17653e-06	2.14751e-07	1.14607e-08	4.89391e-10	1.69294e-11	4.79792e-13	1.12547e-14	2.20555e-16	3.64144e-18	5.10459e-20	6.11874e-22	6.31343e-24	5.64513e-26	4.41158e-28	3.06748e-30	2.01126e-32	1.78327e-34	
POCHCA_Notosacantha_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N34	0.35241	0.314972	0.208591	0.0923025	0.0262611	0.00482674	0.000586393	4.84342e-05	2.79743e-06	1.15978e-07	3.53423e-09	8.08597e-11	1.41552e-12	1.92839e-14	2.07557e-16	1.78915e-18	1.25035e-20	7.16293e-23	3.39764e-25	1.34665e-27	4.49717e-30	1.27511e-32	3.09124e-35	6.44965e-38	1.17039e-40	2.56266e-43	
POCHCA_Dactylispa_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Dicladispa_testacea	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
