NODE	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.000367197	0.000798487	0.00240829	0.00742557	0.0204019	0.0472682	0.0902531	0.140511	0.177352	0.180865	0.1487	0.0984188	0.0523917	0.0224207	0.00771214	0.00213259	0.000474283	8.48933e-05	1.22414e-05	1.42374e-06	1.3375e-07	1.01655e-08	6.26238e-10	3.13333e-11	1.27609e-12	6.82155e-17	1.12459e-17	1.67893e-18	2.27292e-19	2.79423e-20	3.12386e-21	3.18061e-22	2.95372e-23	2.50567e-24	1.94465e-25	1.38303e-26	9.03429e-28	5.45991e-29	3.1988e-30	2.70644e-31	
N2	0.000505863	0.00117496	0.0033736	0.00947932	0.0236803	0.0505885	0.0908073	0.135718	0.168018	0.171768	0.14476	0.100495	0.0574688	0.0270887	0.0105376	0.00338873	0.00090284	0.000199788	3.68266e-05	5.6723e-06	7.32534e-07	7.95988e-08	7.30441e-09	5.68173e-10	3.75957e-11	2.12071e-12	1.01958e-13	4.17062e-15	1.44937e-16	4.28143e-18	1.08042e-19	2.37136e-21	4.83567e-23	1.12343e-24	3.92951e-26	1.90794e-27	9.86836e-29	4.90691e-30	2.54529e-31	2.70521e-32	
N3	0.000164544	0.000341572	0.000871723	0.00227841	0.0056142	0.0125938	0.0253309	0.0453666	0.0720943	0.101469	0.126351	0.139114	0.135393	0.116475	0.0885824	0.0595779	0.035453	0.0186776	0.00871783	0.00360818	0.00132548	0.000432623	0.000125599	3.24721e-05	7.48552e-06	1.54056e-06	2.83438e-07	4.66823e-08	6.89236e-09	9.13526e-10	1.08853e-10	1.16779e-11	1.12967e-12	9.87007e-14	7.80476e-15	5.60524e-16	3.68917e-17	2.2947e-18	1.52872e-19	1.94395e-20	
N4	7.77395e-07	2.11586e-06	7.4296e-06	2.66512e-05	9.07006e-05	0.000285437	0.00082167	0.00215165	0.0051089	0.0109763	0.0213068	0.037329	0.0589761	0.0839701	0.107689	0.12435	0.129247	0.120898	0.101766	0.0770852	0.0525487	0.0322445	0.0178144	0.00886465	0.00397489	0.00160692	0.000586062	0.000192968	5.7409e-05	1.54467e-05	3.76294e-06	8.31064e-07	1.66694e-07	3.04453e-08	5.08643e-09	7.84454e-10	1.14002e-10	1.64319e-11	2.71697e-12	8.1595e-13	
N5	5.68022e-11	3.00687e-10	2.03738e-09	1.38038e-08	8.77643e-08	5.09861e-07	2.6732e-06	1.25704e-05	5.28271e-05	0.000197928	0.000659919	0.00195488	0.00513783	0.0119648	0.0246588	0.0449262	0.0722855	0.102619	0.128434	0.141614	0.137486	0.117472	0.0883091	0.0583967	0.0339679	0.0173818	0.00782681	0.00310256	0.00108334	0.000333473	9.05897e-05	2.175e-05	4.62544e-06	8.74392e-07	1.47866e-07	2.26406e-08	3.21692e-09	4.48209e-10	7.14474e-11	2.1384e-11	
N6	5.93884e-12	3.15279e-11	2.4603e-10	1.97079e-09	1.47493e-08	1.00112e-07	6.09262e-07	3.30638e-06	1.59495e-05	6.82363e-05	0.000258452	0.000865296	0.00255713	0.00666161	0.0152797	0.0308228	0.0546263	0.0849762	0.11593	0.138605	0.145138	0.133044	0.106722	0.074898	0.0459833	0.0246985	0.0116084	0.00477595	0.00172093	0.000543475	0.000150557	3.66301e-05	7.8395e-06	1.47954e-06	2.47332e-07	3.69664e-08	5.05312e-09	6.71357e-10	1.03197e-10	3.02208e-11	
N7	1.97028e-15	1.59691e-14	1.86896e-13	2.17155e-12	2.33162e-11	2.27018e-10	1.99024e-09	1.56499e-08	1.10052e-07	6.90228e-07	3.85086e-06	1.90613e-05	8.34907e-05	0.000322757	0.00109834	0.00328181	0.00858861	0.0196393	0.0391503	0.0678947	0.102234	0.133439	0.150757	0.147264	0.124276	0.0905664	0.0569908	0.0309771	0.0145541	0.00591705	0.00208464	0.000637583	0.000169644	3.93672e-05	7.99391e-06	1.42854e-06	2.27946e-07	3.41059e-08	5.71818e-09	1.83717e-09	
N8	2.29816e-34	2.01699e-32	2.23545e-30	2.31485e-28	2.15124e-26	1.77281e-24	1.28788e-22	8.20872e-21	4.56905e-19	2.20995e-17	9.23936e-16	3.3199e-14	1.01893e-12	2.65328e-11	5.81903e-10	1.06626e-08	1.61807e-07	2.01388e-06	2.03391e-05	0.000164728	0.00105609	0.00528392	0.0203167	0.0590603	0.127643	0.20178	0.229959	0.186891	0.107707	0.0440466	0.0128721	0.00272141	0.0004229	4.91604e-05	4.35223e-06	2.98667e-07	1.61831e-08	7.12222e-10	2.8101e-11	1.8722e-12	
N9	5.31989e-53	3.59152e-50	2.76458e-47	1.89149e-44	1.13934e-41	6.01282e-39	2.76622e-36	1.10341e-33	3.79407e-31	1.11755e-28	2.80073e-26	5.92821e-24	1.05133e-21	1.54848e-19	1.87607e-17	1.84999e-15	1.46747e-13	9.24241e-12	4.55478e-10	1.72767e-08	4.95028e-07	1.04866e-05	0.000160191	0.00171362	0.0123979	0.0582002	0.168863	0.287312	0.274547	0.145744	0.043085	0.00720413	0.000714458	4.44561e-05	1.82742e-06	5.18418e-08	1.05261e-09	1.57886e-11	1.84487e-13	2.98886e-15	
