"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.52078586302252,67.2841672221914,0.50046974214491,0.426239340900125,0.817028303987242,0.329507968137096,0.00779101519561552,0.759388219310395,0.125851948852642,0.00250199003152827,0.0823716316175635,0.488854600895981
"2",0.338077278831503,59.5411105500379,0.531308333846925,0.442018373757367,1.36701588990141,0.302045103114469,0.00906801115133304,0.631632941879818,0.129191885627496,0.00252122876736531,0.0796981580336791,0.471574663964796
"3",0.210357646795392,9.13135360175427,0.634469203976107,0.45763325384574,1.33024021670825,0.440680498222348,0.00552686364695821,0.380405648038498,0.125993934166146,0.00196495054178465,0.0752111764991349,0.556117585989281
"4",0.215382782337082,22.0280434093365,0.530852064002896,0.449531355142091,0.820676497801697,0.376719719513052,0.0136836397949,0.877726195773119,0.124494110724767,0.00193039013452279,0.209560593137919,0.414475671215205
"5",0.377493457725315,5.58577738870381,0.496016641917868,0.417780678777731,1.28408903338084,0.337755891914114,0.0117382692463518,0.488005428685125,0.124218696556155,0.00279464398968374,0.0768219032890431,0.529894079420222
"6",0.340293658847826,7.94723705105248,0.674074134537467,0.662040180850197,1.18227150909041,0.3149331531649,0.0116965315712204,0.664965722045775,0.141928252533371,0.002354290699123,0.0675279836581763,0.359590313437656
"7",0.219197206641933,17.5547739644777,0.637691438940892,0.327102747309506,1.20484755862352,0.370082259365786,0.00999367458326875,0.840667941709088,0.120500939439169,0.00283096176478634,0.0731509261960847,0.626800392405616
"8",0.138378177931348,41.2204389828291,0.451620679053281,0.428318991152446,1.38141606008638,0.313079817170633,0.0120236409575534,1.12981686568035,0.151546418189613,0.00274022906041899,0.0665209607273926,0.367802895662445
"9",0.284203755356923,3.89585734528502,0.464825552605961,0.423142932388644,2.43730707484505,0.323235753119904,0.00599392501408237,0.603670138103033,0.129957324097761,0.00232803041439089,0.131994061784826,0.448128999378025
"10",0.174236707684773,3.42386173828521,0.510110371271702,0.351574572506128,1.1369524660376,0.318891568392194,0.0119299107068127,0.370163709397859,0.123307183301943,0.00275697630707336,0.0774804047321633,0.487118967799009
"11",0.262221695982972,27.596557002695,0.652489274546608,0.314598903067502,1.4601977133649,0.370760685319596,0.0085107757141566,0.440776661456977,0.122134769433734,0.00228479859547008,0.0879725680041195,0.333773798166479
"12",0.744412992489764,10.4495933251333,0.50023868571653,0.510993426662687,1.42355127897109,0.29573059379477,0.011011733260045,0.439401638026122,0.149641027807372,0.00236221278730795,0.119998841669284,0.357627033169898
"13",0.252847268347981,6.18639210255189,0.485530941319915,0.40387764722927,1.01896479531025,0.409624482612204,0.0104442154715277,0.444509355328302,0.119546804462141,0.00266489325201319,0.122340794651719,0.432032128287613
"14",0.193400839289787,5.09817939614959,0.451397350028531,0.459867266359759,1.42779795877207,0.406798853919033,0.00645480921091441,0.483824209325305,0.12581148586206,0.00218578992069488,0.0745050507118822,0.710182743708188
"15",0.204781616810536,129.60755716001,0.513480694206041,0.461827024473802,1.54100420567445,0.408627188119721,0.00521131226163462,0.425644159667649,0.135709198347838,0.00188713212924391,0.0776660217295758,0.610552895154914
"16",0.357109930698583,4.76547446679896,0.763195485449999,0.444712399799383,1.2674210383836,0.410937230378209,0.00375782860156561,0.300230687446495,0.126098809913682,0.0023454238511317,0.0903676096311913,0.499796255585762
"17",0.136935602779842,10.4158921215032,0.47642883890738,0.413699490107638,1.47170185743695,0.30321416753567,0.00962249436050696,1.12588399116071,0.148973658251198,0.00246405686493479,0.0663034361662439,0.403927554345863
"18",0.260896556379877,7.39387392009353,0.553267756137745,0.332617177266433,2.32538369424286,0.415179935825618,0.00447081318617332,0.354310126651637,0.124660679515448,0.00266145184745942,0.0787302621723028,0.557376217384802
"19",0.28930152668304,17.0821124850624,0.559489218334875,0.461673694845866,2.29735584320828,0.480769836817015,0.00889866763409745,0.381811112131586,0.128823041757196,0.00299118115097621,0.0897866191856661,0.491170426368354
"20",0.288190290839833,6.11481339943615,0.462861949273336,0.463274258632697,1.27660284051098,0.304813786110306,0.00966188676562446,0.212030049631688,0.158409689738715,0.00201767944591242,0.0626711090150059,0.375830594805469
"21",0.129516667219551,89.2459989433917,0.539647139914481,0.51942211795948,1.69396247427497,0.338363970489122,0.00917686380318413,0.418197208636391,0.126425166126853,0.00212403183348428,0.138599191227898,0.605874994762135
"22",0.243527819921438,15.1325086437859,0.631090301412734,0.398892172861841,1.70348079613828,0.392028480436084,0.00651893434505593,0.277730930101671,0.130108392908287,0.00323539199674972,0.0641915206039506,0.575117373827451
"23",0.178332534634847,9.36720778235509,0.42882016455243,0.483168028544532,1.26499137131516,0.363456458660844,0.00773290213182987,0.794022517097741,0.142771674400396,0.00221083201004642,0.0761660239758683,0.427462791802447
"24",0.168823309626329,26.6946262506287,0.517566694371816,0.428766833084185,1.33883286508545,0.358465195976371,0.0116423928568719,1.10476811261898,0.123775444563136,0.00184376830714339,0.0776794809670496,0.463777686563489
"25",0.132910027279201,5.78834712817898,0.494012909548791,0.536687354228047,1.963850079135,0.35087078344197,0.00957849974975848,0.367747299095628,0.125486627416327,0.00206641726697354,0.0903381058454447,0.604113384373633
