NODE	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	8.24908e-21	4.41519e-20	3.39079e-19	2.53233e-18	1.73144e-17	1.0721e-16	3.5114e-12	8.89251e-11	1.81938e-09	2.99654e-08	3.95929e-07	4.18301e-06	3.52282e-05	0.000235813	0.00125134	0.00525149	0.0173938	0.0453895	0.0931884	0.150373	0.190591	0.189694	0.148281	0.0910823	0.0440046	0.0167432	0.00502543	0.00119222	0.00022407	3.34476e-05	3.97677e-06	3.77761e-07	2.87667e-08	1.76291e-09	8.73925e-11	3.53967e-12	1.11204e-16	2.03709e-17	5.37354e-18	
N2	1.33887e-18	2.48485e-17	6.85139e-16	1.81613e-14	4.22406e-13	8.44619e-12	1.44383e-10	2.10261e-09	2.59788e-08	2.71083e-07	2.37776e-06	1.74493e-05	0.000106641	0.000540308	0.00225976	0.0077703	0.0218865	0.050337	0.0942795	0.14351	0.177296	0.177663	0.144421	0.095319	0.0511602	0.0223801	0.00800214	0.00234648	0.000566417	0.000113019	1.87227e-05	2.5869e-06	2.99551e-07	2.9223e-08	2.41781e-09	1.71622e-10	1.07622e-11	6.55254e-13	5.70022e-14	
N3	1.0646e-16	1.1515e-15	2.08581e-14	3.67829e-13	5.78936e-12	7.99498e-11	9.63223e-10	1.00877e-08	9.15437e-08	7.17644e-07	4.84543e-06	2.80952e-05	0.000139504	0.000591612	0.00213741	0.00656348	0.0170949	0.0376959	0.070266	0.110583	0.146804	0.164309	0.155016	0.123301	0.0827297	0.0468652	0.022442	0.00909821	0.00312841	0.00091425	0.000227606	4.83927e-05	8.81168e-06	1.37842e-06	1.86009e-07	2.1822e-08	2.28099e-09	2.36757e-10	4.01866e-11	
N4	2.00698e-18	3.13203e-17	8.79911e-16	2.42201e-14	5.91509e-13	1.24517e-11	2.2266e-10	3.35192e-09	4.22166e-08	4.42742e-07	3.8511e-06	2.76879e-05	0.00016403	0.000798499	0.00318616	0.0103984	0.027706	0.060182	0.106459	0.153261	0.179521	0.171121	0.132816	0.0840194	0.0433787	0.0183099	0.0063314	0.00179784	0.00042035	8.11722e-05	1.29907e-05	1.72992e-06	1.9262e-07	1.80521e-08	1.43898e-09	9.95564e-11	6.26775e-12	4.09757e-13	4.51201e-14	
N5	1.97693e-18	3.06753e-17	8.63412e-16	2.38272e-14	5.83243e-13	1.23022e-11	2.20376e-10	3.32277e-09	4.19084e-08	4.40062e-07	3.83206e-06	2.7578e-05	0.000163519	0.000796603	0.00318061	0.0103858	0.0276847	0.0601568	0.106443	0.153267	0.179549	0.171156	0.13284	0.0840265	0.0433755	0.0183044	0.00632762	0.00179611	0.000419763	8.10178e-05	1.29585e-05	1.72451e-06	1.91882e-07	1.79694e-08	1.4313e-09	9.89557e-11	6.22636e-12	4.06848e-13	4.4787e-14	
N6	9.77043e-17	1.4205e-15	3.31897e-14	7.47878e-13	1.48813e-11	2.54783e-10	3.70798e-09	4.55139e-08	4.68364e-07	4.02033e-06	2.86577e-05	0.000168952	0.000820764	0.00327437	0.0106943	0.0285164	0.0619323	0.109334	0.156652	0.181959	0.171239	0.130547	0.0806538	0.0404159	0.0164485	0.00544658	0.00147061	0.000324614	5.87497e-05	8.74606e-06	1.07474e-06	1.09421e-07	9.26678e-09	6.55615e-10	3.89394e-11	1.95468e-12	8.4218e-14	3.36664e-15	2.22126e-16	
N7	1.30464e-13	1.16472e-12	1.36328e-11	1.58836e-10	1.71588e-09	1.66689e-08	1.43248e-07	1.07771e-06	7.04513e-06	3.9782e-05	0.00019307	0.00080175	0.0028371	0.00852243	0.0216554	0.0463947	0.0835617	0.12621	0.159527	0.168491	0.148562	0.109316	0.0671485	0.0344636	0.0148018	0.00533087	0.00161407	0.000412086	8.90107e-05	1.63253e-05	2.5522e-06	3.41469e-07	3.92666e-08	3.89941e-09	3.36526e-10	2.55328e-11	1.75461e-12	1.20087e-13	1.21559e-14	
N8	1.06928e-29	1.19788e-27	1.67984e-25	2.20876e-23	2.56855e-21	2.57251e-19	2.18551e-17	1.55677e-15	9.1952e-14	4.45098e-12	1.74287e-10	5.44078e-09	1.33203e-07	2.51084e-06	3.56997e-05	0.000374416	0.00282983	0.0150661	0.055377	0.138239	0.231099	0.255266	0.183976	0.0858131	0.0259652	0.00518287	0.000701367	6.639e-05	4.53297e-06	2.29596e-07	8.84321e-09	2.64671e-10	6.27286e-12	1.1973e-13	1.87013e-15	2.43383e-17	2.71264e-19	2.74338e-21	3.40849e-23	
N9	7.41188e-37	2.59865e-34	1.11045e-31	4.07319e-29	1.26071e-26	3.25951e-24	6.9699e-22	1.21974e-19	1.72707e-17	1.95381e-15	1.74152e-13	1.20426e-11	6.35028e-10	2.50547e-08	7.24353e-07	1.50031e-05	0.00021737	0.0021493	0.0141462	0.060432	0.163209	0.270958	0.268816	0.155776	0.0524228	0.0104646	0.00128693	0.000101734	5.38393e-06	1.97806e-07	5.20749e-09	1.00957e-10	1.47575e-12	1.66013e-14	1.46319e-16	1.02656e-18	5.81768e-21	2.72587e-23	1.56551e-25	
