NODE	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
N1	1.2644e-39	2.32138e-36	3.85469e-33	5.00723e-30	4.92858e-27	3.52726e-24	1.73643e-21	5.44218e-19	2.54334e-13	1.91298e-09	2.53518e-06	0.000595949	0.0279903	0.277749	0.535893	0.151921	0.00580224	4.59493e-05	1.0934e-07	1.19006e-10	
N2	2.83519e-38	7.22556e-36	1.85512e-33	3.90322e-31	6.60034e-29	9.12659e-27	9.6137e-24	1.24714e-19	9.96291e-16	4.12727e-12	7.92482e-09	5.97569e-06	0.00138557	0.0694866	0.495122	0.388018	0.0448362	0.00113634	8.88358e-06	3.3328e-08	
N3	9.12212e-32	1.17985e-28	2.00187e-25	2.6163e-22	2.5332e-19	1.76527e-16	8.55923e-14	2.7727e-11	5.71234e-09	7.04664e-07	4.83378e-05	0.00168536	0.0268706	0.174393	0.408319	0.30261	0.0772517	0.00835004	0.000453558	1.74201e-05	
N4	1.53467e-28	9.7204e-26	8.89407e-23	6.33058e-20	3.37809e-17	1.3147e-14	3.61261e-12	6.74024e-10	8.14062e-08	6.00048e-06	0.000250903	0.00543938	0.0550185	0.233459	0.386999	0.245879	0.0644487	0.00794628	0.000527021	2.61633e-05	
POSCAP_Ataenius_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POSCAP_Psammodius_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POSCHY_Hybosorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N5	8.61057e-51	6.90679e-48	3.93358e-44	3.62775e-39	3.20677e-34	1.86472e-29	6.8438e-25	1.50906e-20	1.86834e-16	1.18244e-12	3.35585e-09	3.54994e-06	0.00107349	0.0639379	0.492147	0.395847	0.0458584	0.00112378	8.08518e-06	2.67926e-08	
N6	4.08455e-43	6.49019e-39	1.05449e-34	1.26176e-30	1.08065e-26	6.43033e-23	2.56217e-19	6.52754e-16	1.00296e-12	8.62644e-10	3.77499e-07	7.43621e-05	0.00561272	0.127258	0.553303	0.288342	0.0248062	0.000598298	5.63648e-06	2.98966e-08	
N7	1.1082e-46	2.0403e-43	3.24716e-40	4.09171e-37	4.54165e-34	6.47977e-30	4.12955e-25	1.55461e-20	3.03874e-16	2.74971e-12	9.83183e-09	1.11138e-05	0.00290656	0.121365	0.59029	0.269676	0.0155641	0.00018612	6.62791e-07	1.0868e-09	
N8	2.76382e-44	1.19511e-41	6.26933e-39	3.73176e-36	5.72093e-32	1.9537e-27	4.05786e-23	4.94716e-19	3.40142e-15	1.23691e-11	2.13673e-08	1.4677e-05	0.00301689	0.119963	0.58702	0.273041	0.0167149	0.000229338	1.03574e-06	2.3096e-09	
POSCAP_Aphodius_rufus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N9	5.43327e-42	2.74185e-39	1.06037e-36	2.06992e-34	5.51616e-32	1.27634e-27	2.82246e-23	3.82575e-19	2.96595e-15	1.19688e-11	2.20211e-08	1.52671e-05	0.00302342	0.116877	0.578286	0.282186	0.0193078	0.000302922	1.5439e-06	3.83933e-09	
N10	7.14261e-39	1.07388e-34	1.49943e-30	1.51947e-26	1.07989e-22	5.15997e-19	1.57076e-15	2.83884e-12	2.76934e-09	1.27641e-06	0.000229689	0.0124589	0.164006	0.471715	0.305093	0.0446925	0.00177804	2.56682e-05	1.66115e-07	6.48215e-10	
