NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
N1	0.194094	0.195388	0.188439	0.163825	0.122254	0.0757705	0.0382001	0.015464	0.00498618	0.00127439	0.000257518	4.11067e-05	5.18596e-06	5.17893e-07	4.10408e-08	2.58912e-09	1.30536e-10	5.28322e-12	1.72548e-13	1.8928e-17	2.78991e-18	3.76715e-19	4.98582e-20	9.93157e-21	
N2	0.185494	0.192885	0.182632	0.156305	0.119236	0.0798046	0.04622	0.0229233	0.00966805	0.00345338	0.00104285	0.000266231	5.75311e-05	1.05473e-05	1.64548e-06	2.19277e-07	2.50732e-08	2.47404e-09	2.12263e-10	1.60096e-11	1.0797e-12	6.69911e-14	4.09232e-15	3.64559e-16	
POCHCA_Agroiconota_propinqua	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.163545	0.17408	0.171649	0.155008	0.126397	0.0918154	0.058742	0.032811	0.0158986	0.00665429	0.00239942	0.000744415	0.000198666	4.56329e-05	9.03241e-06	1.54324e-06	2.2807e-07	2.92236e-08	3.25539e-09	3.16363e-10	2.70058e-11	2.07495e-12	1.61599e-13	2.27825e-14	
N4	0.059669	0.0807332	0.113691	0.148573	0.168338	0.159624	0.124439	0.0790763	0.040822	0.0171157	0.00583899	0.001626	0.000371162	6.97846e-05	1.08638e-05	1.40799e-06	1.52765e-07	1.3954e-08	1.07937e-09	7.11994e-11	4.05296e-12	2.05542e-13	1.03848e-14	8.3711e-16	
N5	0.0418066	0.0626241	0.101289	0.149996	0.185414	0.182616	0.139944	0.0824178	0.0370768	0.0127129	0.00332387	0.000664226	0.000101833	1.20351e-05	1.10259e-06	7.87855e-08	4.41952e-09	1.95946e-10	6.91426e-12	1.95579e-13	4.47106e-15	8.38096e-17	1.37662e-18	3.44066e-20	
N6	0.0441671	0.0657323	0.105376	0.154298	0.187911	0.181501	0.135666	0.0774573	0.0335574	0.0110045	0.00273249	0.000515008	7.39736e-05	8.13947e-06	6.90245e-07	4.54156e-08	2.33505e-09	9.45144e-11	3.03486e-12	7.794e-14	1.61739e-15	2.7671e-17	4.18055e-19	8.97647e-21	
POCHCR_Pachybrachis_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0414735	0.0622264	0.101039	0.150339	0.186453	0.183668	0.140219	0.0819358	0.0364376	0.0123138	0.00316671	0.0006219	9.37383e-05	1.09113e-05	9.87697e-07	7.00528e-08	3.92361e-09	1.74937e-10	6.259e-12	1.81161e-13	4.2791e-15	8.36658e-17	1.43785e-18	3.69461e-20	
N8	0.0666344	0.0937372	0.138138	0.182161	0.19463	0.16006	0.0989016	0.045455	0.0154971	0.00392562	0.000742056	0.000105322	1.13079e-05	9.26052e-07	5.83585e-08	2.85587e-09	1.09527e-10	3.32206e-12	8.04025e-14	1.56631e-15	2.47697e-17	3.21127e-19	3.54364e-21	5.66307e-23	
N9	0.0707854	0.0995388	0.144348	0.184771	0.191204	0.153318	0.0934412	0.0429474	0.0148631	0.00388197	0.00076891	0.000116273	1.35303e-05	1.22223e-06	8.64996e-08	4.84147e-09	2.16334e-10	7.78872e-12	2.27984e-13	5.47294e-15	1.08716e-16	1.81161e-18	2.69082e-20	6.05156e-22	
POCHCL_Coptocephala_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0461579	0.0710542	0.116962	0.170805	0.200422	0.180329	0.121833	0.0613382	0.0230121	0.00646396	0.00137005	0.000221241	2.75134e-05	2.66458e-06	2.03236e-07	1.23437e-08	6.03359e-10	2.39768e-11	7.82076e-13	2.11285e-14	4.76845e-16	9.08205e-18	1.52606e-19	4.02518e-21	
POCHCL_Smaragdina_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.000271095	0.0010787	0.0047776	0.0177436	0.0514833	0.113222	0.185375	0.22317	0.195859	0.124671	0.0574689	0.019223	0.00469065	0.000841784	0.000112251	1.12536e-05	8.58853e-07	5.05337e-08	2.32123e-09	8.42554e-11	2.44574e-12	5.76605e-14	1.17316e-15	3.67137e-17	
POCHCR_Cryptocephalus_venustus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	5.33252e-05	0.000232025	0.00131453	0.00641954	0.0243149	0.068814	0.142613	0.213444	0.22838	0.173543	0.0933834	0.0356206	0.00967947	0.0018896	0.000267968	2.7964e-05	2.1775e-06	1.28328e-07	5.80466e-09	2.04271e-10	5.66738e-12	1.26063e-13	2.39095e-15	6.797e-17	
POCHCH_Exema_canadensis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chlamisus_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.00722527	0.0164499	0.0383895	0.0765699	0.126329	0.170124	0.18527	0.162042	0.113267	0.0630717	0.0279305	0.00983294	0.00275461	0.000615384	0.000109994	1.57978e-05	1.83256e-06	1.72694e-07	1.33044e-08	8.43551e-10	4.43545e-11	1.96268e-12	7.91732e-14	5.43443e-15	
N14	9.34903e-07	7.29015e-06	6.41846e-05	0.000456089	0.00252499	0.0107639	0.0349713	0.0857309	0.157082	0.213287	0.213054	0.155689	0.0829277	0.0321546	0.00908666	0.00187848	0.000285829	3.22733e-05	2.73053e-06	1.74996e-07	8.5966e-09	3.2901e-10	1.04872e-11	5.17412e-13	
N15	1.3648e-09	1.62154e-08	2.64175e-07	3.66725e-06	4.01468e-05	0.000338537	0.00216611	0.0103743	0.0366957	0.0946052	0.175553	0.231864	0.216038	0.141218	0.0646713	0.0208141	0.00474346	0.000774215	9.17985e-05	8.03479e-06	5.28389e-07	2.678e-08	1.14308e-09	7.54852e-11	
POCHEU_Colasposoma_auripenne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POCHEU_Bromius_obscurus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N16	2.84094e-08	2.77838e-07	3.68812e-06	4.1273e-05	0.000355898	0.00230185	0.0109938	0.0383118	0.096544	0.17491	0.227152	0.211273	0.140788	0.0672986	0.0231222	0.00572777	0.00102804	0.000134692	1.30154e-05	9.3963e-07	5.14754e-08	2.19149e-09	7.86426e-11	4.27959e-12	
POCHEU_Basilepta_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCHEU_Paria_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCR_Lema_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	7.21289e-05	0.00038342	0.00224504	0.0105109	0.0369645	0.095136	0.176026	0.231271	0.21442	0.140244	0.0650095	0.0215333	0.00515226	0.000901954	0.000117176	1.14695e-05	8.59144e-07	5.00175e-08	2.29744e-09	8.44964e-11	2.52898e-12	6.32172e-14	1.42449e-15	4.74846e-17	
POCHEU_Nodonota_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N18	3.58775e-08	6.37456e-07	1.28688e-05	0.000196964	0.00208341	0.0144025	0.062122	0.16225	0.258439	0.25608	0.160589	0.06435	0.0164935	0.00268631	0.000275423	1.77902e-05	7.45352e-07	2.10859e-08	4.18825e-10	6.04371e-12	6.52174e-14	5.39596e-16	3.55367e-18	2.9957e-20	
POCHEU_Colaspis_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N19	3.54624e-20	2.63395e-16	1.52042e-12	5.16661e-09	8.94361e-06	0.00621735	0.975566	0.0181329	7.52236e-05	1.22564e-07	9.83392e-11	4.37676e-14	1.1613e-17	1.92723e-21	2.07037e-25	1.47795e-29	7.15753e-34	2.39086e-38	5.58026e-43	9.18664e-48	1.07295e-52	8.91196e-58	5.30971e-63	2.74016e-68	
POCHEU_Chalcophana_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Eumolpus_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	0.0851102	0.106657	0.133854	0.155166	0.158364	0.138709	0.102833	0.0640363	0.0333616	0.0145166	0.00527544	0.0016029	0.000408009	8.72316e-05	1.57128e-05	2.39273e-06	3.09187e-07	3.40443e-08	3.21043e-09	2.61225e-10	1.8608e-11	1.20321e-12	7.86271e-14	7.97613e-15	
N21	0.10621	0.128371	0.153605	0.168873	0.16099	0.128184	0.0833668	0.0437372	0.0183915	0.0061825	0.00166133	0.000357432	6.17429e-05	8.59445e-06	9.68108e-07	8.86595e-08	6.63395e-09	4.07673e-10	2.06869e-11	8.71879e-13	3.07397e-14	9.19481e-16	2.50384e-17	1.14043e-18	
N22	0.123354	0.143652	0.162743	0.16918	0.15331	0.116708	0.0728801	0.0368146	0.014933	0.00484982	0.00126116	0.000263122	4.41933e-05	6.00112e-06	6.62108e-07	5.96711e-08	4.41739e-09	2.70162e-10	1.37299e-11	5.83367e-13	2.0881e-14	6.3997e-16	1.80535e-17	8.16208e-19	
N23	0.122065	0.144955	0.167116	0.174033	0.155373	0.115085	0.0693621	0.0336471	0.0130663	0.00405504	0.00100659	0.000200388	3.21183e-05	4.16464e-06	4.39226e-07	3.78958e-08	2.69083e-09	1.58204e-10	7.74888e-12	3.18168e-13	1.10306e-14	3.27551e-16	8.92445e-18	3.9533e-19	
POCHCA_Baliosus_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N24	0.170261	0.195823	0.206727	0.183467	0.129798	0.0712745	0.0300331	0.00968543	0.00239673	0.000457741	6.79931e-05	7.9243e-06	7.3135e-07	5.39546e-08	3.21135e-09	1.55598e-10	6.19044e-12	2.03898e-13	5.6036e-15	1.29447e-16	2.53151e-18	4.22849e-20	6.29029e-22	1.4608e-23	
N25	0.0117777	0.0480915	0.158489	0.290056	0.286652	0.153679	0.0440254	0.00662963	0.000567715	3.00186e-05	1.04641e-06	2.52848e-08	4.40369e-10	5.70242e-12	5.63093e-14	4.33037e-16	2.64022e-18	1.29595e-20	5.18997e-23	1.71586e-25	4.73248e-28	1.09999e-30	2.20402e-33	5.4881e-36	
POCHCA_Stolas_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Microrhopala_vittata	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Chalepus_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Octotoma_scabripennis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N26	0.0593253	0.0923634	0.14433	0.190525	0.198604	0.158452	0.095163	0.0426721	0.0142505	0.00354947	0.000662215	9.31195e-05	9.94434e-06	8.13346e-07	5.14092e-08	2.53449e-09	9.83712e-11	3.03375e-12	7.50141e-14	1.50026e-15	2.44818e-17	3.29857e-19	3.86295e-21	6.61799e-23	
N27	0.0864436	0.122533	0.17265	0.204838	0.188357	0.129091	0.0647701	0.0236354	0.00627333	0.00121627	0.00017345	1.83532e-05	1.45513e-06	8.73558e-08	4.01383e-09	1.42695e-10	3.96732e-12	8.71681e-14	1.52889e-15	2.16158e-17	2.48726e-19	2.35815e-21	1.92328e-23	2.17211e-25	
N28	0.152131	0.19096	0.222083	0.205173	0.138039	0.0649788	0.0210951	0.00472128	0.000734011	8.02351e-05	6.25684e-06	3.53557e-07	1.47089e-08	4.57636e-10	1.08102e-11	1.9668e-13	2.79372e-15	3.13769e-17	2.81958e-19	2.04969e-21	1.21781e-23	5.97455e-26	2.48308e-28	1.34817e-30	
POCHCA_Deloyala_guttata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N29	0.145546	0.189883	0.229397	0.214149	0.139596	0.0605881	0.0172112	0.00320063	0.000393661	3.25375e-05	1.84151e-06	7.28008e-08	2.05076e-09	4.19651e-11	6.35343e-13	7.23975e-15	6.309e-17	4.267e-19	2.27047e-21	9.62447e-24	3.28789e-26	9.15176e-29	2.11711e-31	5.89695e-34	
POCHCA_Laccoptera_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N30	0.120458	0.167818	0.221217	0.22548	0.16017	0.0757771	0.02354	0.00481691	0.000657886	6.11004e-05	3.94119e-06	1.80451e-07	5.99094e-09	1.47171e-10	2.72602e-12	3.87407e-14	4.29196e-16	3.76104e-18	2.64168e-20	1.5053e-22	7.03608e-25	2.72677e-27	8.9822e-30	3.8286e-32	
POCHCA_Cassida_fuscorufa	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Cassida_rubiginosa	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Coptocycla_adamantina	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N31	0.00344561	0.00871245	0.0251669	0.0622002	0.121589	0.183212	0.21008	0.181803	0.11813	0.057503	0.0209847	0.00576144	0.00119734	0.000189887	2.32029e-05	2.20762e-06	1.65345e-07	9.85577e-09	4.72579e-10	1.84171e-11	5.89303e-13	1.56928e-14	3.69225e-16	1.39088e-17	
N32	1.93513e-14	1.95329e-12	1.82171e-10	1.30835e-08	6.93196e-07	2.58362e-05	0.000639807	0.00977158	0.0827348	0.327991	0.449722	0.117934	0.0107124	0.000456828	1.08349e-05	1.58907e-07	1.54902e-09	1.05748e-11	5.26023e-14	1.96696e-16	5.67105e-19	1.28985e-21	2.4101e-24	5.30404e-27	
POCHCA_Charidotella_sexpunctata	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Chelymorpha_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Aspidomorpha_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N33	1.42938e-08	1.76839e-07	2.37232e-06	2.60339e-05	0.000224214	0.0014881	0.00748931	0.0281253	0.0776084	0.155219	0.222475	0.226408	0.162346	0.0815481	0.0286189	0.00703346	0.00122078	0.000151799	1.37762e-05	9.3176e-07	4.80646e-08	1.95324e-09	6.83716e-11	3.59391e-12	
POCHCA_Notosacantha_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
