NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	3.57788e-32	2.48814e-31	2.27494e-30	2.18455e-29	2.0816e-28	1.9153e-27	1.68087e-26	1.39924e-25	1.10188e-24	8.1954e-24	5.75056e-23	3.80307e-22	2.36842e-21	1.38775e-20	7.64426e-20	3.95528e-19	1.92086e-18	8.74902e-18	3.73468e-17	2.88852e-13	4.04408e-12	4.95385e-11	5.30367e-10	4.95809e-09	4.04404e-08	2.87619e-07	1.78298e-06	9.63233e-06	4.53553e-05	0.000186222	0.00066729	0.00208958	0.00572937	0.0137918	0.0292511	0.0549111	0.0917526	0.137349	0.185416	0.226889	0.25191	
N2	8.74952e-18	2.56429e-17	1.3621e-16	8.62036e-16	5.60178e-15	3.54943e-14	2.15164e-13	1.23865e-12	6.75079e-12	3.47832e-11	1.69299e-10	7.78019e-10	3.37443e-09	1.38081e-08	5.32906e-08	1.93919e-07	6.65146e-07	2.14991e-06	6.54662e-06	1.87759e-05	5.07072e-05	0.000128924	0.000308541	0.000694918	0.00147279	0.00293689	0.00551002	0.00972608	0.0161536	0.0252472	0.0371438	0.0514597	0.0671773	0.0827051	0.0961463	0.105721	0.110205	0.109223	0.103276	0.0934878	0.0811974	
N3	3.9182e-19	1.38118e-18	9.06626e-18	6.91299e-17	5.31516e-16	3.94378e-15	2.77982e-14	1.84972e-13	1.15878e-12	6.8254e-12	3.77709e-11	1.96274e-10	9.57345e-10	4.3814e-09	1.88084e-08	7.57097e-08	2.85681e-07	1.01023e-06	3.34705e-06	1.03873e-05	3.01891e-05	8.2154e-05	0.000209301	0.000499153	0.00111426	0.00232826	0.00455401	0.00833962	0.0143023	0.0229804	0.0346149	0.0489206	0.0649441	0.0811075	0.0954764	0.106191	0.111913	0.112112	0.107096	0.0977872	0.0853827	
POCUBR_Notaris_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N4	7.62405e-19	2.72683e-18	1.85505e-17	1.47615e-16	1.17543e-15	8.94858e-15	6.42585e-14	4.33378e-13	2.74083e-12	1.62423e-11	9.01467e-11	4.68394e-10	2.27757e-09	1.03605e-08	4.40748e-08	1.75294e-07	6.51593e-07	2.26307e-06	7.34211e-06	2.22453e-05	6.29302e-05	0.00016619	0.000409647	0.000942388	0.00202321	0.00405366	0.00758027	0.0132323	0.021569	0.0328458	0.0467609	0.0622968	0.0777718	0.0911532	0.100561	0.104784	0.103593	0.0977247	0.0885585	0.0776381	0.066239	
N5	1.45338e-15	3.73908e-15	1.71127e-14	9.46894e-14	5.42228e-13	3.03141e-12	1.61927e-11	8.1978e-11	3.92096e-10	1.76926e-09	7.52607e-09	3.01646e-08	1.13867e-07	4.04679e-07	1.35358e-06	4.25974e-06	1.26087e-05	3.50937e-05	9.18218e-05	0.000225797	0.000521743	0.00113262	0.00230961	0.00442359	0.00795726	0.0134431	0.0213308	0.0317935	0.0445239	0.0586045	0.0725419	0.0845124	0.0927789	0.096149	0.0943072	0.0878866	0.0782545	0.0671029	0.0560067	0.0461005	0.0379474	
N6	2.2817e-42	2.90828e-40	4.85795e-38	8.17412e-36	1.30662e-33	1.92648e-31	2.58189e-29	3.11916e-27	3.37594e-25	3.25528e-23	2.78063e-21	2.09118e-19	1.37527e-17	7.84957e-16	3.85542e-14	1.61388e-12	5.6945e-11	1.67229e-09	4.02754e-08	7.81891e-07	1.19894e-05	0.000141745	0.00125554	0.00805645	0.0360477	0.108146	0.210826	0.263698	0.211615	0.110336	0.0385662	0.0093968	0.00165779	0.000218964	2.22747e-05	1.78701e-06	1.15312e-07	6.08371e-09	2.66061e-10	9.82314e-12	3.94872e-13	
POCUDR_Sphenophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Metamasius_hemipterus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
