NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	
N1	0.075319	0.0746748	0.0734649	0.0717898	0.0697634	0.067505	0.0651311	0.0627501	0.0604572	0.0583325	0.0564393	0.0548245	0.0535199	0.0525431	0.0518999	0.0515854	
N2	0.0567067	0.0598952	0.0622135	0.0636634	0.0643116	0.0642819	0.0637413	0.0628859	0.0619257	0.061073	0.0605334	0.0605026	0.0611661	0.0627028	0.0652898	0.0691072	
N3	0.0466212	0.0496819	0.0524754	0.0549629	0.0571204	0.0589481	0.0604774	0.061775	0.0629426	0.0641132	0.0654444	0.0671109	0.0692974	0.0721923	0.0759833	0.0808533	
N4	0.033693	0.0363791	0.0393879	0.0427061	0.0463011	0.050128	0.0541389	0.0582938	0.0625707	0.0669743	0.0715407	0.0763378	0.0814598	0.0870198	0.0931382	0.0999309	
N5	0.0157999	0.0184307	0.0227499	0.0288416	0.0366195	0.0457491	0.0556218	0.0654151	0.0742443	0.081375	0.0864316	0.0895348	0.0913174	0.0928134	0.0952511	0.0998047	
N6	0.0195298	0.0226276	0.0276486	0.0346706	0.0435055	0.0535793	0.063921	0.0733119	0.080579	0.0849376	0.0862491	0.0850897	0.0826134	0.0802847	0.0795963	0.0818561	
POCOCO_Rhyzobius_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POCOOR_Rodolia_cardinalis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCOCO_Azya_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCOSC_Hyperaspis_lateralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCOSC_Scymnus_nubilus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0648898	0.0682294	0.0702526	0.0709793	0.0705276	0.0690955	0.0669358	0.0643306	0.0615677	0.0589236	0.0566535	0.0549888	0.0541408	0.0543088	0.0556896	0.0584866	
POCOCO_Epilachna_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N8	0.0741529	0.0780176	0.0803668	0.0811095	0.0802409	0.0778546	0.074144	0.0693921	0.0639505	0.0582129	0.0525889	0.0474838	0.0432859	0.0403646	0.0390741	0.0397613	
N9	0.138891	0.141626	0.137225	0.12651	0.11105	0.0928496	0.0739781	0.0562171	0.0408176	0.0284115	0.0190735	0.0124824	0.0081158	0.00542299	0.00394516	0.00338456	
N10	0.166939	0.167058	0.156111	0.136588	0.112112	0.0864672	0.0627656	0.0429715	0.027837	0.0171533	0.0101461	0.00585198	0.00338242	0.00205116	0.00139919	0.00116637	
POCOMI_Microweisea_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.190271	0.18892	0.173249	0.146292	0.113178	0.0797934	0.0510302	0.0295095	0.0154106	0.00727601	0.00311988	0.00122731	0.000452703	0.000164647	6.66289e-05	3.84171e-05	
