NODE	11	12	13	14	15	16	17	18	
N1	7.34636e-13	5.90166e-10	1.52486e-07	1.73345e-05	0.000895368	0.0205221	0.200966	0.777599	
N2	0.0013677	0.0241324	0.134942	0.307768	0.317806	0.162394	0.0440805	0.00750956	
ADCACI_Omus_californicus	0	0	1	0	0	0	0	0	
N3	0.00423981	0.079997	0.333341	0.384717	0.163679	0.0308948	0.00294938	0.000181512	
ADCACI_Amblycheila_baroni	0	0	1	0	0	0	0	0	
ADCACI_Mantichora_amygdaloides	0	1	0	0	0	0	0	0	
N4	7.89317e-10	1.27038e-07	9.69644e-06	0.000393705	0.00821514	0.0817735	0.351167	0.558441	
N5	4.13156e-10	1.00245e-07	1.044e-05	0.000521544	0.0119023	0.111976	0.391411	0.484178	
ADCACI_Ctenostoma_sp	0	1	0	0	0	0	0	0	
N6	1.37104e-11	9.58264e-09	2.64826e-06	0.000275185	0.0098674	0.113051	0.403081	0.473723	
N7	3.39691e-10	1.38597e-07	1.81369e-05	0.000924937	0.0187157	0.144829	0.409872	0.42564	
N8	1.17785e-08	1.58506e-06	8.38642e-05	0.00219138	0.0280478	0.164128	0.404455	0.401093	
ADCACI_Oxycheila_sp	0	0	0	0	0	1	0	0	
ADCACI_Therates_sp	0	0	1	0	0	0	0	0	
N9	1.93694e-06	0.000100897	0.00196815	0.0192472	0.0993022	0.267515	0.364209	0.247655	
N10	0.00906811	0.212032	0.515021	0.22661	0.0347669	0.00241363	8.57105e-05	1.77415e-06	
ADCACI_Prothyma_sp	0	1	0	0	0	0	0	0	
N11	0.000309039	0.267518	0.725352	0.00680581	1.48602e-05	1.20611e-08	4.3215e-12	7.56003e-16	
ADCACI_Cicindela_sedecimpunctata	0	1	0	0	0	0	0	0	
ADCACI_Cicindela_aurulenta	0	0	1	0	0	0	0	0	
ADCACI_Pentacomia_sp	0	0	1	0	0	0	0	0	
N12	3.6811e-09	6.93533e-07	5.44439e-05	0.00197151	0.0310362	0.190405	0.42073	0.355802	
N13	1.32117e-09	3.82001e-07	4.84745e-05	0.00253187	0.0464543	0.258089	0.428785	0.264091	
N14	1.23957e-09	6.001e-07	9.8933e-05	0.00531156	0.0823035	0.341345	0.397695	0.173245	
N15	6.69521e-09	2.37647e-06	0.000268715	0.010135	0.116007	0.377603	0.360939	0.135045	
N16	0.000242191	0.0135648	0.159158	0.512788	0.265415	0.0454034	0.00330186	0.000126765	
ADCACI_Cicindela_tranquebarica	0	1	0	0	0	0	0	0	
N17	1.42764e-06	0.000479918	0.0454695	0.779537	0.167431	0.00698296	9.71798e-05	6.79523e-07	
ADCACI_Cicindela_sexguttata	0	0	0	1	0	0	0	0	
ADCACI_Cicindela_splendida	0	0	0	1	0	0	0	0	
N18	3.42804e-08	7.01487e-06	0.000518057	0.0143268	0.133628	0.384187	0.342546	0.124787	
N19	4.86692e-05	0.00188012	0.0252054	0.142589	0.338449	0.325959	0.135509	0.0303595	
ADCACI_Taenidia_circumdata	0	1	0	0	0	0	0	0	
ADCACI_Cylindera_cognata	0	0	0	0	1	0	0	0	
N20	3.45881e-05	0.00148602	0.0213384	0.128599	0.331921	0.348624	0.140028	0.0279685	
ADCACI_Cicindela_marutha	0	1	0	0	0	0	0	0	
ADCACI_Ellipsoptera_marginata	0	0	0	0	0	1	0	0	
N21	1.24787e-06	9.22954e-05	0.0025162	0.0307108	0.164226	0.36141	0.313492	0.127552	
ADCACI_Myriochile_undulata	0	0	1	0	0	0	0	0	
ADCACI_Lophyra_sp	0	0	0	1	0	0	0	0	
N22	1.45806e-06	0.000105911	0.00297628	0.0359182	0.180157	0.363541	0.298717	0.118583	
ADCACI_Cicindela_dorsalis	0	0	1	0	0	0	0	0	
N23	3.07182e-06	0.000223709	0.00570831	0.058645	0.240201	0.382966	0.240506	0.0717464	
ADCACI_Cicindela_punctulata	0	1	0	0	0	0	0	0	
N24	5.63729e-07	5.61766e-05	0.0023228	0.0382004	0.209378	0.398853	0.273048	0.0781405	
ADCACI_Cicindela_repanda	0	0	0	0	0	0	1	0	
ADCACI_Cicindela_hybrida	0	0	0	1	0	0	0	0	
ADCACI_Lophyridia_lunulata	0	1	0	0	0	0	0	0	
N25	0.00122005	0.0186278	0.0952696	0.234821	0.307524	0.223873	0.0934506	0.0252129	
ADCACI_Megacephala_whelani	0	1	0	0	0	0	0	0	
N26	0.0194338	0.218558	0.417025	0.262538	0.0717639	0.00988915	0.000753973	3.77937e-05	
ADCACI_Megacephala_sobrina	0	1	0	0	0	0	0	0	
ADCACI_Megacephala_brasiliensis	0	1	0	0	0	0	0	0	
