NODE	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	1.64368e-07	3.53385e-06	2.62677e-05	0.000122969	0.000433409	0.00124938	0.00308629	0.00672391	0.0131659	0.0234762	0.0384884	0.0584489	0.0827057	0.109575	0.136472	0.160318	0.17812	0.187584	
N2	7.55755e-07	8.71223e-06	4.67542e-05	0.000179373	0.000556303	0.00147378	0.00343894	0.00720426	0.0137266	0.0240125	0.0388463	0.0584552	0.0822167	0.108535	0.134995	0.158825	0.177607	0.189872	
N3	1.4689e-05	0.000122067	0.000440641	0.00114289	0.00248037	0.00480084	0.00854912	0.0142419	0.0224077	0.0334897	0.0477204	0.0649894	0.0847398	0.105929	0.127086	0.146467	0.162303	0.173075	
N4	1.71899e-05	0.000142436	0.000511797	0.00131923	0.002841	0.00544748	0.00959307	0.0157748	0.0244564	0.035963	0.0503673	0.0673928	0.0863658	0.106236	0.125672	0.143213	0.157455	0.167232	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N5	1.40651e-05	0.000116536	0.0004191	0.00108346	0.00234737	0.00454554	0.00811728	0.0135894	0.0215229	0.0324168	0.0465749	0.063957	0.0840508	0.10581	0.127698	0.147852	0.164351	0.175535	
N6	3.23176e-08	3.86435e-07	2.33552e-06	1.09358e-05	4.3815e-05	0.000155061	0.000490955	0.00139923	0.00360159	0.00839031	0.0177187	0.0339699	0.0592171	0.0940268	0.136256	0.180584	0.219364	0.244769	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N7	3.43199e-06	3.12474e-05	0.000129297	0.000395226	0.00102236	0.00235426	0.00493229	0.00950149	0.016932	0.0280314	0.0432717	0.0625193	0.0848889	0.10881	0.132299	0.153326	0.170136	0.181416	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N8	1.24438e-05	0.000106986	0.00040515	0.00110745	0.00252395	0.00508336	0.00930641	0.0157357	0.0248278	0.0368305	0.0516764	0.0689246	0.087771	0.107123	0.125722	0.142289	0.155659	0.164895	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	2.91399e-05	0.000240179	0.000853169	0.00215564	0.00450574	0.00830427	0.0139385	0.0217084	0.031751	0.043983	0.058077	0.0734785	0.0894611	0.105207	0.119889	0.132746	0.143132	0.150541	
POCHCH_Cyrtonus_puncticeps	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	4.45692e-05	0.000363696	0.00127338	0.00316304	0.00648924	0.0117167	0.0192074	0.0290815	0.0410997	0.0546268	0.0687148	0.0823009	0.0944598	0.104618	0.112652	0.118837	0.123676	0.127675	
N11	1.05484e-05	0.000104375	0.000481174	0.00163396	0.00458633	0.0110484	0.0231627	0.0424983	0.0684126	0.0967689	0.120465	0.132336	0.128952	0.112621	0.0899893	0.0684244	0.0529377	0.0455676	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N12	1.18765e-05	0.000108675	0.00045067	0.0013681	0.00346394	0.00766406	0.0151025	0.0267408	0.0427567	0.0619784	0.081797	0.0988496	0.110291	0.114999	0.114002	0.109933	0.105918	0.104564	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
