NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
N1	0.102232	0.103025	0.104004	0.104141	0.102242	0.0973077	0.0888977	0.0773599	0.0637854	0.0496907	0.0365631	0.0254722	0.0168942	0.0107673	0.00668897	0.00413459	0.00261604	0.00175719	0.00130589	0.00111451	
N2	0.104384	0.106956	0.107708	0.106233	0.102125	0.0951619	0.0854795	0.0736604	0.0606703	0.0476544	0.0356722	0.0254783	0.0174219	0.0114768	0.00735899	0.00466853	0.00300494	0.00203616	0.0015243	0.00132518	
N3	0.0408661	0.043996	0.0485504	0.0541956	0.0603662	0.0663108	0.071192	0.0742328	0.0748739	0.0728959	0.0684664	0.0620971	0.0545257	0.0465618	0.038943	0.0322376	0.0268113	0.0228521	0.0204335	0.0195918	
POCUSC_Dendroctonus_jeffreyi	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_ponderosae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N4	0.117576	0.119142	0.117478	0.112525	0.104438	0.0936587	0.0809273	0.0672122	0.053561	0.0409205	0.0299854	0.0211178	0.0143555	0.00948909	0.00617106	0.00401872	0.0026874	0.00190756	0.0014933	0.00133518	
POCUSC_Dendroctonus_frontalis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.116431	0.117743	0.11571	0.11044	0.10226	0.0917197	0.0795603	0.0666435	0.0538455	0.0419408	0.0315044	0.0228591	0.0160763	0.0110244	0.00744351	0.00502301	0.00346354	0.00251588	0.00199803	0.00179806	
POCUSC_Dendroctonus_adjunctus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N6	0.0905161	0.0961672	0.102659	0.107788	0.109239	0.105454	0.0961759	0.0824834	0.0663662	0.050055	0.0354006	0.0235112	0.014706	0.00870642	0.00491938	0.00268971	0.00145687	0.000814477	0.000504878	0.000386576	
POCUSC_Dendroctonus_approximatus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_brevicomis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0454258	0.0503429	0.0579914	0.0673586	0.0769487	0.0850289	0.089979	0.090669	0.0867417	0.0786928	0.0677132	0.0553498	0.0431149	0.032176	0.0232061	0.0164011	0.0116096	0.00850276	0.00672805	0.00601965	
N8	0.0809655	0.0842178	0.087231	0.0894343	0.0901298	0.0886745	0.0846672	0.0780852	0.0693253	0.0591313	0.0484313	0.0381374	0.0289724	0.02137	0.0154645	0.0111533	0.00819538	0.0063099	0.00525102	0.00485277	
POCUSC_Dendroctonus_simplex	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_pseudotsugae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.0226446	0.0257393	0.0312142	0.0391191	0.0491704	0.0605689	0.0719622	0.0816307	0.0878806	0.089516	0.0861985	0.0785378	0.0678785	0.0558885	0.0441268	0.0337475	0.0254058	0.0193371	0.0155287	0.0139045	
N10	0.0191	0.0214421	0.0255435	0.0315454	0.0394295	0.048865	0.0591025	0.0689876	0.0771381	0.0822569	0.083479	0.0806203	0.0742272	0.0654106	0.0555409	0.045927	0.037592	0.0311972	0.0271012	0.0254939	
POCUSC_Dendroctonus_punctatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N11	2.76583e-05	9.80352e-05	0.000453806	0.00191503	0.00683616	0.0201987	0.0487656	0.0951923	0.148951	0.185683	0.183843	0.144606	0.0906931	0.0456569	0.0186185	0.00621821	0.00172372	0.000405741	8.78528e-05	2.56605e-05	
POCUSC_Dendroctonus_rufipennis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_murrayanae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N12	0.0152327	0.0174002	0.0213115	0.027134	0.0349088	0.044404	0.0549934	0.0656311	0.0749744	0.0816537	0.0846137	0.0834065	0.0783175	0.0702784	0.0606093	0.0507005	0.0417529	0.0346497	0.0299653	0.0280623	
POCUSC_Dendroctonus_valens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCUSC_Dendroctonus_terebrans	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
