NODE	17	18	19	20	21	22	23	24	25	26	27	28	
N1	6.85618e-09	4.24431e-07	8.59545e-06	0.000100793	0.000788818	0.00434772	0.017367	0.0513615	0.114939	0.200031	0.280646	0.330409	
POCHCH_Timarcha_intricata	0	1	0	0	0	0	0	0	0	0	0	0	
N2	5.54329e-07	1.16674e-05	0.000122312	0.000887474	0.00472248	0.0186658	0.0548785	0.119845	0.194329	0.235083	0.21577	0.155685	
POCHCH_Timarcha_metallica	0	0	0	0	0	1	0	0	0	0	0	0	
N3	4.7141e-08	2.18079e-06	4.89542e-05	0.000679317	0.00594566	0.0323571	0.107787	0.218838	0.273315	0.213602	0.107436	0.0399893	
POCHCH_Timarcha_tenebricosa	0	0	0	0	0	0	0	0	0	0	1	0	
N4	5.19581e-08	2.84331e-06	7.16451e-05	0.0010501	0.00922354	0.04806	0.146278	0.259412	0.271933	0.172751	0.0695755	0.0216417	
N5	1.68427e-08	1.60302e-06	7.45127e-05	0.00183137	0.0222425	0.12349	0.30072	0.327727	0.170331	0.0457702	0.00702842	0.000783813	
N6	1.06861e-05	0.000248244	0.00272098	0.0182551	0.0755877	0.188977	0.280496	0.246827	0.130962	0.0435812	0.0100504	0.00228334	
POCHCH_Timarcha_insparsa	0	0	0	0	0	1	0	0	0	0	0	0	
POCHCH_Timarcha_balearica	0	0	0	0	0	1	0	0	0	0	0	0	
N7	6.11282e-09	1.11552e-06	8.57769e-05	0.00283176	0.0377571	0.193579	0.376744	0.285986	0.0895909	0.0125085	0.000870879	4.4247e-05	
N8	7.66808e-08	7.6335e-06	0.000334161	0.00688811	0.0630765	0.242234	0.377074	0.238429	0.0637269	0.00772908	0.000477314	2.37276e-05	
N9	8.9764e-06	0.000341486	0.00537798	0.0424274	0.166663	0.319161	0.295791	0.134651	0.0313118	0.00394691	0.000299036	2.12952e-05	
POCHCH_Timarcha_lugens	0	0	0	1	0	0	0	0	0	0	0	0	
N10	1.12372e-05	0.000403888	0.00605672	0.0459049	0.173946	0.322284	0.289804	0.128411	0.0292404	0.0036424	0.000275932	1.98258e-05	
POCHCH_Timarcha_marginicollis	0	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Timarcha_calceata	0	0	0	1	0	0	0	0	0	0	0	0	
N11	4.56443e-06	0.000233979	0.00459001	0.0412439	0.172824	0.335081	0.297871	0.121952	0.0237319	0.00233336	0.000128645	6.19389e-06	
POCHCH_Timarcha_intermedia	0	1	0	0	0	0	0	0	0	0	0	0	
N12	6.97559e-06	0.000339137	0.00621252	0.0511199	0.193924	0.340837	0.278385	0.107077	0.0200533	0.00193469	0.000105977	4.84938e-06	
N13	0.000256695	0.0057697	0.0450029	0.165217	0.305718	0.2911	0.143849	0.037378	0.00526368	0.000422705	2.11512e-05	1.01854e-06	
POCHCH_Timarcha_scabripennis	0	1	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_strangulata	0	0	1	0	0	0	0	0	0	0	0	0	
N14	2.05581e-07	1.37242e-05	0.000425332	0.00663554	0.0481565	0.17009	0.306114	0.287497	0.140928	0.0352715	0.0044703	0.000397387	
POCHCH_Timarcha_ventricosa	0	0	0	1	0	0	0	0	0	0	0	0	
N15	2.57574e-22	7.09383e-19	1.14035e-15	1.10077e-12	6.11122e-10	1.86318e-07	2.95837e-05	0.00225536	0.0709018	0.646962	0.272593	0.00725754	
POCHCH_Timarcha_rugosa	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Timarcha_espanoli	0	0	0	0	0	0	0	0	0	1	0	0	
N16	5.29467e-07	3.5184e-05	0.000992662	0.0137585	0.0910368	0.273394	0.358502	0.203723	0.0518112	0.006311	0.000412482	2.28476e-05	
N17	8.09167e-06	0.00031298	0.00521995	0.0438427	0.179033	0.337988	0.290504	0.117029	0.0233973	0.00249844	0.000158181	9.05019e-06	
POCHCH_Timarcha_granadensis	0	0	0	1	0	0	0	0	0	0	0	0	
N18	1.00402e-06	0.000106658	0.00407262	0.0582206	0.277189	0.415591	0.205065	0.0369289	0.00273026	9.28411e-05	1.64557e-06	2.31883e-08	
N19	3.8953e-05	0.00187784	0.0331383	0.192197	0.401966	0.296159	0.0681196	0.00622682	0.000270188	6.31232e-06	8.82052e-08	1.05739e-09	
POCHCH_Timarcha_fallax	0	0	0	0	0	1	0	0	0	0	0	0	
POCHCH_Timarcha_aurichalcea	0	0	1	0	0	0	0	0	0	0	0	0	
N20	8.5756e-07	0.000100998	0.00413379	0.0608991	0.287805	0.417268	0.194987	0.0325544	0.00218401	6.60549e-05	1.02465e-06	1.28366e-08	
POCHCH_Timarcha_hispanica	0	0	0	0	0	1	0	0	0	0	0	0	
N21	9.19807e-06	0.000630974	0.0157873	0.141091	0.395617	0.340284	0.0960847	0.0100409	0.000445483	9.54303e-06	1.10989e-07	1.01425e-09	
POCHCH_Timarcha_montserratensis	0	0	0	1	0	0	0	0	0	0	0	0	
N22	2.69514e-05	0.00178319	0.038751	0.25029	0.450281	0.224179	0.0329005	0.00174824	4.03043e-05	4.64146e-07	2.98592e-09	1.48662e-11	
N23	6.02487e-06	0.000656111	0.0242194	0.233966	0.482622	0.234977	0.0228279	0.000716662	9.51076e-06	6.31574e-08	2.36227e-10	6.68699e-13	
POCHCH_Timarcha_cyanescens	0	0	0	0	0	1	0	0	0	0	0	0	
N24	3.31656e-07	0.000529755	0.217131	0.760932	0.0212794	0.000127686	2.30808e-07	1.64251e-10	5.52763e-14	9.90385e-18	1.023e-21	7.16559e-26	
POCHCH_Timarcha_perezi	0	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_geniculata	0	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_gougeleti	0	0	1	0	0	0	0	0	0	0	0	0	
N25	0.00124952	0.0219618	0.132118	0.320245	0.3268	0.154746	0.03745	0.00501287	0.000396069	1.96032e-05	6.5591e-07	2.04385e-08	
N26	0.000113042	0.012395	0.248418	0.514352	0.207284	0.016987	0.000446179	4.85142e-06	2.56049e-08	7.3231e-11	1.2438e-13	1.64917e-16	
POCHCH_Timarcha_recticollis	0	0	0	0	1	0	0	0	0	0	0	0	
N27	0.000156821	0.018044	0.325733	0.50797	0.140366	0.00760676	0.000123161	7.73963e-07	2.23812e-09	3.3601e-12	2.88313e-15	1.85545e-18	
POCHCH_Timarcha_cornuta	0	0	1	0	0	0	0	0	0	0	0	0	
N28	0.00106653	0.128461	0.750715	0.116402	0.00333044	2.48495e-05	6.79042e-08	8.51872e-11	5.68884e-14	2.23864e-17	5.58682e-21	1.0371e-24	
POCHCH_Timarcha_sinuaticollis	0	1	0	0	0	0	0	0	0	0	0	0	
N29	6.37898e-06	0.00807666	0.978735	0.0131583	2.3245e-05	1.11502e-08	2.07668e-12	1.84071e-16	8.7825e-21	2.4394e-25	4.15341e-30	4.69654e-35	
POCHCH_Timarcha_interstitialis	0	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_maritima	0	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_goettingensis	0	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_pimelioides	0	0	1	0	0	0	0	0	0	0	0	0	
