NODE	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
N1	2.23905e-10	6.58536e-09	7.41156e-08	5.64257e-07	3.35401e-06	1.645e-05	6.84757e-05	0.00024615	0.000773359	0.00214322	0.00527901	0.0116339	0.0230801	0.0414545	0.0677743	0.101362	0.139285	0.176475	0.206639	0.223766	
POCHCH_Chrysolina_aurichalcea	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N2	7.16591e-10	1.18513e-08	1.03833e-07	6.94873e-07	3.85002e-06	1.81778e-05	7.42143e-05	0.000264478	0.000828602	0.00229607	0.0056585	0.0124675	0.0246859	0.0441456	0.071639	0.105942	0.143248	0.17747	0.201574	0.209684	
N3	1.26309e-09	2.18721e-08	1.94983e-07	1.28306e-06	6.82664e-06	3.05501e-05	0.000117543	0.000394302	0.00116458	0.0030513	0.00713657	0.0149825	0.0283796	0.0487389	0.076245	0.109115	0.143394	0.17356	0.193842	0.199839	
POCHCH_Chrysolina_bicolor	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N4	5.04899e-09	7.76276e-08	6.029e-07	3.47102e-06	1.63173e-05	6.51752e-05	0.000225946	0.00068889	0.00186402	0.00450667	0.00979019	0.0192053	0.034183	0.0554624	0.0824227	0.112721	0.142514	0.167253	0.182778	0.186299	
N5	7.06068e-08	8.73946e-07	5.22022e-06	2.30227e-05	8.39619e-05	0.000265023	0.000740687	0.00185673	0.00420902	0.00867851	0.0163507	0.0282626	0.0449953	0.0662415	0.0905545	0.115453	0.137897	0.154951	0.164393	0.165038	
N6	2.54963e-06	2.38479e-05	0.000100671	0.000312172	0.000815789	0.00189253	0.00398774	0.00771868	0.0138102	0.0229285	0.0354198	0.0510235	0.0686881	0.0866293	0.102694	0.114953	0.122289	0.124698	0.123126	0.118886	
N7	1.77275e-10	2.88598e-09	2.52298e-08	1.72826e-07	1.00806e-06	5.14146e-06	2.317e-05	9.26788e-05	0.000329743	0.00104475	0.0029502	0.00743147	0.0167167	0.0336258	0.0605819	0.0979322	0.142283	0.186033	0.219006	0.231944	
POCHCH_Chrysolina_colasi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N8	1.03952e-11	1.90897e-10	2.03424e-09	1.77837e-08	1.34727e-07	8.92988e-07	5.18446e-06	2.635e-05	0.000117131	0.000454974	0.00154331	0.00457058	0.0118219	0.0267328	0.0529477	0.0921006	0.141184	0.191452	0.230438	0.246605	
POCHCH_Chrysolina_obsoleta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Chrysolina_haemoptera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Chrysolina_diluta	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	9.05105e-05	0.000950614	0.00442382	0.0140782	0.0343882	0.0675135	0.108978	0.14645	0.165073	0.156799	0.125924	0.0857186	0.0495758	0.0244245	0.0102852	0.00372129	0.00116807	0.00032518	8.55921e-05	2.78294e-05	
POCHCH_Chrysolina_femoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCHCH_Chrysolina_affinis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	5.53962e-06	5.0492e-05	0.000204787	0.000603781	0.00149007	0.003252	0.00643454	0.0116881	0.0196265	0.0305981	0.0444298	0.0602561	0.0765538	0.0914371	0.103147	0.110555	0.113467	0.112587	0.109163	0.10445	
N11	5.17302e-06	4.84092e-05	0.000204049	0.000629323	0.00162691	0.00370915	0.00762147	0.0142583	0.0244129	0.0383719	0.0554899	0.073981	0.0911531	0.104119	0.11075	0.110452	0.104394	0.0950885	0.0855194	0.0781661	
POCHCH_Chrysolina_viridana	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N12	3.32035e-22	5.86943e-20	6.72983e-18	5.98348e-16	4.29764e-14	2.51763e-12	1.19897e-10	4.59299e-09	1.39293e-07	3.27444e-06	5.80759e-05	0.000750855	0.00676941	0.0401617	0.145347	0.291961	0.297591	0.155338	0.0480834	0.0139352	
POCHCH_Chrysolina_herbacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Chrysolina_graminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N13	7.67369e-05	0.000658349	0.00242856	0.00633009	0.0134872	0.024892	0.0408661	0.0604834	0.0812908	0.0996496	0.111746	0.114911	0.108629	0.0946966	0.0764765	0.0576547	0.0411354	0.0285152	0.0201959	0.0158768	
POCHCH_Chrysolina_lucida	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_coerulans	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N14	1.60693e-08	2.25615e-07	1.55513e-06	7.96038e-06	3.37761e-05	0.000123818	0.000399488	0.0011452	0.00293304	0.00673639	0.013915	0.0259227	0.0436854	0.0668426	0.0933024	0.119548	0.141719	0.156905	0.163885	0.162893	
N15	4.46593e-06	5.17279e-05	0.000283754	0.00113133	0.00364746	0.00986887	0.022746	0.0449409	0.0763189	0.111526	0.140335	0.152167	0.14235	0.115131	0.0807967	0.0495061	0.0267752	0.0130598	0.00607922	0.00327951	
